source,n_companies,total_postings,hhi,gini,top1_share,top5_share,top10_share,top20_share
kaggle_arshkon,2298,4974,0.00292481903081387,0.46619532097805017,3.277040611178126,8.262967430639325,11.158021712907116,15.842380377965421
kaggle_asaniczka,4946,23213,0.013992060464605993,0.7095834164623477,7.319174600439409,21.858441390600095,26.27837849480894,31.4349717830526
scraped,6450,35062,0.003961345740468034,0.71114828704324,3.696309394786378,10.287490730705608,14.394501169357138,20.221322229194
