period_group,assoc_to_entry_cosine,assoc_to_mid_senior_cosine,entry_to_mid_senior_cosine,assoc_minus_entry_l2,assoc_minus_mid_senior_l2
2024,0.9954016222886459,0.9478214651122854,0.9401521193251879,0.8335585274248618,3.727854150133929
2026,0.9879492675207179,0.9748711558405774,0.9415152751834317,1.7885885925987826,2.501915743667956
