period_year,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,avg_sentence_length,sentence_length_sd,type_token_ratio,syllable_count,lexicon_count,raw_length,imperative_density,inclusive_density,marketing_density,passive_density,text_source
2024,17.889118741026518,11.452059261355545,21.327975364211984,31.672595222534742,27.350301480424275,0.6901157568611098,1052.3092024539878,525.2764241893076,3763.080806310254,0.7510952203446124,0.470477189879058,0.1866671222036672,0.5786576520448043,raw
2026,18.043019942837482,10.967133981444679,21.563325344398077,30.26772896394284,28.651946957775866,0.7042567663249636,1307.2933336275569,653.7190016991416,4893.354370324602,0.6066010744979672,0.5389437094464875,0.17402441442986333,0.5326888097755217,raw
2024,21.51771250448724,-1.5248793489064305,25.03181029300224,41.0835588739683,29.146462669841927,0.6828347391361583,626.8621130048003,300.56718192627824,2239.1484564231296,0.9291962922577564,0.2269148060764712,0.12640990538463376,0.37070147649851815,core_llm
2026,22.194305306518775,-3.840266031062275,25.768139850109886,41.13703658948361,31.230345231130904,0.6917621143539067,712.1216852345834,340.7072414875255,2624.507767142633,0.8162770587379052,0.2565199187800812,0.11630075136817468,0.24894013655387462,core_llm
