exclude_aggregators,period,n,raw_length,sec_summary_share,sec_responsibilities_share,sec_requirements_share,sec_preferred_share,sec_benefits_share,sec_about_company_share,sec_legal_share,sec_unclassified_share,imperative_density,inclusive_density,marketing_density,passive_density
False,2024,22820,3763.080806310254,0.13143746558749286,0.1845011095414765,0.23796848947380592,0.08081448518003986,0.06567729161307082,0.03471272023354576,0.020520385155114472,0.24436805321545385,0.7510952203446124,0.470477189879058,0.18666712220366716,0.5786576520448043
False,2026,45317,4893.354370324602,0.13115458929448576,0.22173715359756382,0.21259422249781423,0.09768440104414777,0.10148626762579968,0.04279190940163927,0.030964731896770417,0.16158672464177903,0.6066010744979673,0.5389437094464876,0.17402441442986333,0.5326888097755217
True,2024,19447,3707.145677996606,0.12900989040323044,0.19377099153181457,0.2459015200954001,0.06857109834074175,0.0669049931791651,0.03332216908841562,0.018797391847424915,0.2437219455138075,0.7507391919126138,0.47258326999668754,0.18219196019289235,0.5659452764983105
True,2026,37609,5097.232072110399,0.1296535883749419,0.2240411414613343,0.21252100074647742,0.0996058386960688,0.10216467815017381,0.04829373689494047,0.02773706671657542,0.15598294895948786,0.6230607320606105,0.5814612346383441,0.18720644140421477,0.5482529894853955
