period_group,0,1,2,3,4,5,6,7
2024,0.02416682010679433,0.12958018781071626,0.26740011047689194,0.3087829129073835,0.1861535628797643,0.06964647394586632,0.013625483336402136,0.0006444485361811821
2026,0.01077070368597415,0.08058082016913994,0.18030955800223392,0.29120791447263444,0.24796553374820487,0.13738630923887027,0.04627413435455561,0.005505026328386788
