cluster_id,cluster_name,archetype,cluster_share,population_share,over_representation,n_rows_cluster
0,AI-oriented (low-orch),models/systems/llm,0.2765814266487214,0.040983606557377046,6.748586810228802,1486
0,AI-oriented (low-orch),noise/outlier,0.15275908479138628,0.1515033796907777,1.0082882976153502,1486
0,AI-oriented (low-orch),systems/agent/workflows,0.14602960969044415,0.025833268588299277,5.652773252107389,1486
0,AI-oriented (low-orch),features/backend/rails,0.04912516823687752,0.0264548209152358,1.8569457867161545,1486
0,AI-oriented (low-orch),software/systems/requirements,0.04306864064602961,0.08328801180949422,0.5171049195476185,1486
0,AI-oriented (low-orch),backend/systems/services,0.04306864064602961,0.03418537798150882,1.2598556221705615,1486
0,AI-oriented (low-orch),azure/pipelines/solutions,0.04104979811574697,0.03853624427006449,1.065225708765684,1486
0,AI-oriented (low-orch),kubernetes/terraform/cicd,0.03095558546433378,0.05559008624038536,0.5568544241948848,1486
0,AI-oriented (low-orch),pipelines/sql/etl,0.03095558546433378,0.03713775153445731,0.8335341851703767,1486
0,AI-oriented (low-orch),backend/javascript/typescript,0.028936742934051143,0.04168285292518064,0.6942121496815885,1486
0,AI-oriented (low-orch),qualifications/th/display,0.026244952893674293,0.008507497474943672,3.084920444698464,1486
0,AI-oriented (low-orch),backend/systems/apis,0.02489905787348587,0.018296946624193924,1.3608313116332766,1486
0,AI-oriented (low-orch),azure/sql/solutions,0.016150740242261104,0.020006215523269366,0.8072861268277385,1486
0,AI-oriented (low-orch),software/solutions/technology,0.013458950201884253,0.027076373242172325,0.4970735955479261,1486
0,AI-oriented (low-orch),java/boot/microservices,0.010094212651413189,0.03845855022919742,0.26246992128553365,1486
1,Tech-orchestration (non-AI),noise/outlier,0.13829980061627697,0.1515033796907777,0.9128496070421032,5517
1,Tech-orchestration (non-AI),kubernetes/terraform/cicd,0.1170926228022476,0.05559008624038536,2.106357998724988,5517
1,Tech-orchestration (non-AI),pipelines/sql/etl,0.09715425049845931,0.03713775153445731,2.616050958505585,5517
1,Tech-orchestration (non-AI),models/systems/llm,0.05872756933115824,0.040983606557377046,1.432952691680261,5517
1,Tech-orchestration (non-AI),azure/pipelines/solutions,0.05836505347108936,0.03853624427006449,1.5145496032790144,5517
1,Tech-orchestration (non-AI),backend/systems/services,0.05637121624071053,0.03418537798150882,1.64898619144133,5517
1,Tech-orchestration (non-AI),software/systems/requirements,0.050752220409642924,0.08328801180949422,0.6093580493400318,5517
1,Tech-orchestration (non-AI),backend/javascript/typescript,0.03987674460757658,0.04168285292518064,0.9566702327010589,5517
1,Tech-orchestration (non-AI),systems/agent/workflows,0.03715787565706,0.025833268588299277,1.4383729852090803,5517
1,Tech-orchestration (non-AI),systems/clearance/requirements,0.028457495015406925,0.06398104265402843,0.4447801072778416,5517
1,Tech-orchestration (non-AI),java/boot/microservices,0.02755120536523473,0.03845855022919742,0.7163869984968408,5517
1,Tech-orchestration (non-AI),features/backend/rails,0.027188689505165852,0.0264548209152358,1.0277404482261077,5517
1,Tech-orchestration (non-AI),technologies/millions_americans/tech_trends,0.025376110204821462,0.032942273327635774,0.7703205529392854,5517
1,Tech-orchestration (non-AI),backend/systems/apis,0.024832336414718145,0.018296946624193924,1.3571847218421964,5517
1,Tech-orchestration (non-AI),software/solutions/technology,0.023563530904477072,0.027076373242172325,0.8702617109656368,5517
