cluster_id,cluster_name,n,share_2024,share_2026,mgmt_density_v1_rebuilt,mgmt_density_t11_original,orch_density,strat_density,mentor_binary,ai_binary,yoe_min_years_llm,director_share
0,AI-oriented (low-orch),2395,0.06012526096033403,0.939874739039666,0.0013768733500161365,0.17542225517602228,1.8592500971150057,0.3367640695226789,0.0008350730688935282,1.0,6.362307692307692,0.019206680584551147
1,Tech-orchestration (non-AI),7292,0.2789358200767965,0.7210641799232035,0.00011690285204586545,0.16111432994081748,2.270151016448726,0.0848006719192664,0.0,0.0,6.241357234314981,0.010148107515085025
2,People-management (mentor-binary + mgmt density),1522,0.3061760840998686,0.6938239159001314,0.8479605123119617,1.0912333355463693,0.7745793939176718,0.4636551332696924,0.9954007884362681,0.08409986859395532,6.633136094674557,0.011169513797634692
3,Low-profile generic,16159,0.5240423293520639,0.47595767064793615,0.00024413190383404805,0.15810695428980526,0.09034346287373393,0.029564475477362375,0.0,0.0,6.453046527053918,0.008292592363388824
4,Strategic-language (stakeholder/roadmap),6325,0.4036363636363636,0.5963636363636363,0.0004164106365601296,0.23948147584348212,0.6274149940489804,1.2425009559004296,0.0,0.0,6.683286364621721,0.02292490118577075
