cluster_id,cluster_name,n_total,n_2024,n_2026,share_2026,growth_ratio,mean_mgmt_v1,mean_orch,mean_strat,mean_ai_binary,n_elevated_signals,passes_precondition
0,AI-oriented (low-orch),2395,144,2251,0.939874739039666,15.631944444444445,0.0013768733500161365,1.8592500971150057,0.3367640695226789,1.0,2,True
1,Tech-orchestration (non-AI),7292,2034,5258,0.7210641799232035,2.585054080629302,0.00011690285204586545,2.270151016448726,0.0848006719192664,0.0,1,False
