term,count_a,count_b,log_odds,z_score,winner,feature_type,comparison,corpus_a,corpus_b,category,winner_corpus
tolerant,74,5,2.3016736222955814,5.60813206277677,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
referred,14,63,-1.58939768060476,-5.6043065256576075,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
regulation,14,63,-1.58939768060476,-5.6043065256576075,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
spanning,117,32,1.0792190320331398,5.599116851901131,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
knowledgeable,55,118,-0.8929865799713106,-5.597936423574687,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
oauth,117,0,3.861830560379338,5.597149709602724,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
failures,104,25,1.1992400488315802,5.594216193738993,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
ensure,2833,2792,-0.14626008867970075,-5.583956379905524,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
licensures,15,64,-1.5402534596404838,-5.583657118126917,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
recognizing,31,86,-1.1372607450609724,-5.581091073407731,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ranking,80,12,1.6281882714076374,5.573682163824762,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
scribd's,116,0,3.8618273019282325,5.573174234470373,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
versioning,116,0,3.8618273019282325,5.573174234470373,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
traceability,73,5,2.2909215781373184,5.5716441894131385,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
removed,77,3,2.708421028455817,5.565128150883907,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
valuation,16,65,-1.4948397889430822,-5.561329359013742,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
simultaneously,44,103,-0.9760874682703671,-5.554443675815766,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
offerings,230,99,0.6513581462922877,5.552843168317254,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
we'd,116,32,1.071200621046728,5.551034316296772,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
expenditures,2,64,-3.171512010547895,-5.544224774268338,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sections,3,58,-2.8239067599553795,-5.538793507135599,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
participation,94,165,-0.7009470219391503,-5.53803739031447,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
practicing,10,57,-1.8052073895444867,-5.537715560977551,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
virtualization,114,0,3.861820785059245,5.52491141210848,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
gpt,93,1,3.3925038847130864,5.5144110788171545,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,ai_tool,swe_2026
you've,168,62,0.7974380925866233,5.514409888635896,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
sizing,37,93,-1.0437228190981438,-5.51001172925941,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
thinkers,93,20,1.301972459781318,5.5097493827444906,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
symptoms,2,63,-3.1614852459885903,-5.509622043057958,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
auditing,26,78,-1.211161377434916,-5.507732675395526,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
requiring,92,162,-0.7039705996520702,-5.505766624087223,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
concurrency,113,0,3.861817526641361,5.500621328491769,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
migrating,113,0,3.861817526641361,5.500621328491769,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
password,3,57,-2.8109788756443734,-5.498852175681248,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
bigquery,92,1,3.3884387523661594,5.48894262610632,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
twitter,19,68,-1.3768278312864517,-5.488155601812331,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
streams,98,23,1.2214014343258128,5.481853484186393,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
increases,14,61,-1.5596346168608974,-5.476890409519899,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
operationalize,74,3,2.6810630313360218,5.47088437909209,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
runbooks,91,1,3.3843013423464647,5.463335280562468,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
selenium,111,0,3.8618110098388128,5.451716746750123,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
translating,123,37,0.9901417115407094,5.451480081193012,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
abet,2,61,-3.140767423952326,-5.439354616244536,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
laws,260,347,-0.43763075523457573,-5.435955222537132,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
possession,6,52,-2.175970023058719,-5.431628114574467,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
etap,1,72,-3.6064592979704955,-5.4242921047984645,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
formulas,3,55,-2.7842501744372434,-5.417382247497396,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
consumption,75,11,1.6481631437918445,5.416111977494813,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
personalization,109,0,3.861804493080557,5.4023698123797645,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
adjusted,78,13,1.5338599659251013,5.397734900680481,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
delegated,1,71,-3.6003334242091025,-5.393326309599802,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
projections,1,71,-3.6003334242091025,-5.393326309599802,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
incremental,70,8,1.866614678884945,5.386315850066787,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
understand,918,583,0.2794136400276228,5.381406320053231,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
vulnerable,6,51,-2.1591806713972606,-5.377396134514058,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
intend,68,6,2.08555283499107,5.377202564645542,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
tuition,119,191,-0.6150301881162834,-5.372266653658399,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
extremely,79,14,1.478482886105084,5.359949224398686,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
fte,9,53,-1.834624901781634,-5.359929879992304,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
removing,8,52,-1.9232024413806386,-5.359520534071654,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
tangible,110,31,1.051222053903862,5.346069891072139,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
harm,4,51,-2.499864613902469,-5.341623983991554,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
multimodal,70,3,2.642248172212165,5.340945236545739,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
learns,33,85,-1.06692750720679,-5.340129794824906,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
recognize,117,188,-0.6160995864754053,-5.337388087322845,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
conducive,1,69,-3.5876689296658615,-5.330720075249287,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
junit,106,0,3.861794718026223,5.3274930805395915,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
bargaining,28,78,-1.1411604765755659,-5.325728458568035,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
codebases,105,0,3.861791459696925,5.302299373111508,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
configuring,105,0,3.861791459696925,5.302299373111508,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
displayed,87,19,1.287796060846425,5.301522370054348,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
coworkers,16,61,-1.4357902987824271,-5.2970363204927295,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
having,201,85,0.6681628032181433,5.2935214465625515,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
sensitivity,3,52,-2.741802171358673,-5.290906855325272,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
routinely,7,50,-2.0069811542752145,-5.289908603185617,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ifrs,0,89,-4.179419971785581,-5.283136047980478,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
outlined,64,124,-0.7955179057952533,-5.28283483469163,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
functioning,14,58,-1.5129778783285435,-5.278704228983988,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
governed,69,9,1.7516725980678842,5.278670385545567,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
repeatable,81,16,1.3798184938959714,5.277911988891751,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
fastapi,104,0,3.8617882013786984,5.276985471352031,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
reproducible,104,0,3.8617882013786984,5.276985471352031,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
committing,73,2,2.9353519083261297,5.271038271495517,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
queues,73,2,2.9353519083261297,5.271038271495517,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
substations,2,56,-3.0847042813277135,-5.256929983387321,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
prides,3,51,-2.726974108507477,-5.247520684240099,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
typical,339,175,0.4778774458838484,5.247446732534233,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
clinically,4,49,-2.4672386854849844,-5.244996273004338,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
stressful,4,49,-2.4672386854849844,-5.244996273004338,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
flsa,8,50,-1.8881105537225658,-5.23748652136208,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
incorporate,55,112,-0.8431092887917755,-5.237046409798796,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
calculation,9,51,-1.7998838417108498,-5.234374994624749,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
encryption,102,0,3.8617816847754654,5.225990090111327,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
reflected,102,28,1.0757593496086262,5.218102620412546,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
administering,49,104,-0.8826591016071603,-5.212894098977595,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
compatibility,65,7,1.9176318296312331,5.212745357503353,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
occur,14,57,-1.4968519694870093,-5.210642380939639,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
elasticsearch,101,0,3.8617784264904573,5.200305006078963,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
splunk,101,0,3.8617784264904573,5.200305006078963,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
recommends,25,72,-1.1726131947948648,-5.197185895900592,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
submitted,109,176,-0.6207571947274619,-5.195685997082056,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
what's,246,115,0.5726254363888463,5.187986438675078,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
carrying,37,88,-0.9911671342394248,-5.185775362232041,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
deals,15,58,-1.4489145409729698,-5.185451807622693,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
described,47,101,-0.8944951957604124,-5.1850225591486145,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
perseverance,67,9,1.7258341267522699,5.182943724891151,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
embedding,63,5,2.1726146099946444,5.1824362796964785,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
espp,63,5,2.1726146099946444,5.1824362796964785,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
workstyle,63,5,2.1726146099946444,5.1824362796964785,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
signed,59,116,-0.8095282158038186,-5.175375176663708,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
schemas,100,0,3.8617751682165213,5.1744925156381605,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
demonstrable,65,3,2.5894924072695957,5.170819278675255,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
prototypes,140,50,0.8284257216430113,5.170477286513392,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
assures,1,64,-3.5533635673798827,-5.1699977710696166,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
prompts,64,7,1.9043546974482037,5.167116925091908,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
subcontractor,5,47,-2.245692389343681,-5.1667888878323245,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
thorough,296,148,0.5083957966449466,5.163632541585845,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
correctly,16,59,-1.4047070695911295,-5.159190419638171,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
trained,16,59,-1.4047070695911295,-5.159190419638171,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
incorporates,10,51,-1.7041454337668398,-5.157968332755359,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
authoritative,68,10,1.64577176314822,5.154954413643413,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
certain,259,124,0.5498530467174465,5.151427371625159,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
broader,196,84,0.6554361360757062,5.150645011515898,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
algorithmic,99,0,3.8617719099536583,5.148550702515445,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
consolidations,2,53,-3.047749472299362,-5.142286812442259,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
keeping,80,141,-0.7048168030559179,-5.1412356389999125,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
solvers,95,25,1.115134211572359,5.140299908699299,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
submittals,1,63,-3.5460040185993105,-5.137080900672339,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
eliminate,71,12,1.5212479517716648,5.134805879175091,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
nihss,0,84,-4.179400764650643,-5.132564766757616,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
harassment,25,71,-1.15939321506786,-5.12776439278421,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
navigating,127,43,0.8788271530348899,5.127632408491522,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
complimentary,62,4,2.3379186018622846,5.12747457416896,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
represents,139,50,0.8216416408417899,5.122529883608537,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
django,98,0,3.8617686517018672,5.122477601920288,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
microservice,98,0,3.8617686517018672,5.122477601920288,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
maintained,37,87,-0.9802860200464556,-5.119171950020554,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
equipped,13,54,-1.5154198023289442,-5.096646117331029,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
formulates,4,46,-2.415239969574534,-5.093769643317422,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reservation,6,46,-2.0692682522224057,-5.091465123546664,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
suspicious,81,18,1.2717673215878662,5.084745283200425,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
advise,24,69,-1.1709634138753025,-5.083688315798692,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ideation,70,12,1.5084562787438056,5.083048971604567,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
requests,329,409,-0.36923854693791647,-5.078236536833357,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
internals,61,6,1.9946309549214831,5.074747200011581,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
prorated,61,6,1.9946309549214831,5.074747200011581,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
kpis,36,85,-0.9842243303182947,-5.073282920131831,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
testable,96,0,3.861762135231503,5.069929426060571,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
querying,62,3,2.5552768478813004,5.064118660650994,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
bom,2,51,-3.021539739980051,-5.063423911838872,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
authenticity,75,15,1.3684532818248396,5.0605148814568315,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
telemedicine,12,52,-1.5545460593008897,-5.05053745159463,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
grasp,84,20,1.208054797074542,5.046636697825595,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
dns,95,0,3.86175887701293,5.04345016258518,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
slos,95,0,3.86175887701293,5.04345016258518,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
you'd,71,13,1.4488653530873457,5.0417086104497475,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
crucial,149,57,0.7633398866884287,5.032999873728893,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
stands,26,71,-1.1222875727110129,-5.031725893549044,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
loops,65,2,2.8636595601844412,5.021454299268526,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
webpage,65,2,2.8636595601844412,5.021454299268526,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
approvals,16,57,-1.3724896301685892,-5.017241101536901,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
employs,22,65,-1.1967229348613913,-4.994675057230057,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
traditionally,60,3,2.5312757512584447,4.99084698297591,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
flaws,64,2,2.8538447824350452,4.988900212917503,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
encourages,51,103,-0.8351880714894788,-4.988279501755411,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,ai_tool,control_2026
refer,143,54,0.775624894253002,4.987735534976091,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
caution,59,6,1.9664201135730366,4.9828922980953845,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
completeness,69,125,-0.7311381482580188,-4.978941714132308,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
campuses,6,44,-2.030187921903444,-4.969404564491177,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
reinforce,77,17,1.2777586940108776,4.96884618191345,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
incorrect,58,5,2.104775314710711,4.968319001534472,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
gd,1,58,-3.5063476981537196,-4.9682259609926405,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
chemotherapy,0,78,-4.179377716590812,-4.94583588904624,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
preceptor,0,78,-4.179377716590812,-4.94583588904624,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
ambitious,137,51,0.7891629831457321,4.942812109959684,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
wage,83,141,-0.6694799547960004,-4.93896884830339,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
sharepoint,57,5,2.090382909909186,4.923650342910261,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
microsoft's,62,2,2.833573589073602,4.922785729934114,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
independently,540,615,-0.28487319702362157,-4.918745881057499,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
liable,89,24,1.0923575683381,4.917415225703268,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
ancc,0,77,-4.17937387530076,-4.914025024043819,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
interprofessional,0,77,-4.17937387530076,-4.914025024043819,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
http,90,0,3.861742586086139,4.90891320819947,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
checks,159,226,-0.498152294705676,-4.905119126522526,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
occasional,184,253,-0.4662302220792549,-4.90353022190341,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
organizes,2,47,-2.9648402395731157,-4.8991377499446855,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
knowing,38,85,-0.9327116555471946,-4.894957494050147,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
evolving,293,151,0.4794264718286714,4.891656064366346,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
pertaining,10,47,-1.6293494194853704,-4.882131025111363,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
annotation,89,0,3.8617393279339947,4.881561170938169,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
friction,56,5,2.0756925178959182,4.878316091817727,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
contributor,172,73,0.6646701473240917,4.877089047694309,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
hospitalization,3,43,-2.5938758541505305,-4.87437601993683,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
adjust,19,59,-1.243604602463714,-4.858883905130904,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
soundness,59,8,1.7175625125026919,4.857779137871744,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
consults,2,46,-2.9496786602941167,-4.856564064163192,B,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,control_2026
embeddings,88,0,3.861736069792924,4.85405510365875,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,noise,swe_2026
courage,95,28,1.0092223942645102,4.8476041387629945,A,unigram,T10_06_swe_2026_vs_control_2026,swe_2026,control_2026,ai_tool,swe_2026
