source_key,new_entrant_vs_2024,companies,postings,share_of_scraped_source_postings,mean_description_length,mean_yoe,entry_share_of_all_postings,entry_share_of_known_seniority,yoe_le2_share_of_yoe_known,ai_mention_share,mean_tech_count
scraped_linkedin,false,2024,22564,0.5519434456104303,5142.115538025173,4.962795658447832,0.02969331678780358,0.06176823084723887,0.19097810402158227,0.5108136855167523,5.1080482184009925
scraped_linkedin,true,5916,18317,0.4480565543895697,4628.567669378173,5.164147053770829,0.03302942621608342,0.07384352496033199,0.14585122831128672,0.5111098979090463,5.15215373696566
scraped_indeed,false,749,5749,0.4994353227347754,5817.193424943468,4.700716431707881,0.023308401461123673,0.04540833615723484,0.20961405130575456,0.5301791615933206,5.159158114454688
scraped_indeed,true,2559,5762,0.5005646772652246,5072.862547726484,5.128787878787879,0.03609857688302673,0.08659450457951708,0.1481191222570533,0.4762235334953141,5.4361332870531065
