source_key,is_aggregator,postings,share_of_source_swe,mean_description_length,mean_yoe,yoe_known_n,known_seniority_n,entry_share_of_all_postings,entry_share_of_known_seniority,yoe_le2_share_of_yoe_known,ai_mention_share,mean_tech_count
kaggle_arshkon,false,4261,0.9083351097846941,3358.6421027927718,5.209223847019123,2667,2094,0.03848861769537667,0.07831900668576887,0.15523059617547807,0.1628725651255574,4.320347336306032
kaggle_arshkon,true,430,0.09166489021530591,2780.446511627907,5.360655737704918,244,173,0.02558139534883721,0.06358381502890173,0.09016393442622951,0.12790697674418605,4.120930232558139
kaggle_asaniczka,false,15186,0.8376634122124772,3804.93138416963,5.763405196241017,10854,9453,0.01237982352166469,0.019887866285835186,0.11000552791597568,0.14138021862241537,3.8921374950612404
kaggle_asaniczka,true,2943,0.16233658778752275,4276.265715256541,5.986868686868687,1980,2293,0.0054366292898402994,0.006977758395115569,0.06868686868686869,0.15902140672782875,5.27556914712878
scraped_linkedin,false,34081,0.833663560089039,5112.935506587248,4.980095306372032,23713,16713,0.03177723658343359,0.0647998563992102,0.1784675072744908,0.5264223467621255,5.072063613156891
scraped_linkedin,true,6800,0.1663364399109611,3905.031470588235,5.46277145811789,3868,2327,0.02823529411764706,0.08250966910184787,0.13185108583247157,0.4333823529411765,5.407205882352941
scraped_indeed,false,11607,0.9786677908937605,5441.452571723959,4.883220502901354,8272,5419,0.031101921254415438,0.06661745709540505,0.18266441005802708,0.5033169639010941,5.286120444559318
scraped_indeed,true,253,0.02133220910623946,3948.086956521739,6.860215053763441,93,59,0.003952569169960474,0.01694915254237288,0.0,0.45454545454545453,6.007905138339921
