is_aggregator,period,n,ai_any,ai_tool,ai_domain
False,2024-01,16873,0.08943282166775321,0.012031055532507556,0.07799442896935933
False,2024-04,4428,0.1025293586269196,0.017163504968383016,0.09101174345076785
False,2026-03,20578,0.4252599863932355,0.24156866556516668,0.24307512877830692
True,2024-01,6340,0.2025236593059937,0.02965299684542587,0.19889589905362776
True,2024-04,591,0.05414551607445008,0.01353637901861252,0.04230118443316413
True,2026-03,3517,0.2945692351435883,0.18225760591413137,0.13392095535968154
