metric,n_companies,value_2024,value_2026,delta_overlap,within_company,composition,remainder
entry_share,391,0.20597014925373133,0.11523103251568739,-0.09073911673804394,-0.07214334436540863,-0.018595772372635315,6.938893903907228e-18
ai_share,391,0.01253731343283582,0.12321734169994294,0.11068002826710713,0.10402197506566882,0.00665805320143831,-2.6020852139652106e-18
desc_len,391,3962.006567164179,5591.169994295493,1629.1634271313137,988.6762856841681,640.4871414471461,-4.547473508864641e-13
