metric,within_2024_arshkon_vs_asaniczka,arshkon_vs_scraped,asaniczka_vs_scraped
desc_length_KS,0.18413395315008843,0.33901499440452676,0.21189607657681248
company_jaccard,0.11394740888820544,0.1166709216236916,0.1361914257228315
