representation,query_uid,query_period,neighbor_uid,neighbor_source,neighbor_period,neighbor_seniority_3level,rank,cosine_distance,cosine_similarity
embedding,linkedin_li-4355943795,2026-03,asaniczka_91ac0bf3c503e2b3,kaggle_asaniczka,2024-01,senior,3,0.18481731414794922,0.8151826858520508
embedding,linkedin_li-4355943795,2026-03,asaniczka_619221e062a39664,kaggle_asaniczka,2024-01,unknown,4,0.1874779462814331,0.8125220537185669
embedding,linkedin_li-4355943795,2026-03,asaniczka_945ddc5ef98f1ae3,kaggle_asaniczka,2024-01,unknown,5,0.1900607943534851,0.8099392056465149
embedding,linkedin_li-4358123108,2026-04,asaniczka_7de0a0a8c132ca0d,kaggle_asaniczka,2024-01,senior,1,0.2154083251953125,0.7845916748046875
embedding,linkedin_li-4358123108,2026-04,asaniczka_3a4521e452e5adcb,kaggle_asaniczka,2024-01,senior,2,0.22192645072937012,0.7780735492706299
embedding,linkedin_li-4358123108,2026-04,arshkon_3904380441,kaggle_arshkon,2024-04,senior,3,0.22284698486328125,0.7771530151367188
embedding,linkedin_li-4358123108,2026-04,asaniczka_cb8b8612f9c75aeb,kaggle_asaniczka,2024-01,unknown,4,0.23114830255508423,0.7688516974449158
embedding,linkedin_li-4358123108,2026-04,asaniczka_b66cf91b00e44d41,kaggle_asaniczka,2024-01,unknown,5,0.237249493598938,0.762750506401062
embedding,linkedin_li-4358904142,2026-03,asaniczka_f7ee4b99b2a141da,kaggle_asaniczka,2024-01,senior,1,0.3825782537460327,0.6174217462539673
embedding,linkedin_li-4358904142,2026-03,asaniczka_65563084f37271d2,kaggle_asaniczka,2024-01,junior,2,0.38917839527130127,0.6108216047286987
embedding,linkedin_li-4358904142,2026-03,arshkon_3885108780,kaggle_arshkon,2024-04,junior,3,0.41292673349380493,0.5870732665061951
embedding,linkedin_li-4358904142,2026-03,asaniczka_71d26e5eadfa77da,kaggle_asaniczka,2024-01,unknown,4,0.41476958990097046,0.5852304100990295
embedding,linkedin_li-4358904142,2026-03,arshkon_3902832523,kaggle_arshkon,2024-04,senior,5,0.41710972785949707,0.5828902721405029
embedding,linkedin_li-4359087559,2026-03,asaniczka_27a8934867d62176,kaggle_asaniczka,2024-01,senior,1,0.2063373327255249,0.7936626672744751
embedding,linkedin_li-4359087559,2026-03,asaniczka_4e3ea14bff9e4ea6,kaggle_asaniczka,2024-01,senior,2,0.21587324142456055,0.7841267585754395
embedding,linkedin_li-4359087559,2026-03,asaniczka_553c1d68a14689d1,kaggle_asaniczka,2024-01,unknown,3,0.2207627296447754,0.7792372703552246
embedding,linkedin_li-4359087559,2026-03,asaniczka_8071e311403285e3,kaggle_asaniczka,2024-01,senior,4,0.2222345471382141,0.7777654528617859
embedding,linkedin_li-4359087559,2026-03,asaniczka_067a90b75fa777d0,kaggle_asaniczka,2024-01,unknown,5,0.22250419855117798,0.777495801448822
embedding,linkedin_li-4360104074,2026-03,arshkon_3905208625,kaggle_arshkon,2024-04,unknown,1,0.28117215633392334,0.7188278436660767
embedding,linkedin_li-4360104074,2026-03,arshkon_3904994359,kaggle_arshkon,2024-04,unknown,2,0.2854347825050354,0.7145652174949646
embedding,linkedin_li-4360104074,2026-03,arshkon_3884438451,kaggle_arshkon,2024-04,senior,3,0.2893080711364746,0.7106919288635254
embedding,linkedin_li-4360104074,2026-03,asaniczka_46dfb49d03321738,kaggle_asaniczka,2024-01,senior,4,0.2955318093299866,0.7044681906700134
embedding,linkedin_li-4360104074,2026-03,asaniczka_9082506e237e1dbb,kaggle_asaniczka,2024-01,unknown,5,0.30005621910095215,0.6999437808990479
embedding,linkedin_li-4362002983,2026-03,asaniczka_cf40c4ccc13b332e,kaggle_asaniczka,2024-01,senior,1,0.18631523847579956,0.8136847615242004
embedding,linkedin_li-4362002983,2026-03,arshkon_3902913623,kaggle_arshkon,2024-04,senior,2,0.19691377878189087,0.8030862212181091
embedding,linkedin_li-4362002983,2026-03,arshkon_3898171727,kaggle_arshkon,2024-04,senior,3,0.21542012691497803,0.784579873085022
embedding,linkedin_li-4362002983,2026-03,asaniczka_75cfad9533927189,kaggle_asaniczka,2024-01,senior,4,0.23487985134124756,0.7651201486587524
embedding,linkedin_li-4362002983,2026-03,asaniczka_de69986295091354,kaggle_asaniczka,2024-01,senior,5,0.2354421615600586,0.7645578384399414
embedding,linkedin_li-4363098297,2026-03,arshkon_3833295504,kaggle_arshkon,2024-04,senior,1,0.1262749433517456,0.8737250566482544
embedding,linkedin_li-4363098297,2026-03,arshkon_3905318852,kaggle_arshkon,2024-04,junior,2,0.1696401834487915,0.8303598165512085
embedding,linkedin_li-4363098297,2026-03,arshkon_3885113071,kaggle_arshkon,2024-04,unknown,3,0.19133830070495605,0.808661699295044
embedding,linkedin_li-4363098297,2026-03,asaniczka_dd4d47abd518888b,kaggle_asaniczka,2024-01,unknown,4,0.21108585596084595,0.788914144039154
embedding,linkedin_li-4363098297,2026-03,arshkon_3886825021,kaggle_arshkon,2024-04,senior,5,0.21856391429901123,0.7814360857009888
embedding,linkedin_li-4363672575,2026-03,asaniczka_259760bbca958c6d,kaggle_asaniczka,2024-01,senior,1,0.19042116403579712,0.8095788359642029
embedding,linkedin_li-4363672575,2026-03,asaniczka_927289316a752cb6,kaggle_asaniczka,2024-01,unknown,2,0.21364647150039673,0.7863535284996033
embedding,linkedin_li-4363672575,2026-03,asaniczka_994e9d3e64ea7ac1,kaggle_asaniczka,2024-01,senior,3,0.2595350742340088,0.7404649257659912
embedding,linkedin_li-4363672575,2026-03,asaniczka_28826da32a9a3b1a,kaggle_asaniczka,2024-01,unknown,4,0.26004600524902344,0.7399539947509766
embedding,linkedin_li-4363672575,2026-03,asaniczka_5b914e84e9c5ef8b,kaggle_asaniczka,2024-01,unknown,5,0.26004600524902344,0.7399539947509766
embedding,linkedin_li-4363994294,2026-03,asaniczka_a23c2ff642fbc3be,kaggle_asaniczka,2024-01,junior,1,0.3376883268356323,0.6623116731643677
embedding,linkedin_li-4363994294,2026-03,asaniczka_45dedc1d1862d98a,kaggle_asaniczka,2024-01,junior,2,0.350186288356781,0.649813711643219
embedding,linkedin_li-4363994294,2026-03,asaniczka_4ad269f08b53ae78,kaggle_asaniczka,2024-01,junior,3,0.36379724740982056,0.6362027525901794
embedding,linkedin_li-4363994294,2026-03,arshkon_3903877540,kaggle_arshkon,2024-04,junior,4,0.3831946849822998,0.6168053150177002
embedding,linkedin_li-4363994294,2026-03,asaniczka_aaebded02fc3b3cf,kaggle_asaniczka,2024-01,senior,5,0.38455700874328613,0.6154429912567139
embedding,linkedin_li-4364113358,2026-03,asaniczka_074d2c7c68a0dde1,kaggle_asaniczka,2024-01,senior,1,0.2834293842315674,0.7165706157684326
embedding,linkedin_li-4364113358,2026-03,asaniczka_014d65d062af7ee5,kaggle_asaniczka,2024-01,senior,2,0.28666865825653076,0.7133313417434692
embedding,linkedin_li-4364113358,2026-03,asaniczka_cade2e6b901f2b92,kaggle_asaniczka,2024-01,unknown,3,0.33859682083129883,0.6614031791687012
embedding,linkedin_li-4364113358,2026-03,arshkon_3902873515,kaggle_arshkon,2024-04,senior,4,0.33898961544036865,0.6610103845596313
embedding,linkedin_li-4364113358,2026-03,arshkon_3898157518,kaggle_arshkon,2024-04,senior,5,0.34610122442245483,0.6538987755775452
embedding,linkedin_li-4365175295,2026-03,asaniczka_b74c3b1a00e6ee6f,kaggle_asaniczka,2024-01,unknown,1,0.22343087196350098,0.776569128036499
embedding,linkedin_li-4365175295,2026-03,asaniczka_12368e56e2d3e2f3,kaggle_asaniczka,2024-01,senior,2,0.2237093448638916,0.7762906551361084
embedding,linkedin_li-4365175295,2026-03,asaniczka_41e03538a9b03958,kaggle_asaniczka,2024-01,senior,3,0.22900396585464478,0.7709960341453552
embedding,linkedin_li-4365175295,2026-03,arshkon_3903489623,kaggle_arshkon,2024-04,unknown,4,0.22969526052474976,0.7703047394752502
embedding,linkedin_li-4365175295,2026-03,asaniczka_a70a3d4e37df6b5a,kaggle_asaniczka,2024-01,unknown,5,0.23036742210388184,0.7696325778961182
embedding,linkedin_li-4365575663,2026-03,arshkon_3884944271,kaggle_arshkon,2024-04,senior,1,0.24062317609786987,0.7593768239021301
embedding,linkedin_li-4365575663,2026-03,arshkon_3898171769,kaggle_arshkon,2024-04,unknown,2,0.24228650331497192,0.7577134966850281
embedding,linkedin_li-4365575663,2026-03,asaniczka_f2200ab25e3d34a8,kaggle_asaniczka,2024-01,senior,3,0.25996851921081543,0.7400314807891846
embedding,linkedin_li-4365575663,2026-03,asaniczka_c838f677bb21a8fb,kaggle_asaniczka,2024-01,unknown,4,0.26783275604248047,0.7321672439575195
embedding,linkedin_li-4365575663,2026-03,asaniczka_8dee25d0fee930d4,kaggle_asaniczka,2024-01,senior,5,0.2679291367530823,0.7320708632469177
embedding,linkedin_li-4369106755,2026-03,arshkon_3905318852,kaggle_arshkon,2024-04,junior,1,0.17997866868972778,0.8200213313102722
embedding,linkedin_li-4369106755,2026-03,arshkon_3901981534,kaggle_arshkon,2024-04,junior,2,0.19081354141235352,0.8091864585876465
embedding,linkedin_li-4369106755,2026-03,arshkon_3899522720,kaggle_arshkon,2024-04,junior,3,0.20197135210037231,0.7980286478996277
embedding,linkedin_li-4369106755,2026-03,arshkon_3891078258,kaggle_arshkon,2024-04,unknown,4,0.20197135210037231,0.7980286478996277
embedding,linkedin_li-4369106755,2026-03,arshkon_3833295504,kaggle_arshkon,2024-04,senior,5,0.21075677871704102,0.789243221282959
embedding,linkedin_li-4369672105,2026-03,asaniczka_61cfd4265d4bce9d,kaggle_asaniczka,2024-01,senior,1,0.18124496936798096,0.818755030632019
embedding,linkedin_li-4369672105,2026-03,asaniczka_1348280e4047d6ec,kaggle_asaniczka,2024-01,senior,2,0.19167101383209229,0.8083289861679077
embedding,linkedin_li-4369672105,2026-03,asaniczka_c0777373013189c5,kaggle_asaniczka,2024-01,senior,3,0.20740610361099243,0.7925938963890076
embedding,linkedin_li-4369672105,2026-03,asaniczka_6c0eaa7db8eea8a2,kaggle_asaniczka,2024-01,senior,4,0.20884579420089722,0.7911542057991028
embedding,linkedin_li-4369672105,2026-03,asaniczka_3ade9e6631712158,kaggle_asaniczka,2024-01,senior,5,0.22719228267669678,0.7728077173233032
embedding,linkedin_li-4369837937,2026-03,asaniczka_457c02f05d688315,kaggle_asaniczka,2024-01,senior,1,0.3041617274284363,0.6958382725715637
embedding,linkedin_li-4369837937,2026-03,asaniczka_3832c315d06802d2,kaggle_asaniczka,2024-01,senior,2,0.3041617274284363,0.6958382725715637
embedding,linkedin_li-4369837937,2026-03,asaniczka_2a82e124e49d3941,kaggle_asaniczka,2024-01,senior,3,0.3388528823852539,0.6611471176147461
embedding,linkedin_li-4369837937,2026-03,asaniczka_4c9784533236e581,kaggle_asaniczka,2024-01,unknown,4,0.3781096935272217,0.6218903064727783
embedding,linkedin_li-4369837937,2026-03,asaniczka_b6af97e72fe8308a,kaggle_asaniczka,2024-01,unknown,5,0.3843981623649597,0.6156018376350403
embedding,linkedin_li-4369938715,2026-03,asaniczka_efa869d86e14f937,kaggle_asaniczka,2024-01,senior,1,0.2908576726913452,0.7091423273086548
embedding,linkedin_li-4369938715,2026-03,asaniczka_6f238386059c67bd,kaggle_asaniczka,2024-01,senior,2,0.33473020792007446,0.6652697920799255
embedding,linkedin_li-4369938715,2026-03,asaniczka_086c27eb5cda0624,kaggle_asaniczka,2024-01,unknown,3,0.3383750915527344,0.6616249084472656
embedding,linkedin_li-4369938715,2026-03,asaniczka_300f3ec8fe89dba7,kaggle_asaniczka,2024-01,senior,4,0.3387911915779114,0.6612088084220886
embedding,linkedin_li-4369938715,2026-03,arshkon_3905877226,kaggle_arshkon,2024-04,senior,5,0.3411130905151367,0.6588869094848633
embedding,linkedin_li-4369947372,2026-03,asaniczka_1348280e4047d6ec,kaggle_asaniczka,2024-01,senior,1,0.10216987133026123,0.8978301286697388
embedding,linkedin_li-4369947372,2026-03,asaniczka_d4d238f41011ecbb,kaggle_asaniczka,2024-01,senior,2,0.12154650688171387,0.8784534931182861
embedding,linkedin_li-4369947372,2026-03,asaniczka_6c0eaa7db8eea8a2,kaggle_asaniczka,2024-01,senior,3,0.19286298751831055,0.8071370124816895
embedding,linkedin_li-4369947372,2026-03,asaniczka_61cfd4265d4bce9d,kaggle_asaniczka,2024-01,senior,4,0.22293132543563843,0.7770686745643616
embedding,linkedin_li-4369947372,2026-03,asaniczka_34ee81fe7ee813e4,kaggle_asaniczka,2024-01,senior,5,0.23491132259368896,0.765088677406311
embedding,linkedin_li-4370317193,2026-03,asaniczka_cf40c4ccc13b332e,kaggle_asaniczka,2024-01,senior,1,0.19814282655715942,0.8018571734428406
embedding,linkedin_li-4370317193,2026-03,arshkon_3895214821,kaggle_arshkon,2024-04,senior,2,0.2281022071838379,0.7718977928161621
embedding,linkedin_li-4370317193,2026-03,asaniczka_3e04ca9bdb2fb87a,kaggle_asaniczka,2024-01,senior,3,0.2509857416152954,0.7490142583847046
embedding,linkedin_li-4370317193,2026-03,asaniczka_2842376a95f8567a,kaggle_asaniczka,2024-01,unknown,4,0.26453113555908203,0.735468864440918
embedding,linkedin_li-4370317193,2026-03,asaniczka_2d43bf8e3c9e548d,kaggle_asaniczka,2024-01,senior,5,0.2705601453781128,0.7294398546218872
embedding,linkedin_li-4371942088,2026-03,asaniczka_8a47b8af379d476d,kaggle_asaniczka,2024-01,senior,1,0.2008969783782959,0.7991030216217041
embedding,linkedin_li-4371942088,2026-03,asaniczka_dcbb6b01f5cb637f,kaggle_asaniczka,2024-01,unknown,2,0.20208501815795898,0.797914981842041
embedding,linkedin_li-4371942088,2026-03,asaniczka_dd94a5d182e0cba9,kaggle_asaniczka,2024-01,unknown,3,0.21737027168273926,0.7826297283172607
embedding,linkedin_li-4371942088,2026-03,asaniczka_b7c6c1b7e4c81890,kaggle_asaniczka,2024-01,unknown,4,0.22138047218322754,0.7786195278167725
embedding,linkedin_li-4371942088,2026-03,asaniczka_65da6d6f608bbfd1,kaggle_asaniczka,2024-01,senior,5,0.22276592254638672,0.7772340774536133
embedding,linkedin_li-4372609798,2026-04,asaniczka_feb0f16c85936e0a,kaggle_asaniczka,2024-01,unknown,1,0.15640103816986084,0.8435989618301392
embedding,linkedin_li-4372609798,2026-04,asaniczka_74252ea8f59c0506,kaggle_asaniczka,2024-01,senior,2,0.17769533395767212,0.8223046660423279
embedding,linkedin_li-4372609798,2026-04,arshkon_3889756220,kaggle_arshkon,2024-04,senior,3,0.18034380674362183,0.8196561932563782
embedding,linkedin_li-4372609798,2026-04,asaniczka_630ceebbe3c68628,kaggle_asaniczka,2024-01,senior,4,0.19422149658203125,0.8057785034179688
embedding,linkedin_li-4372609798,2026-04,asaniczka_e406e47b16fd153e,kaggle_asaniczka,2024-01,senior,5,0.19530826807022095,0.804691731929779
embedding,linkedin_li-4372616858,2026-04,arshkon_3905875669,kaggle_arshkon,2024-04,unknown,1,0.2657482624053955,0.7342517375946045
embedding,linkedin_li-4372616858,2026-04,asaniczka_4cf5f5d6d28a1add,kaggle_asaniczka,2024-01,senior,2,0.27717137336730957,0.7228286266326904
embedding,linkedin_li-4372616858,2026-04,asaniczka_ae7996707c7e5689,kaggle_asaniczka,2024-01,unknown,3,0.2782374620437622,0.7217625379562378
embedding,linkedin_li-4372616858,2026-04,asaniczka_938f9289efa803e6,kaggle_asaniczka,2024-01,unknown,4,0.2785702347755432,0.7214297652244568
embedding,linkedin_li-4372616858,2026-04,asaniczka_9774a18ee65f7071,kaggle_asaniczka,2024-01,unknown,5,0.27886104583740234,0.7211389541625977
embedding,linkedin_li-4372642981,2026-04,asaniczka_a8e8542b5b346540,kaggle_asaniczka,2024-01,senior,1,0.18552273511886597,0.814477264881134
embedding,linkedin_li-4372642981,2026-04,asaniczka_5a5d85a1883b5a02,kaggle_asaniczka,2024-01,senior,2,0.20047742128372192,0.7995225787162781
embedding,linkedin_li-4372642981,2026-04,asaniczka_08cecefb08b8b5c8,kaggle_asaniczka,2024-01,senior,3,0.20070123672485352,0.7992987632751465
embedding,linkedin_li-4372642981,2026-04,asaniczka_9e198356258dbc39,kaggle_asaniczka,2024-01,senior,4,0.2090756893157959,0.7909243106842041
embedding,linkedin_li-4372642981,2026-04,arshkon_3895214400,kaggle_arshkon,2024-04,senior,5,0.2102673053741455,0.7897326946258545
embedding,linkedin_li-4373347855,2026-04,asaniczka_b3d75dd56fab63ff,kaggle_asaniczka,2024-01,senior,1,0.2027221918106079,0.7972778081893921
embedding,linkedin_li-4373347855,2026-04,arshkon_3904380441,kaggle_arshkon,2024-04,senior,2,0.2135145664215088,0.7864854335784912
embedding,linkedin_li-4373347855,2026-04,arshkon_3899528471,kaggle_arshkon,2024-04,unknown,3,0.21821177005767822,0.7817882299423218
embedding,linkedin_li-4373347855,2026-04,asaniczka_2a49bd94cee1e086,kaggle_asaniczka,2024-01,unknown,4,0.22041022777557373,0.7795897722244263
embedding,linkedin_li-4373347855,2026-04,asaniczka_25f8441105cc2cb2,kaggle_asaniczka,2024-01,senior,5,0.22335612773895264,0.7766438722610474
embedding,linkedin_li-4373727481,2026-04,asaniczka_a5a54b82fbb5876d,kaggle_asaniczka,2024-01,unknown,1,0.2976198196411133,0.7023801803588867
embedding,linkedin_li-4373727481,2026-04,arshkon_3901392216,kaggle_arshkon,2024-04,senior,2,0.29976826906204224,0.7002317309379578
embedding,linkedin_li-4373727481,2026-04,asaniczka_a315afd1409e70b3,kaggle_asaniczka,2024-01,senior,3,0.31195664405822754,0.6880433559417725
embedding,linkedin_li-4373727481,2026-04,arshkon_3901627750,kaggle_arshkon,2024-04,unknown,4,0.31268835067749023,0.6873116493225098
embedding,linkedin_li-4373727481,2026-04,arshkon_3902868262,kaggle_arshkon,2024-04,senior,5,0.32197755575180054,0.6780224442481995
embedding,linkedin_li-4375342566,2026-04,asaniczka_cfdeb2149b905b48,kaggle_asaniczka,2024-01,unknown,1,0.42718756198883057,0.5728124380111694
embedding,linkedin_li-4375342566,2026-04,asaniczka_31150cddbdf2f642,kaggle_asaniczka,2024-01,senior,2,0.4297565221786499,0.5702434778213501
embedding,linkedin_li-4375342566,2026-04,asaniczka_3042f53c7fb81a67,kaggle_asaniczka,2024-01,senior,3,0.44260770082473755,0.5573922991752625
embedding,linkedin_li-4375342566,2026-04,asaniczka_45b671bf7b627ef2,kaggle_asaniczka,2024-01,unknown,4,0.44666194915771484,0.5533380508422852
embedding,linkedin_li-4375342566,2026-04,asaniczka_471be34749e803a3,kaggle_asaniczka,2024-01,unknown,5,0.44855737686157227,0.5514426231384277
embedding,linkedin_li-4375831146,2026-03,asaniczka_dc6b2c872336be51,kaggle_asaniczka,2024-01,senior,1,0.2435894012451172,0.7564105987548828
embedding,linkedin_li-4375831146,2026-03,arshkon_3901350569,kaggle_arshkon,2024-04,senior,2,0.2666163444519043,0.7333836555480957
embedding,linkedin_li-4375831146,2026-03,asaniczka_688831e2b19ff355,kaggle_asaniczka,2024-01,senior,3,0.2934088110923767,0.7065911889076233
embedding,linkedin_li-4375831146,2026-03,asaniczka_d0427541b77ede67,kaggle_asaniczka,2024-01,senior,4,0.30170738697052,0.69829261302948
embedding,linkedin_li-4375831146,2026-03,asaniczka_6ed56263d1d77af6,kaggle_asaniczka,2024-01,senior,5,0.3154693841934204,0.6845306158065796
embedding,linkedin_li-4376182749,2026-03,asaniczka_010eec77cee8e6e5,kaggle_asaniczka,2024-01,senior,1,0.23473787307739258,0.7652621269226074
embedding,linkedin_li-4376182749,2026-03,arshkon_3905847637,kaggle_arshkon,2024-04,unknown,2,0.23960012197494507,0.7603998780250549
embedding,linkedin_li-4376182749,2026-03,asaniczka_ef7f079241072f39,kaggle_asaniczka,2024-01,senior,3,0.24087494611740112,0.7591250538825989
embedding,linkedin_li-4376182749,2026-03,asaniczka_87824dccb0b252f6,kaggle_asaniczka,2024-01,senior,4,0.2531948685646057,0.7468051314353943
embedding,linkedin_li-4376182749,2026-03,asaniczka_5b0099664d20e58d,kaggle_asaniczka,2024-01,unknown,5,0.2555546760559082,0.7444453239440918
embedding,linkedin_li-4376250747,2026-03,asaniczka_cf40c4ccc13b332e,kaggle_asaniczka,2024-01,senior,1,0.164573073387146,0.835426926612854
embedding,linkedin_li-4376250747,2026-03,arshkon_3902832523,kaggle_arshkon,2024-04,senior,2,0.19519799947738647,0.8048020005226135
embedding,linkedin_li-4376250747,2026-03,arshkon_3903848625,kaggle_arshkon,2024-04,unknown,3,0.20465272665023804,0.795347273349762
embedding,linkedin_li-4376250747,2026-03,asaniczka_4a6d418e50b6379b,kaggle_asaniczka,2024-01,senior,4,0.21566611528396606,0.7843338847160339
embedding,linkedin_li-4376250747,2026-03,arshkon_3886897827,kaggle_arshkon,2024-04,senior,5,0.22110450267791748,0.7788954973220825
embedding,linkedin_li-4377975350,2026-03,asaniczka_38a24b805b489293,kaggle_asaniczka,2024-01,unknown,1,0.3887289762496948,0.6112710237503052
embedding,linkedin_li-4377975350,2026-03,asaniczka_10e028483973b7e7,kaggle_asaniczka,2024-01,senior,2,0.3993653655052185,0.6006346344947815
embedding,linkedin_li-4377975350,2026-03,asaniczka_9e760b9fe9140dfd,kaggle_asaniczka,2024-01,senior,3,0.40020036697387695,0.599799633026123
embedding,linkedin_li-4377975350,2026-03,asaniczka_00cce0eb775884b1,kaggle_asaniczka,2024-01,senior,4,0.4100763201713562,0.5899236798286438
embedding,linkedin_li-4377975350,2026-03,asaniczka_0abee53e4a001c7d,kaggle_asaniczka,2024-01,senior,5,0.4163120985031128,0.5836879014968872
embedding,linkedin_li-4378394799,2026-03,asaniczka_5feb469439619978,kaggle_asaniczka,2024-01,unknown,1,0.21711313724517822,0.7828868627548218
embedding,linkedin_li-4378394799,2026-03,asaniczka_5caac4c84facbb90,kaggle_asaniczka,2024-01,senior,2,0.23555123805999756,0.7644487619400024
embedding,linkedin_li-4378394799,2026-03,asaniczka_9062ca48661bbae3,kaggle_asaniczka,2024-01,unknown,3,0.2400563359260559,0.7599436640739441
embedding,linkedin_li-4378394799,2026-03,asaniczka_42740af942a54acb,kaggle_asaniczka,2024-01,senior,4,0.24190515279769897,0.758094847202301
embedding,linkedin_li-4378394799,2026-03,asaniczka_50ca8838aef189e8,kaggle_asaniczka,2024-01,senior,5,0.24467122554779053,0.7553287744522095
embedding,linkedin_li-4378575834,2026-03,arshkon_3902837870,kaggle_arshkon,2024-04,junior,1,0.25270915031433105,0.747290849685669
embedding,linkedin_li-4378575834,2026-03,arshkon_3887574493,kaggle_arshkon,2024-04,junior,2,0.2685781717300415,0.7314218282699585
embedding,linkedin_li-4378575834,2026-03,asaniczka_229f4ba31ac0eca3,kaggle_asaniczka,2024-01,unknown,3,0.2886972427368164,0.7113027572631836
embedding,linkedin_li-4378575834,2026-03,arshkon_3889282670,kaggle_arshkon,2024-04,junior,4,0.28913938999176025,0.7108606100082397
embedding,linkedin_li-4378575834,2026-03,asaniczka_b8b14fe811fb2a65,kaggle_asaniczka,2024-01,unknown,5,0.3009655475616455,0.6990344524383545
embedding,linkedin_li-4378592549,2026-03,arshkon_3902837870,kaggle_arshkon,2024-04,junior,1,0.24319446086883545,0.7568055391311646
embedding,linkedin_li-4378592549,2026-03,arshkon_3889282670,kaggle_arshkon,2024-04,junior,2,0.27214348316192627,0.7278565168380737
embedding,linkedin_li-4378592549,2026-03,arshkon_3887574493,kaggle_arshkon,2024-04,junior,3,0.2822827696800232,0.7177172303199768
embedding,linkedin_li-4378592549,2026-03,arshkon_3903810892,kaggle_arshkon,2024-04,junior,4,0.291908323764801,0.708091676235199
embedding,linkedin_li-4378592549,2026-03,asaniczka_229f4ba31ac0eca3,kaggle_asaniczka,2024-01,unknown,5,0.3164365291595459,0.6835634708404541
embedding,linkedin_li-4378637579,2026-03,arshkon_3901953547,kaggle_arshkon,2024-04,senior,1,0.3171888589859009,0.6828111410140991
embedding,linkedin_li-4378637579,2026-03,asaniczka_93b09aaaf75ff8ca,kaggle_asaniczka,2024-01,senior,2,0.32400381565093994,0.6759961843490601
embedding,linkedin_li-4378637579,2026-03,asaniczka_74b49c7fbbfdbf34,kaggle_asaniczka,2024-01,senior,3,0.3244529366493225,0.6755470633506775
embedding,linkedin_li-4378637579,2026-03,asaniczka_b74c3b1a00e6ee6f,kaggle_asaniczka,2024-01,unknown,4,0.3267788290977478,0.6732211709022522
embedding,linkedin_li-4378637579,2026-03,asaniczka_9f0d5134f5bbe01b,kaggle_asaniczka,2024-01,unknown,5,0.33075523376464844,0.6692447662353516
embedding,linkedin_li-4378715031,2026-03,asaniczka_4b783b32fa362ea0,kaggle_asaniczka,2024-01,senior,1,0.21882504224777222,0.7811749577522278
embedding,linkedin_li-4378715031,2026-03,arshkon_3899536256,kaggle_arshkon,2024-04,unknown,2,0.23750746250152588,0.7624925374984741
embedding,linkedin_li-4378715031,2026-03,asaniczka_f2200ab25e3d34a8,kaggle_asaniczka,2024-01,senior,3,0.2582533359527588,0.7417466640472412
embedding,linkedin_li-4378715031,2026-03,arshkon_3906236365,kaggle_arshkon,2024-04,senior,4,0.2630311846733093,0.7369688153266907
embedding,linkedin_li-4378715031,2026-03,asaniczka_42740af942a54acb,kaggle_asaniczka,2024-01,senior,5,0.26912444829940796,0.730875551700592
embedding,linkedin_li-4378997907,2026-03,asaniczka_7efdb0d967dbd91c,kaggle_asaniczka,2024-01,senior,1,0.08054322004318237,0.9194567799568176
embedding,linkedin_li-4378997907,2026-03,asaniczka_b761a6e8bc01dd27,kaggle_asaniczka,2024-01,senior,2,0.20022988319396973,0.7997701168060303
embedding,linkedin_li-4378997907,2026-03,asaniczka_9b3c9ddda9ae156e,kaggle_asaniczka,2024-01,unknown,3,0.21087884902954102,0.789121150970459
embedding,linkedin_li-4378997907,2026-03,asaniczka_1e37c1b4043ff55c,kaggle_asaniczka,2024-01,unknown,4,0.21314024925231934,0.7868597507476807
embedding,linkedin_li-4378997907,2026-03,arshkon_3898159538,kaggle_arshkon,2024-04,senior,5,0.2368999719619751,0.7631000280380249
embedding,linkedin_li-4379266504,2026-03,arshkon_3902357040,kaggle_arshkon,2024-04,unknown,1,0.31615686416625977,0.6838431358337402
embedding,linkedin_li-4379266504,2026-03,asaniczka_f3c3fe645288aa69,kaggle_asaniczka,2024-01,senior,2,0.33141404390335083,0.6685859560966492
embedding,linkedin_li-4379266504,2026-03,asaniczka_ab14aa38bce6bfee,kaggle_asaniczka,2024-01,senior,3,0.3322104811668396,0.6677895188331604
embedding,linkedin_li-4379266504,2026-03,asaniczka_0058f746506adf0e,kaggle_asaniczka,2024-01,senior,4,0.3359684944152832,0.6640315055847168
embedding,linkedin_li-4379266504,2026-03,asaniczka_7aaf3a6a371b52e2,kaggle_asaniczka,2024-01,senior,5,0.3363324999809265,0.6636675000190735
embedding,linkedin_li-4379555363,2026-03,arshkon_3904424006,kaggle_arshkon,2024-04,unknown,1,0.20635771751403809,0.7936422824859619
embedding,linkedin_li-4379555363,2026-03,arshkon_3886883337,kaggle_arshkon,2024-04,senior,2,0.22361838817596436,0.7763816118240356
embedding,linkedin_li-4379555363,2026-03,arshkon_3902843634,kaggle_arshkon,2024-04,unknown,3,0.22968757152557373,0.7703124284744263
embedding,linkedin_li-4379555363,2026-03,arshkon_3887907452,kaggle_arshkon,2024-04,unknown,4,0.2358744740486145,0.7641255259513855
embedding,linkedin_li-4379555363,2026-03,arshkon_3902832523,kaggle_arshkon,2024-04,senior,5,0.23730432987213135,0.7626956701278687
embedding,linkedin_li-4380179411,2026-03,asaniczka_a30c48c2650b7117,kaggle_asaniczka,2024-01,senior,1,0.181693434715271,0.818306565284729
