period,ai_any,n,share,mean_mgmt_per_1k,mean_orch_per_1k,median_mgmt_per_1k,median_orch_per_1k,share_new_senior,share_classic_senior
2024-01,0,20287,0.9833737275811925,0.0023706104671839447,0.5267402999865007,0.0,0.0,0.20214915956030957,0.7838517277073989
2024-01,1,343,0.016626272418807563,0.0,4.783118745618395,0.0,1.680672268907563,0.6005830903790087,0.358600583090379
2024-04,0,2737,0.9764537995005351,0.0008391337131331152,0.6401847958116215,0.0,0.0,0.2674461088783339,0.7157471684325905
2024-04,1,66,0.023546200499464858,0.0,0.6635810237525909,0.0,0.0,0.36363636363636365,0.5454545454545454
2026-03,0,2737,0.8100029594554602,0.0018052215149855857,1.1592003348691142,0.0,0.0,0.4300328827183047,0.5323346729996347
2026-03,1,642,0.1899970405445398,0.005788933454325096,2.3208570916529534,0.0,1.5082956259426847,0.7071651090342679,0.23208722741433022
