metric,matched_delta,full_delta,attenuation_pct
clean_len,-410.8047999999999,377.42954715152246,208.8427769103829
requirement_breadth,0.3528000000000002,0.9175333370191323,61.54908102345673
tech_count,1.0415999999999999,1.35915065068646,23.36390381199289
credential_stack_depth,-0.7646,-0.5139722562797295,-48.76289345545261
any_ai_broad,0.19039999999999999,0.19454225404164147,2.1292310310925266
any_ai_narrow,0.37,0.3672926390549059,-0.7371127698231339
scope_density,0.064981497521435,0.07816572750477524,16.867021396986026
