period2,n,score_mean,score_median,score_std,tell_density_mean,tell_density_median,emdash_density_mean,emdash_density_median,sent_mean_mean,sent_std_mean,ttr_mean,bullet_density_mean,para_mean_mean
2024,21680,-0.12062545097814152,-0.13882064217998635,0.331461826782506,0.24191028025705313,0.0,0.09446287862224695,0.0,39.82832748102758,28.294447685618987,0.5990991767732827,0.3977405872150866,2234.316466789668
2026,12481,0.2095312697064426,0.1923294773810119,0.33868817887714336,0.3403285398010124,0.0,0.18731027729654132,0.0,37.92684763239947,29.479775104968233,0.5893757267936781,6.329897911324574,2611.7460139411905
