period,n,entry_share_all,entry_share_known,known_seniority_share,unknown_share,yoe_le2_all,yoe_le2_known,yoe_le3_known,llm_classification_share,seniority_llm_source_share
2024-01,18129,0.008715317998786474,0.01413111528485824,0.6167466490153897,0.3832533509846103,0.0733631198632026,0.10363098020882032,0.24372759856630824,0.1293507639693309,0.1293507639693309
2024-04,4691,0.03730547857599659,0.07719453021614468,0.4832658281816244,0.5167341718183757,0.09294393519505435,0.14977670903469598,0.3115767777396084,0.6203368151780004,0.6203368151780004
2026-03,19796,0.0335421297231764,0.07280701754385965,0.4606991311376036,0.5393008688623965,0.1173974540311174,0.17379599162428955,0.3397397547113371,0.10956758941200243,0.10956758941200243
2026-04,17356,0.021779211799953905,0.04878048780487805,0.4464738418990551,0.553526158100945,0.11540677575478221,0.16970261797848005,0.3361857154960603,0.05911500345701775,0.05911500345701775
