period_bucket,text_source,n,score_mean,score_median,score_sd,frac_score_gt_1,frac_score_gt_2
2024,llm,21646,-0.00855670783502891,-0.01934196657098146,0.47688884626659217,0.02610182019772706,0.00198651020973852
2024,raw,1174,0.1576614101574624,0.116336696193822,0.5652699206538662,0.06643952299829642,0.00596252129471891
2026,llm,12456,0.9428441035609989,0.8955771593995605,0.7186293490857418,0.428548490687219,0.05627809890815671
2026,raw,28425,1.2338040801580172,1.21528376679394,0.718437508084698,0.6612840809146878,0.09199648197009674
