company_name_canonical,n_2024,n_2026,score_mean_2024,score_mean_2026,vocab_mean_2024,vocab_mean_2026,em_dash_mean_2024,em_dash_mean_2026,bullet_mean_2024,bullet_mean_2026,ai_strict_2024,ai_strict_2026,ai_broad_2024,ai_broad_2026,breadth_resid_2024,breadth_resid_2026,desc_len_2024,desc_len_2026,score_delta,ai_strict_delta,ai_broad_delta,breadth_resid_delta,desc_len_delta
Datadog,7,14,0.06496901455183221,1.2449746241076627,0.3938165583520305,0.6880095858747444,0.08250484715977065,0.2636442631909054,0.0,3.348054658477388,0.0,0.21428571428571427,0.14285714285714285,0.8571428571428571,0.3375249839838948,-1.0378098318106987,979.6666666666666,1671.5,1.1800056095558304,0.21428571428571427,0.7142857142857142,-1.3753348157945935,691.8333333333334
Deloitte,22,59,-0.1848525172140209,1.13812113628318,0.1048729805358476,0.7450249498356037,0.0,0.003908937394458691,0.0,4.1778340973474775,0.0,0.3220338983050847,0.0,0.847457627118644,0.09920276303275183,7.878403846048687,1522.090909090909,2231.0,1.322973653497201,0.3220338983050847,0.847457627118644,7.779201083015935,708.909090909091
Dexian,12,38,-0.16007392004956703,0.8310037309081978,0.20678246484698096,0.5439955534434728,0.0,0.009305441822377726,0.4210806657393295,5.4052416301685,0.0,0.15789473684210525,0.0,0.34210526315789475,1.5165654984384722,1.7514985104142777,1330.7272727272727,1185.0,0.9910776509577648,0.15789473684210525,0.34210526315789475,0.23493301197580552,-145.72727272727275
DivIHN Integration Inc,7,9,0.022973717215960896,1.2335831578767606,0.597707823134432,0.18297049441304145,0.028188070808433868,0.0,0.0,7.293540916715751,0.0,0.1111111111111111,0.14285714285714285,0.1111111111111111,-0.7819881875703106,-3.648256935983623,1361.857142857143,2860.5,1.2106094406607997,0.1111111111111111,-0.031746031746031744,-2.8662687484133125,1498.642857142857
"Donato Technologies, Inc.",24,5,-0.17043419539815594,0.47797478657128184,0.3140073674124865,0.1276324186343331,0.05783021050196623,0.0,0.0,4.4084948620008415,0.0,0.6,0.041666666666666664,0.8,1.9620580780449886,3.3591604391630234,1098.904761904762,1090.5,0.6484089819694377,0.6,0.7583333333333334,1.3971023611180349,-8.404761904761926
Draper,17,19,0.14663044302678027,0.8294811681932645,0.4658300579600821,0.2553081442492563,0.0,0.016571423787886647,0.0,3.5356442463012314,0.0,0.0,0.0,0.0,-2.0282156554254906,-4.26162625505202,1548.6470588235295,1839.6,0.6828507251664842,0.0,0.0,-2.2334105996265294,290.9529411764704
ECS,7,23,-0.0746317241093589,0.9095860011570267,0.34277218581747515,0.3986257812086153,0.0,0.01246152504143457,0.0,4.945710707100041,0.0,0.0,0.14285714285714285,0.30434782608695654,-0.6018486239075871,6.640898254946058,1718.4285714285713,2071.0,0.9842177252663856,0.0,0.1614906832298137,7.242746878853645,352.57142857142867
ELEVI Associates,5,10,0.6863867822630852,0.9712329903589444,1.0363718267288606,0.21090168652557367,0.34461834885669984,0.23137421849437115,0.0,3.7122986531936326,0.0,0.0,0.0,0.0,-2.6391551675416816,0.8484776080571468,1063.8,1566.5,0.28484620809585914,0.0,0.0,3.4876327755988283,502.70000000000005
EPITEC,16,33,0.14518359315535312,1.286496923893321,0.383240395267562,0.40448204502060486,0.0,0.07093578166436744,1.0582086683183216,8.175230061692442,0.0,0.09090909090909091,0.125,0.18181818181818182,-1.0392017648888485,-0.4322788691294178,1590.4,1617.2,1.141313330737968,0.09090909090909091,0.05681818181818182,0.6069228957594307,26.799999999999955
EVONA,26,22,-0.2915315875301307,1.358100254340644,0.377655634386547,0.635858694415178,0.0,0.05422120533493777,0.0,8.219799964455506,0.0,0.09090909090909091,0.11538461538461539,0.22727272727272727,-1.8144098454634987,-4.150505165440734,857.8461538461538,940.2857142857143,1.6496318418707747,0.09090909090909091,0.11188811188811187,-2.336095319977235,82.43956043956052
Eclaro,7,10,0.34440034958452603,1.4075474701083597,0.3965699151144538,0.8449023622419418,0.0,0.06411626415900834,1.1766950769622184,7.39919705088424,0.0,0.1,0.0,0.3,-1.630931880386072,2.002310594325697,2014.4285714285713,1600.8,1.0631471205238336,0.1,0.3,3.633242474711769,-413.6285714285714
Ehub Global Inc,5,5,-0.5710747399218178,1.0752616781095459,0.24539877300613497,0.1472211998527788,0.0,0.09159606136936112,0.48899755501222497,7.588268185264857,0.2,0.2,0.2,0.4,0.6896709958325893,8.411915906982609,505.8,1346.3333333333333,1.6463364180313635,0.0,0.2,7.722244911150019,840.5333333333333
Eliassen Group,18,37,-0.2899493801817601,1.0477705404474287,0.12112459937965434,0.28479812422795464,0.0,0.011691077815799821,0.0,5.6075683306168,0.0,0.21621621621621623,0.0,0.6216216216216216,1.8064454811345132,5.270024294788385,1179.111111111111,1860.3,1.3377199206291888,0.21621621621621623,0.6216216216216216,3.463578813653872,681.1888888888889
Empower Professionals,10,10,-0.5035713839476719,0.9639629931627363,0.08410428931875526,0.3136564519051964,0.0,0.0,0.15191815856777494,7.469412699125693,0.0,0.0,0.0,0.4,-0.7863530492747156,2.901899704828898,760.0,1121.3333333333333,1.4675343771104081,0.0,0.4,3.6882527541036136,361.33333333333326
Enexus Global Inc.,11,12,-0.2761052028398782,0.5981050170152019,0.613672238661204,0.12823050729001703,0.0,0.0,0.0,6.241612686253119,0.0,0.16666666666666666,0.0,0.16666666666666666,0.79721074238576,,572.3,,0.8742102198550801,0.16666666666666666,0.16666666666666666,,
Entegee,7,10,-0.9134920066577867,0.03569140642571962,0.0,0.07923930269413629,0.0,0.07092198581560284,0.3957261574990107,2.614771188727918,0.0,0.0,0.0,0.0,0.5579235049052856,1.3502649358687335,351.0,505.6666666666667,0.9491834130835064,0.0,0.0,0.7923414309634479,154.66666666666669
Equifax,5,30,0.16304582598744094,1.250529174637154,0.763336164423631,0.3307146775509127,0.0,0.0,0.0,7.336251158167012,0.0,0.2,0.0,0.4666666666666667,12.150543709083044,9.742689518525914,2183.6,2206.5,1.087483348649713,0.2,0.4666666666666667,-2.4078541905571296,22.90000000000009
Experis,44,58,-0.1364324860169461,0.9106010530428986,0.24971259672007415,0.41843181969745913,0.012660274568181777,0.0,0.0,5.890915987576049,0.0,0.06896551724137931,0.045454545454545456,0.27586206896551724,0.3792632458788364,2.1031853803394323,1203.3846153846155,1126.9333333333334,1.0470335390598446,0.06896551724137931,0.23040752351097177,1.723922134460596,-76.45128205128208
FIS,60,15,0.0537406514343391,1.095827533902078,0.35972746452783955,0.46940521109182703,0.02719011587315789,0.06838676769704541,0.0027210884353741495,3.7269209493733215,0.0,0.13333333333333333,0.016666666666666666,0.4,0.28358465428997637,4.839660216967121,1620.517857142857,1598.0,1.042086882467739,0.13333333333333333,0.38333333333333336,4.556075562677145,-22.51785714285711
FanDuel,5,14,0.7171172125541163,1.3550742617171652,0.6898114462333759,0.5675358295609836,0.1283226142334124,0.0496031746031746,0.0,2.646618914710598,0.0,0.21428571428571427,0.4,0.2857142857142857,-2.2658109902068397,1.456988035954397,2769.6,2976.6666666666665,0.6379570491630489,0.21428571428571427,-0.11428571428571432,3.722799026161237,207.0666666666666
Fanatics,5,33,0.4526233470201582,1.582645555382756,0.9755408969588549,0.5199253428424127,0.03274930407728836,0.277175134093396,0.0,3.7858326616665736,0.0,0.15151515151515152,0.2,0.24242424242424243,2.8851547399002158,1.063114657492259,1809.0,1990.4,1.130022208362598,0.15151515151515152,0.04242424242424242,-1.8220400824079568,181.4000000000001
Fannie Mae,8,5,-0.10979979083369829,1.3094075192669266,0.09944311853619729,0.9716115121127371,0.0,0.0,0.0,4.512492451891802,0.0,0.0,0.125,0.6,1.463095593967771,10.705245877796619,1671.5,2565.5,1.4192073101006248,0.0,0.475,9.242150283828849,894.0
FastTek Global,9,23,-0.1104309802601961,0.952142626279358,0.0,0.19280400302103187,0.0,0.019655448228268913,0.8673026886383348,5.186504058535783,0.0,0.17391304347826086,0.1111111111111111,0.6086956521739131,2.9859688170257495,3.390400720395322,1362.111111111111,2052.0,1.0625736065395541,0.17391304347826086,0.497584541062802,0.4044319033695727,689.8888888888889
Fidelity Investments,29,46,0.2078288808401719,0.959050460682674,0.27123138950325537,0.3864481394236288,0.21032543886149463,0.11641773894450562,0.0,3.9697644812378,0.0,0.043478260869565216,0.0,0.17391304347826086,3.118097643266504,5.241884974082985,1562.7241379310344,1851.9473684210527,0.751221579842502,0.043478260869565216,0.17391304347826086,2.1237873308164805,289.2232304900183
First Soft Solutions LLC,6,5,-0.5719452537305381,1.574496095933759,0.20525451559934318,0.948687337530816,0.0,0.0,0.0,10.350814055283749,0.0,0.2,0.0,0.4,1.991451573281496,,908.8333333333334,,2.146441349664297,0.2,0.4,,
Fiserv,9,14,-0.125124725196166,0.9664760973386229,0.0,0.22321624145636929,0.0,0.009869914526540199,0.0,3.8361255198518487,0.0,0.14285714285714285,0.0,0.35714285714285715,0.7475187551198547,1.2593757679569635,1452.5555555555557,2250.0,1.0916008225347889,0.14285714285714285,0.35714285714285715,0.5118570128371088,797.4444444444443
Flex,6,8,0.04504850628418328,1.6800274978255128,0.33401085930779684,0.532570140780585,0.0,0.2828312453459839,0.0,5.939934909482349,0.0,0.0,0.0,0.125,-5.082095548050225,1.666615870795626,1457.5,1436.5,1.6349789915413295,0.0,0.125,6.748711418845851,-21.0
Ford Motor Company,14,48,0.2476567911737126,1.3284489067180807,0.3230626223260433,0.46035447165802545,0.10719585518974331,0.06655999411238138,0.0,4.9592321435967355,0.0,0.0625,0.07142857142857142,0.16666666666666666,5.079499472044481,0.42599357651168385,1976.5714285714287,2421.2,1.080792115544368,0.0625,0.09523809523809523,-4.653505895532797,444.62857142857115
Franklin Fitch,10,16,-0.667416148093959,1.2233219693016457,0.15527950310559008,0.34730669844876366,0.0,0.0,0.0,9.386191893651176,0.0,0.25,0.0,0.375,-2.0217020363912908,1.8778669241119417,532.6,1005.5,1.8907381173956046,0.25,0.375,3.8995689605032324,472.9
Freeform,7,11,0.23913392345110387,1.1218042897227152,0.5152452107059619,0.5531593011498629,0.0,0.0,0.0,4.3770435734170405,0.0,0.0,0.0,0.7272727272727273,-2.4972665559653855,-1.2191613382037207,1446.3333333333333,1590.5,0.8826703662716113,0.0,0.7272727272727273,1.2781052177616647,144.16666666666674
Futran Solutions,13,6,-0.12466000138355193,1.2366382721068143,0.49760058119324974,0.45850527281063735,0.0,0.0,0.4094072692535141,10.836976990706924,0.0,0.16666666666666666,0.0,0.6666666666666666,1.6264109066467765,-4.123288341371115,846.8461538461538,838.0,1.3612982734903663,0.16666666666666666,0.6666666666666666,-5.749699248017891,-8.846153846153811
GE HealthCare,10,12,0.15584296205202286,1.139557920397488,0.0611752335890267,0.4643539243338069,0.07854207347838575,0.10154540156906515,0.0,3.334127498433555,0.0,0.0,0.2,0.08333333333333333,-1.813412080973258,2.733068363670964,2121.9,2216.0,0.9837149583454651,0.0,-0.11666666666666668,4.546480444644222,94.09999999999991
GEICO,9,66,0.3360915774956488,1.3876560840219594,0.3755770019414107,0.5576257829944824,0.0,0.04506751161318867,0.0,3.6556287554233347,0.0,0.2727272727272727,0.1111111111111111,0.4696969696969697,9.559858221492068,8.244185088395787,2608.125,2634.6666666666665,1.0515645065263106,0.2727272727272727,0.3585858585858586,-1.315673133096281,26.541666666666515
GM Financial,6,18,1.2270377367477752,1.740814082528556,0.3516592355256664,0.22068735609975493,0.5348313807328194,0.4619592864176376,0.0,5.443860504730492,0.0,0.16666666666666666,0.16666666666666666,0.7222222222222222,7.689011304504784,7.097131433145743,3235.1666666666665,2069.8333333333335,0.5137763457807809,0.16666666666666666,0.5555555555555556,-0.5918798713590405,-1165.333333333333
Garmin,16,32,0.017796267206417943,0.9401047696072048,0.1840365940478779,0.043193632389785415,0.0,0.0,0.0,6.292559035132676,0.0,0.0,0.0625,0.0,0.5790647267058555,-1.3508437708757501,2016.9333333333334,1888.4444444444443,0.9223085024007869,0.0,-0.0625,-1.9299084975816057,-128.48888888888905
Genentech,5,13,0.4330407596577719,1.3198159254294357,1.020147892255665,0.9344201590831519,0.0,0.023021021006969174,0.0,3.4081948640407953,0.0,0.15384615384615385,0.6,1.0,2.280284644611398,0.6151433404216418,1673.8,2705.0,0.8867751657716638,0.15384615384615385,0.4,-1.6651413041897563,1031.2
General Atomics,9,20,-0.13173093581627723,1.0925594339295805,0.0,0.09911052303946044,0.0,0.0,0.0,5.3791729126216445,0.0,0.0,0.0,0.25,-5.678156266478242,-3.929651017013615,1289.4285714285713,2521.625,1.2242903697458578,0.0,0.25,1.7485052494646265,1232.1964285714287
General Dynamics Information Technology,21,73,0.033441550634060624,0.9645404669126079,0.15398082832707863,0.5086821476885881,0.0,0.013973116221309595,0.0,3.775000838893001,0.0,0.0684931506849315,0.047619047619047616,0.684931506849315,-1.4350472903124087,1.7348160146441298,2033.8,1865.5833333333333,0.9310989162785472,0.0684931506849315,0.6373124592302675,3.1698633049565386,-168.2166666666667
General Dynamics Mission Systems,18,63,0.04956253623938675,0.8340411682055804,0.6157177676889326,0.2574025140815816,0.0,0.011435890398426421,0.03853307836191312,4.163766207537602,0.0,0.015873015873015872,0.0,0.2222222222222222,-3.1111578090771665,-2.1093423669926965,1267.0588235294117,1475.375,0.7844786319661936,0.015873015873015872,0.2222222222222222,1.00181544208447,208.3161764705883
General Motors,14,182,0.06881212549751418,1.1104169923070717,0.2848800407780992,0.4168094660328273,0.0,0.06523602225378722,0.0,3.3869718957907486,0.0,0.04945054945054945,0.07142857142857142,0.42857142857142855,3.875070919140508,1.3619049354953512,1715.7857142857142,2107.927272727273,1.0416048668095574,0.04945054945054945,0.3571428571428571,-2.513165983645157,392.1415584415586
Georgia Tech Research Institute,8,5,0.4416844302607469,1.2786093728988694,0.3863187976518182,0.09635128074083066,0.0,0.0,0.0,3.6382837903140923,0.0,0.0,0.0,0.2,-2.01569338700463,0.8981381756123454,2764.75,2811.0,0.8369249426381226,0.0,0.2,2.9138315626169753,46.25
GliaCell Technologies,26,7,-0.3329591103700714,1.4139636478718962,0.06883997028451927,0.1058736839028861,0.0,0.025190820465022547,0.0,7.664415384941711,0.0,0.0,0.5,1.0,-0.032651062970722844,0.9697965108366589,1182.4583333333333,2029.0,1.7469227582419675,0.0,0.5,1.0024475738073817,846.5416666666667
Goldman Sachs,35,47,0.23581777357048445,1.167991919256321,0.8090832728732883,1.090966229537461,0.0,0.011826901470083853,0.0,3.5412425848873554,0.0,0.1702127659574468,0.0,0.3191489361702128,1.8373904504483196,3.2417662875345683,1704.3714285714286,1813.4666666666667,0.9321741456858366,0.1702127659574468,0.3191489361702128,1.4043758370862487,109.09523809523807
Goliath Partners,7,37,-0.5577174770818434,0.2626108479766517,0.0,0.15275790750371215,0.0,0.01712739355324907,0.0,5.342489533714813,0.0,0.08108108108108109,0.14285714285714285,0.2972972972972973,-2.129917238961512,-1.0891940596003817,529.8571428571429,449.9,0.8203283250584951,0.08108108108108109,0.15444015444015446,1.0407231793611305,-79.95714285714291
Google,33,757,0.06893573720076832,0.7893290606439779,0.45811833936972085,0.4275946196715236,0.0,0.036863062484000696,0.0,3.1419528849788834,0.0,0.15191545574636725,0.09090909090909091,0.583883751651255,-2.1824734344849905,-1.1712238383588514,1376.7878787878788,1577.2438016528927,0.7203933234432096,0.15191545574636725,0.492974660742164,1.0112495961261392,200.45592286501392
Guidehouse,13,14,0.20769074368457258,1.2761618218468593,0.6043055971173581,0.28988011776501243,0.0,0.0,1.0876588045201458,6.314804902085859,0.0,0.14285714285714285,0.0,0.5,-0.7314218921191363,4.380863591130887,1413.5,2110.5,1.0684710781622868,0.14285714285714285,0.5,5.112285483250023,697.0
HCA Healthcare,11,15,0.4592075334745837,1.6102371664855724,0.4044524849324496,0.5584279506134109,0.032090138229549,0.09828699803426004,0.0,4.936391425657173,0.0,0.2,0.0,0.5333333333333333,0.34105500776667697,4.017101645208892,2474.0,3106.0,1.1510296330109886,0.2,0.5333333333333333,3.676046637442215,632.0
HCLTech,17,15,0.12774639891559064,0.7430384147119696,0.13830610568395763,0.32187151515268425,0.0,0.04837929366231253,2.0655668182372198,4.0875430785458455,0.0,0.13333333333333333,0.0,0.26666666666666666,-1.9122785300197787,1.4864735820610502,1117.3529411764705,774.5,0.615292015796379,0.13333333333333333,0.26666666666666666,3.398752112080829,-342.8529411764705
HTC Global Services,21,13,-0.13058209936718268,1.1906628648879651,0.33638867993258387,0.4333154455552407,0.0,0.05983127580223769,0.01931807205640877,5.48338244549924,0.09523809523809523,0.07692307692307693,0.09523809523809523,0.23076923076923078,3.418982251031656,13.683802586918404,1302.9473684210527,2621.0,1.3212449642551478,-0.018315018315018305,0.13553113553113555,10.264820335886748,1318.0526315789473
Harnham,18,35,0.06602609539820009,1.8243219097896792,0.9005620070433085,0.7079223470640924,0.05071251077640854,0.3843627625081729,0.0,8.30917870725141,0.05555555555555555,0.22857142857142856,0.5,0.45714285714285713,0.1948010643746374,1.4941349962859,785.5294117647059,1111.0,1.758295814391479,0.173015873015873,-0.04285714285714287,1.2993339319112627,325.47058823529414
Hexaware Technologies,9,6,-0.04907605134123025,0.8900149910970186,0.29660877711499606,0.6342487157143665,0.0,0.0,0.9226884226884228,6.703829670029015,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6666666666666666,3.2492837198196334,10.316922181408371,1047.6666666666667,1387.5,0.9390910424382489,0.2222222222222222,0.5555555555555556,7.0676384615887375,339.83333333333326
Honeywell,44,49,0.06843914733390237,1.112598235387803,0.3428779510481094,0.407080989689777,0.004862488816275722,0.0411489929639088,0.0,4.163329191381371,0.0,0.2857142857142857,0.045454545454545456,0.32653061224489793,-2.845647830385625,3.2539042311553223,1558.55,2345.285714285714,1.0441590880539007,0.2857142857142857,0.28107606679035246,6.0995520615409475,786.7357142857143
Huntington National Bank,7,9,-0.030171602364464374,1.2576475712836652,0.36967776595480045,0.7095285694952413,0.0,0.0,0.0,5.221603658228535,0.0,0.2222222222222222,0.0,0.3333333333333333,0.1935572640316582,7.829133589736516,1498.2857142857142,2668.75,1.2878191736481297,0.2222222222222222,0.3333333333333333,7.635576325704858,1170.4642857142858
ICE,26,51,-0.034246730673404516,1.1250068375050477,0.28749230232122885,0.42109522711235664,0.0,0.004766126187956953,0.0,6.751985679385091,0.0,0.29411764705882354,0.038461538461538464,0.39215686274509803,1.6359052078565743,4.020175945730851,1669.5,1838.8181818181818,1.1592535681784522,0.29411764705882354,0.35369532428355954,2.3842707378742767,169.31818181818176
"IDR, Inc.",13,24,-0.4637144381982966,1.297275122440195,0.0,0.5230836787861349,0.0,0.0,0.0,9.019041722336821,0.0,0.16666666666666666,0.0,0.2916666666666667,1.0141306103640313,3.1329869051933845,671.0833333333334,907.6666666666666,1.7609895606384915,0.16666666666666666,0.2916666666666667,2.118856294829353,236.58333333333326
INSPYR Solutions,14,21,-0.02732096121154632,1.1440038615100268,0.15987473385548734,0.6292432968580624,0.0,0.03272786777941417,0.0,5.146707292449783,0.0,0.23809523809523808,0.0,0.9047619047619048,2.3055500820573056,5.672697035882838,1959.2142857142858,1690.1666666666667,1.1713248227215731,0.23809523809523808,0.9047619047619048,3.3671469538255328,-269.04761904761904
IPolarity,6,5,-0.5757841996906259,-4.021540956591352e-05,0.46196764946764945,0.3020019161343755,0.0,0.0,0.0,2.1684737281067554,0.0,0.4,0.0,0.4,2.078540425554515,-2.446137707969278,644.8333333333334,682.0,0.57574398428106,0.4,0.4,-4.524678133523793,37.16666666666663
Inceed,7,7,-0.32716397746176146,1.1356734501025438,0.3246549841588057,0.1635114188171586,0.0,0.15395174622742466,0.0,7.09475913335154,0.0,0.14285714285714285,0.0,0.42857142857142855,-0.8780032317157119,4.497240769283191,910.2857142857143,1010.0,1.4628374275643052,0.14285714285714285,0.42857142857142855,5.375244000998903,99.71428571428567
Info Way Solutions,6,11,-0.1827850520607398,-0.21642092199809335,0.5112474437627812,0.0,0.0,0.0,1.0243432152325862,2.936072130141141,0.0,0.0,0.0,0.09090909090909091,1.330988228788071,0.5210312255954566,909.8333333333334,506.4,-0.03363586993735354,0.0,0.09090909090909091,-0.8099570031926144,-403.4333333333334
InfoVision Inc.,8,15,0.6895818356325998,1.0842013045729861,0.608164790246746,0.44633130338084026,0.0,0.0,5.118646801839732,8.862676689587625,0.0,0.2,0.25,0.2,3.5962737164481653,3.916667962290172,1279.875,546.2,0.39461946894038635,0.2,-0.04999999999999999,0.3203942458420066,-733.675
Infosys,42,47,0.6423376470841656,1.057458584877001,0.6195112413516712,0.46789743269632567,0.0,0.008830294976003674,4.043750273855429,4.994310661069204,0.0,0.06382978723404255,0.023809523809523808,0.851063829787234,-1.2056394585970085,5.666156453017251,1588.904761904762,1741.7857142857142,0.41512093779283543,0.06382978723404255,0.8272543059777102,6.87179591161426,152.8809523809523
Innova Solutions,6,18,0.11860428598013377,0.402140722896946,0.4181908706852842,0.15538934616394828,0.027162103433289873,0.024664430831305317,1.2853821307356934,3.155136339750394,0.0,0.2222222222222222,0.0,0.8333333333333334,0.2685291771267533,5.930820946950983,1647.3333333333333,1307.142857142857,0.28353643691681224,0.2222222222222222,0.8333333333333334,5.66229176982423,-340.19047619047615
Innovative Defense Technologies (IDT),10,11,0.2706739051818698,1.8228958778398798,0.6099830356131927,1.5478797547616232,0.0,0.04144476449012579,0.0,5.775292585200666,0.0,0.09090909090909091,0.0,0.7272727272727273,2.717256868191709,4.699199023148691,2252.3,2702.6666666666665,1.55222197265801,0.09090909090909091,0.7272727272727273,1.981942154956982,450.36666666666633
Insight Global,61,121,-0.20920300093631067,0.9298882206383579,0.16411333574917522,0.4499148041132213,0.0186926369702974,0.13024095842340022,0.4273072943861414,5.519165468907078,0.01639344262295082,0.1487603305785124,0.04918032786885246,0.2975206611570248,-1.8263811850483793,1.6285118425091245,902.3833333333333,1111.8148148148148,1.1390912215746685,0.1323668879555616,0.24834033328817234,3.454893027557504,209.43148148148146
IntePros,9,12,-0.08455640115258832,1.7230126556457304,0.14125262181984993,0.6690632865890298,0.0,0.16558088285676395,0.7315288953913679,9.185526702765872,0.0,0.08333333333333333,0.0,0.25,-0.16328314144061354,2.2957193911310227,1282.4444444444443,1000.0,1.8075690567983187,0.08333333333333333,0.25,2.4590025325716365,-282.44444444444434
Intel,5,29,0.36068513682898207,0.9937961903195159,0.8273633504280713,0.4461015368560792,0.0425531914893617,0.061938366013454656,0.0,2.9202489919849635,0.0,0.034482758620689655,0.4,0.6551724137931034,3.5220159705420224,-1.8083490993584566,1884.6,1938.2,0.6331110534905339,0.034482758620689655,0.2551724137931034,-5.330365069900479,53.600000000000136
Intellectt Inc,90,24,-0.2833440967642665,1.2895090475601545,0.19015079464004764,0.3005664138239788,0.03210965229776466,0.0,0.40429008228792424,9.515418600870925,0.0,0.3333333333333333,0.044444444444444446,0.5416666666666666,-0.7580036497133895,2.5943965410260983,912.3488372093024,1160.8333333333333,1.572853144324421,0.3333333333333333,0.4972222222222222,3.3524001907394876,248.4844961240309
"Intelliforce-IT Solutions Group, LLC.",8,14,-0.6296954299236401,2.3597929132017015,0.20032051282051283,0.42364882259336445,0.0,0.7441197206978352,0.0,4.974532465576826,0.0,0.0,0.0,0.14285714285714285,1.4338519721392915,2.143078689852088,521.25,1835.8,2.9894883431253416,0.0,0.14285714285714285,0.7092267177127964,1314.55
Intuit,17,90,0.0864161926408255,1.1276449710173666,0.3572503751337579,0.8232289067216415,0.05305976674703308,0.04775603572504949,0.0,4.604307505582228,0.0,0.17777777777777778,0.29411764705882354,0.8777777777777778,2.2407057102614942,4.74804785084496,1704.4705882352941,1985.7096774193549,1.041228778376541,0.17777777777777778,0.5836601307189542,2.507342140583466,281.23908918406073
Intuitive,17,17,0.0825676189565515,1.4061354133823512,0.18430108793754427,0.2913456396614995,0.0,0.32352149666175567,0.0,3.4025521338275215,0.0,0.0,0.0,0.29411764705882354,-3.3190719408499905,-1.7457629343378862,1834.125,2430.5,1.3235677944257997,0.0,0.29411764705882354,1.5733090065121043,596.375
JPMorgan Chase & Co.,12,657,-0.14234826782352533,0.8280684731475394,0.0,0.33667704514813507,0.015315812044354593,0.011282197857319914,0.0,3.1852471840486394,0.0,0.1111111111111111,0.0,0.3424657534246575,1.2090567251583695,3.3604930998031275,1471.0,1874.3480392156862,0.9704167409710647,0.1111111111111111,0.3424657534246575,2.1514363746447582,403.3480392156862
Javen Technologies,5,12,-0.3753658425078962,0.7106226269585498,0.0,0.24566726521400514,0.0,0.0,0.0,5.432729693922501,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.38526823561170254,4.72694523242587,781.75,1552.0,1.0859884694664461,0.3333333333333333,0.3333333333333333,5.112213468037573,770.25
Jobot,70,92,-0.08270684886728964,0.6746001898345861,0.4495695041625686,0.4894066268490521,0.015772248728362446,0.06935989890574216,0.0,3.2931307811236095,0.0,0.09782608695652174,0.12857142857142856,0.32608695652173914,0.2517149015543735,1.4827945343676754,1217.7619047619048,1219.225806451613,0.7573070387018758,0.09782608695652174,0.19751552795031058,1.231079632813302,1.4639016897081092
Jobs via eFinancialCareers,22,30,-0.08912763140866854,1.11481207252609,0.33059805498314615,0.6103859192964531,0.0,0.017112536887613838,0.0,4.893948368849319,0.0,0.13333333333333333,0.09090909090909091,0.36666666666666664,0.9468764533062748,1.4344547436381265,1444.3809523809523,1742.142857142857,1.2039397039347586,0.13333333333333333,0.27575757575757576,0.48757829033185174,297.7619047619048
KLA,24,21,-0.1923776010919914,0.6452904328112771,0.14817568447931484,0.1072285131234415,0.028247729094181478,0.07827285770116581,0.0,1.998400774626432,0.0,0.047619047619047616,0.08333333333333333,0.38095238095238093,-2.2478454610114103,-2.5592753027731154,1081.1739130434783,1552.75,0.8376680339032685,0.047619047619047616,0.2976190476190476,-0.3114298417617052,471.57608695652175
KPMG US,63,19,-0.07232965407579857,0.7548176948905997,0.039238169814229,0.5679488459790644,0.0,0.0,0.0,2.275951552850927,0.0,0.21052631578947367,0.0,0.8421052631578947,-0.855765529246375,10.543471873266935,1121.1311475409836,1404.6666666666667,0.8271473489663983,0.21052631578947367,0.8421052631578947,11.39923740251331,283.5355191256831
KTek Resourcing,6,10,0.4925593499447751,1.12333632043861,0.26054243727793885,1.0134916607518678,0.0,0.1336562294419927,5.55841403147214,5.58210705268959,0.0,0.4,0.0,0.5,1.2037299809178599,,895.3333333333334,,0.6307769704938349,0.4,0.5,,
Keylent Inc,44,6,-0.41780936683422654,1.3285221097117754,0.12934618539391857,0.0,0.0,0.6185887748417652,0.0,7.03342785358426,0.022727272727272728,0.0,0.022727272727272728,0.16666666666666666,-0.05895307578348425,,863.6341463414634,,1.7463314765460018,-0.022727272727272728,0.14393939393939392,,
Kforce Inc,99,153,-0.06647442344588433,0.7995737809336608,0.3855160794918069,0.353376110705715,0.0,0.0014602206685474309,0.0,4.504566850281737,0.010101010101010102,0.11764705882352941,0.04040404040404041,0.8431372549019608,-0.23769892288708924,2.759384668759238,1155.96875,1269.780487804878,0.8660482043795452,0.10754604872251931,0.8027332144979203,2.9970835916463274,113.81173780487802
L3Harris Technologies,70,56,0.2089490027673479,1.1308650421795963,0.197218737420227,0.3225111437062438,0.0,0.007288060346560235,0.0,3.671366559032219,0.0,0.0,0.014285714285714285,0.03571428571428571,-3.904889764326517,-4.4126618038475165,2107.15625,2173.55,0.9219160394122483,0.0,0.02142857142857143,-0.5077720395209995,66.39375000000018
LER TechForce,6,9,0.07266625462242095,1.1275748403708172,0.11022927689594357,0.2583740465002796,0.0,0.0,0.0,7.72279376139097,0.0,0.0,0.0,0.1111111111111111,-3.8141422472769193,2.7862331802957776,1414.0,2508.5,1.0549085857483962,0.0,0.1111111111111111,6.600375427572697,1094.5
