period_bucket,n,score_mean,score_median,score_sd,vocab_mean,em_dash_mean,bullet_mean,ttr_mean,sent_mean
2024,22820,-5.433929543163597e-06,-0.01191254590095675,0.4832142792370264,0.3025433145670986,0.03152593507996505,0.19779637535566372,0.580798222729869,1459.1969685059048
2026,40881,1.145151711857524,1.1301225214565247,0.7308620313622762,0.4258857435572018,0.1295834293199913,4.77533487662616,0.5831291464259751,2561.483513417016
