period,n,n_raw,n_core,rate_raw,rate_core
2024-01,18125,14.0,8.0,0.0007724137931034483,0.00044137931034482757
2024-04,4687,7.0,7.0,0.0014934926392148496,0.0014934926392148496
2026-03,11810,439.0,419.0,0.037171888230313296,0.03547840812870449
2026-04,14012,596.0,559.0,0.042534970025692266,0.03989437624892949
