method,hub_builder_share_2026,rest_builder_share_2026,builder_hub_premium_pp,hub_user_share_2026,rest_user_share_2026,user_hub_premium_pp
archetype,0.12772947078734448,0.09339441162758104,3.433505915976344,0.24586630256989794,0.17849217247239338,6.7374130097504565
title_regex,0.0803899573469639,0.0579733422285638,2.2416615118400105,0.22758319374725228,0.17314315726959834,5.444003647765394
