bertopic_id,best_nmf_id,jaccard
9,7.0,0.42857142857142855
2,3.0,0.36363636363636365
5,8.0,0.36363636363636365
17,5.0,0.36363636363636365
14,9.0,0.30434782608695654
0,6.0,0.25
12,8.0,0.2
1,0.0,0.15384615384615385
3,1.0,0.07142857142857142
7,2.0,0.07142857142857142
6,11.0,0.07142857142857142
4,1.0,0.07142857142857142
8,0.0,0.07142857142857142
10,11.0,0.07142857142857142
18,7.0,0.07142857142857142
16,1.0,0.034482758620689655
15,11.0,0.034482758620689655
11,,0.0
13,,0.0
19,,0.0
