period2,sen_combined,n,ai_windows_mean,ai_prox_hedge_rate,ai_prox_firm_rate,ai_prox_aspiration_ratio,n_nonai,hedge_any_nonai,firm_any_nonai,aspiration_ratio_nonai
2024,associate,65,1.0615384615384615,0.0038461538461538464,0.0,3846.1538461538466,19,0.42105263157894735,0.2631578947368421,1.6
2024,entry,36,3.0833333333333335,0.13425925925925924,0.06502525252525253,2.064724919093851,205,0.4975609756097561,0.35121951219512193,1.4166666666666667
2024,mid-senior,938,2.6865671641791047,0.06411450469566843,0.006782297055554827,9.4532138846908,6769,0.5539961589599646,0.3706603634214803,1.4946193702670387
2024,other,2195,3.34624145785877,0.1398808315992389,0.012429117326611632,11.254285233895411,18005,0.5201888364343238,0.37528464315467924,1.386118099748409
2026,associate,5,2.4,0.08571428571428572,0.0,85714.28571428572,25,0.68,0.32,2.125
2026,entry,148,3.418918918918919,0.20526272879214055,0.007154213036565978,28.691168091168088,242,0.6528925619834711,0.35537190082644626,1.8372093023255816
2026,mid-senior,1117,3.8513876454789613,0.10795388659732891,0.01220487584632616,8.845144183078647,2522,0.6249008723235527,0.36994448850118955,1.6891747052518755
2026,other,11264,4.252397017045454,0.11415920337396114,0.011321828296591136,10.083106754792693,19739,0.6533765641623183,0.4546836212574092,1.436991643454039
