meta_period,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2024,0.4797297297297297,0.04466966966966967,0.016516516516516516,0.05292792792792793,0.04466966966966967,0.03228228228228228,0.03490990990990991,0.02927927927927928,0.03978978978978979,0.020645645645645645,0.015015015015015015,0.0063813813813813815,0.024024024024024024,0.01126126126126126,0.0063813813813813815,0.01876876876876877,0.012387387387387387,0.0037537537537537537,0.012762762762762763,0.005255255255255256,0.012012012012012012,0.0037537537537537537,0.0037537537537537537,0.006006006006006006,0.0063813813813813815,0.006006006006006006,0.0007507507507507507,0.0045045045045045045,0.00975975975975976,0.005255255255255256,0.007882882882882882,0.009384384384384385,0.0018768768768768769,0.0037537537537537537,0.003003003003003003,0.0033783783783783786,0.0011261261261261261
2026-03,0.47131608548931386,0.062242219722534686,0.062242219722534686,0.03224596925384327,0.03449568803899512,0.03712035995500562,0.02924634420697413,0.02962129733783277,0.017622797150356206,0.009373828271466067,0.012373453318335208,0.019122609673790775,0.0074990626171728535,0.010873640794900637,0.014623172103487065,0.007874015748031496,0.008998875140607425,0.010873640794900637,0.007124109486314211,0.012373453318335208,0.004874390701162355,0.00974878140232471,0.007874015748031496,0.00862392200974878,0.00862392200974878,0.005249343832020997,0.00862392200974878,0.004124484439445069,0.004124484439445069,0.006374203224596925,0.003374578177727784,0.0007499062617172854,0.0074990626171728535,0.005999250093738283,0.005249343832020997,0.005999250093738283,0.00562429696287964
2026-04,0.45185462720119896,0.0704383664293743,0.06706631697264893,0.03334582240539528,0.03746721618583739,0.04271262645185463,0.03521918321468715,0.0359685275384039,0.019482952416635443,0.013862869988759834,0.013113525665043087,0.014612214312476583,0.008242787560884226,0.013862869988759834,0.013488197826901461,0.005245410266017235,0.010116148370176097,0.010865492693892843,0.005245410266017235,0.005620082427875608,0.004870738104158861,0.008242787560884226,0.009366804046459348,0.006369426751592357,0.005620082427875608,0.007118771075309105,0.008242787560884226,0.008617459722742601,0.0026227051330086175,0.004121393780442113,0.0033720494567253652,0.004121393780442113,0.004870738104158861,0.0033720494567253652,0.004121393780442113,0.0022480329711502436,0.004870738104158861
