grp,associate,director,entry,mid-senior,unknown,total,associate_pct,director_pct,entry_pct,mid-senior_pct,unknown_pct
arshkon_associate,4.0,0.0,21.0,57.0,181.0,263.0,0.015209125475285171,0.0,0.07984790874524715,0.21673003802281368,0.688212927756654
arshkon_entry,2.0,0.0,53.0,65.0,618.0,738.0,0.0027100271002710027,0.0,0.07181571815718157,0.08807588075880758,0.8373983739837398
arshkon_mid_senior,3.0,5.0,21.0,1393.0,809.0,2231.0,0.001344688480502017,0.0022411474675033617,0.00941281936351412,0.6243836844464365,0.36261766024204395
asaniczka_associate,15.0,3.0,70.0,610.0,1122.0,1820.0,0.008241758241758242,0.0016483516483516484,0.038461538461538464,0.33516483516483514,0.6164835164835165
asaniczka_mid_senior,9.0,89.0,134.0,10816.0,5261.0,16309.0,0.0005518425409283218,0.0054571095714022935,0.008216322276043903,0.663192102520081,0.32258262309154456
