source,mean_core_ratio,median_core_ratio,std_core_ratio
kaggle_arshkon,0.8755441988841378,0.9867256637168141,0.18061470024484802
kaggle_asaniczka,0.7277608067250971,0.8515964240102171,0.2986416883748201
scraped,0.8461244466672667,0.8598346211196963,0.12432857321162187
