term,count_a,count_b,freq_a,freq_b,z_score,abs_z,category,favors
capital_one,185,1880,0.0009923827915459715,0.002992096409166001,-14.386323113501405,14.386323113501405,,Senior 2024 (arshkon)
talent_solutions,65,21,0.0003486750348675035,3.34223535066415e-05,9.332281499441605,9.332281499441605,,Junior 2024 (arshkon)
clients_across,77,46,0.0004130458105353503,7.321086958597662e-05,9.271312327511064,9.271312327511064,,Junior 2024 (arshkon)
systems_engineering,144,181,0.0007724493080141616,0.00028806885641438623,8.811752764506211,8.811752764506211,System Design,Junior 2024 (arshkon)
bae_systems,64,37,0.0003433108035618496,5.8887003797415975e-05,8.524280406483754,8.524280406483754,System Design,Junior 2024 (arshkon)
security_clearance,84,83,0.00045059542967492756,0.0001320978733833926,7.911841144798793,7.911841144798793,,Junior 2024 (arshkon)
apex_systems,88,92,0.0004720523548975432,0.00014642173917195323,7.833732703292509,7.833732703292509,System Design,Junior 2024 (arshkon)
machine_learning,104,780,0.0005578800557880056,0.0012414017016752557,-7.696167910294881,7.696167910294881,AI/LLM,Senior 2024 (arshkon)
north_america,55,36,0.0002950327218109645,5.729546315424257e-05,7.6325540757880965,7.6325540757880965,,Junior 2024 (arshkon)
employer_consider,42,13,0.00022529771483746378,2.069002836125426e-05,7.515472423315297,7.515472423315297,,Junior 2024 (arshkon)
sex_age,48,26,0.0002574831026713872,4.138005672250852e-05,7.4970338711368,7.4970338711368,,Junior 2024 (arshkon)
protected_law,131,188,0.0007027143010406608,0.0002992096409166001,7.4803419818565375,7.4803419818565375,,Junior 2024 (arshkon)
color_religion,257,490,0.0013786074455530521,0.0007798549151549683,7.367353495964766,7.367353495964766,,Junior 2024 (arshkon)
origin_veteran,43,19,0.0002306619461431177,3.023927222029469e-05,7.366285697399602,7.366285697399602,,Junior 2024 (arshkon)
religion_national,73,74,0.0003915888853127347,0.00011777400759483195,7.267658303309826,7.267658303309826,,Junior 2024 (arshkon)
identity_genetic,39,11,0.00020920502092050208,1.7506947074907452e-05,7.259297091680413,7.259297091680413,,Junior 2024 (arshkon)
race_sex,40,17,0.000214569252226156,2.7056190933947882e-05,7.143298493999003,7.143298493999003,,Junior 2024 (arshkon)
information_characteristic,41,20,0.0002199334835318099,3.18308128634681e-05,7.077297196902893,7.077297196902893,,Junior 2024 (arshkon)
consider_applications,37,8,0.0001984765583091943,1.2732325145387237e-05,7.038323039822852,7.038323039822852,,Junior 2024 (arshkon)
applications_without,37,8,0.0001984765583091943,1.2732325145387237e-05,7.038323039822852,7.038323039822852,,Junior 2024 (arshkon)
services_talent,37,7,0.0001984765583091943,1.1140784502213833e-05,6.982447415085738,6.982447415085738,,Junior 2024 (arshkon)
company_equal,37,15,0.0001984765583091943,2.387310964760107e-05,6.910810897677322,6.910810897677322,,Junior 2024 (arshkon)
senior_software,5,376,2.68211565282695e-05,0.0005984192818332002,-6.907691025479503,6.907691025479503,,Senior 2024 (arshkon)
apply_now,71,80,0.0003808604227014269,0.0001273232514538724,6.704328781542599,6.704328781542599,,Junior 2024 (arshkon)
national_security,44,31,0.0002360261774487716,4.9337759938375545e-05,6.6640266584869154,6.6640266584869154,,Junior 2024 (arshkon)
years_experience,498,2318,0.002671387190215642,0.003689191210875952,-6.615506344864588,6.615506344864588,,Senior 2024 (arshkon)
disability_sexual,44,32,0.0002360261774487716,5.092930058154895e-05,6.5893086982229185,6.5893086982229185,,Junior 2024 (arshkon)
engineering_sciences,32,9,0.0001716554017809248,1.4323865788560643e-05,6.575959417485015,6.575959417485015,,Junior 2024 (arshkon)
education_experience,105,155,0.0005632442870936595,0.0002466887996918777,6.511745124434085,6.511745124434085,,Junior 2024 (arshkon)
technology_services,37,21,0.0001984765583091943,3.34223535066415e-05,6.51079049150736,6.51079049150736,,Junior 2024 (arshkon)
leading_career,34,16,0.0001823838643922326,2.5464650290774475e-05,6.485604588370995,6.485604588370995,,Junior 2024 (arshkon)
via_dice,34,16,0.0001823838643922326,2.5464650290774475e-05,6.485604588370995,6.485604588370995,,Junior 2024 (arshkon)
characteristic_protected,137,232,0.0007348996888745842,0.0003692374292162299,6.3647465717566325,6.3647465717566325,,Junior 2024 (arshkon)
career_destination,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
following_apply,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
careers_client,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
destination_tech,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
stage_careers,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
dice_leading,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
experts_every,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
dice_today,33,16,0.0001770196330865787,2.5464650290774475e-05,6.356379206078733,6.356379206078733,,Junior 2024 (arshkon)
tech_experts,33,17,0.0001770196330865787,2.7056190933947882e-05,6.2830600907118805,6.2830600907118805,,Junior 2024 (arshkon)
market_data,39,28,0.00020920502092050208,4.4563138008855334e-05,6.232512827698118,6.232512827698118,,Junior 2024 (arshkon)
engineering_science,29,10,0.0001555627078639631,1.591540643173405e-05,6.209857024098253,6.209857024098253,,Junior 2024 (arshkon)
original_posting,32,4,0.0001716554017809248,6.366162572693619e-06,6.2098330612862735,6.2098330612862735,,Junior 2024 (arshkon)
seeking_following,33,18,0.0001770196330865787,2.8647731577121286e-05,6.206429350200279,6.206429350200279,,Junior 2024 (arshkon)
hiring_diverse,28,7,0.0001501984765583092,1.1140784502213833e-05,6.150519752212383,6.150519752212383,,Junior 2024 (arshkon)
america_europe,28,8,0.0001501984765583092,1.2732325145387237e-05,6.149870658703871,6.149870658703871,,Junior 2024 (arshkon)
status_political,44,38,0.0002360261774487716,6.047854444058938e-05,6.136821116269284,6.136821116269284,,Junior 2024 (arshkon)
age_color,40,31,0.000214569252226156,4.9337759938375545e-05,6.132094024101404,6.132094024101404,,Junior 2024 (arshkon)
