term,count_a,count_b,freq_a,freq_b,z_score,abs_z,category
care,1581,18396,0.0007802098127792544,0.010558978403341954,-99.77757182590024,99.77757182590024,
data,18032,3188,0.00889863589123056,0.0018298555745735025,82.69360901561261,82.69360901561261,
software,13417,1377,0.006621173344756013,0.0007903736280388058,75.32066891419356,75.32066891419356,
ai,11282,528,0.005567569328131277,0.00030306265475997784,65.49130888498726,65.49130888498726,AI/LLM
health,3236,9588,0.0015969379849169307,0.00550334229893687,-61.050538914639844,61.050538914639844,
accounting,288,7058,0.0001421255066922361,0.0040511670782119764,-55.791973186933184,55.791973186933184,
healthcare,803,5140,0.0003962735481731444,0.0029502690255043297,-52.97277133701443,52.97277133701443,
systems,11941,3872,0.005892780122958303,0.0022224594682398375,52.927241991540306,52.927241991540306,System Design
experience,28424,14504,0.014026997924375412,0.008325039289088482,51.6932530240431,51.6932530240431,
financial,2284,6676,0.0011271342266842613,0.003831905839351538,-50.59156509026035,50.59156509026035,
patient,120,9863,5.921896112176504e-05,0.0056611874316243585,-49.714952059276435,49.714952059276435,
medical,2616,6965,0.0012909733524544779,0.003997786724248571,-49.4107358380471,49.4107358380471,
solutions,8206,2185,0.004049589958043366,0.001254151326989681,48.807851192805444,48.807851192805444,
travel,722,4085,0.000356300749415953,0.0023447176982850557,-46.71945742048314,46.71945742048314,
patients,173,5209,8.537400228387793e-05,0.002989873804251372,-46.05134904587009,46.05134904587009,
code,5015,515,0.0024748590835470975,0.0002956008848511147,45.96945940517682,45.96945940517682,
technical,8832,2826,0.004358515538561907,0.0016220739817266994,45.86240635655943,45.86240635655943,
security,5063,684,0.0024985466679958036,0.0003926038936663349,45.481645220294226,45.481645220294226,
product,5086,792,0.002509896968877475,0.00045459398213996673,44.78164919791534,44.78164919791534,
cloud,6402,162,0.003159331575846165,9.298513271044774e-05,44.356654566320515,44.356654566320515,
staff,603,3630,0.00029757527963686933,0.0020835557514748476,-44.29589142808921,44.29589142808921,
build,5577,1182,0.00275220121813403,0.0006784470794058595,43.797708717471984,43.797708717471984,
required,3741,7593,0.0018461511129710252,0.0043582476090767265,-43.127194580844865,43.127194580844865,
tools,5710,1354,0.002817835566710653,0.0007771720351231249,42.68067453856533,42.68067453856533,
platform,4401,297,0.002171855399140733,0.00017047274330248753,42.480529566789755,42.480529566789755,System Design
applications,4945,942,0.002440314689559401,0.0005406913272422331,42.44587113499368,42.44587113499368,
development,10245,4028,0.005055818805770691,0.0023120007071461943,42.22005996356985,42.22005996356985,
clinical,165,3837,8.142607154242693e-05,0.002202370087715975,-41.50299473849735,41.50299473849735,
infrastructure,4594,824,0.002267099228278238,0.00047296141576178355,41.474034028528756,41.474034028528756,System Design
technologies,4013,498,0.001980380758180359,0.00028584318573952454,40.77667914944585,40.77667914944585,
practice,278,2965,0.00013719059326542234,0.0017018575215214664,-40.17024648450918,40.17024648450918,
engineer,5856,1785,0.002889885302742134,0.0010245584067169705,38.4229748721949,38.4229748721949,
electrical,663,2964,0.00032718476019775187,0.0017012835392207846,-38.40604249418247,38.40604249418247,
reporting,465,2717,0.00022947347434683953,0.001559509910952386,-38.21136217483871,38.21136217483871,
building,4953,1355,0.002444262620300852,0.0007777460174238067,37.405667335936435,37.405667335936435,
using,4539,1145,0.0022399572044307626,0.0006572097342806338,37.12657039117727,37.12657039117727,
education,1792,4344,0.0008843364860850247,0.002493379114161636,-36.97715285223751,36.97715285223751,
finance,387,2377,0.00019098114961769227,0.001364355928720582,-35.89214595378014,35.89214595378014,
platforms,3127,218,0.0015431474285646607,0.00012512814154862722,35.884324296869885,35.884324296869885,
professional,2079,4589,0.0010259685014345793,0.002634004777828671,-35.72522217852638,35.72522217852638,
center,425,2384,0.00020973382063958453,0.0013683738048253543,-35.64211148865042,35.64211148865042,
science,3241,514,0.0015994054416303375,0.000295026902550433,35.63060286573816,35.63060286573816,
hospital,128,2678,6.316689186321605e-05,0.0015371246012257965,-35.29549299352495,35.29549299352495,
production,3257,567,0.0016073013031132396,0.0003254479644865671,35.125906730315215,35.125906730315215,
architecture,3584,121,0.0017686729721700493,6.945185838249492e-05,35.04360333868687,35.04360333868687,System Design
department,377,2237,0.0001860462361908785,0.0012839984066251333,-34.71711582694436,34.71711582694436,
scale,3106,512,0.0015327841103683518,0.0002938789379490694,34.65405765031827,34.65405765031827,
teams,6010,2181,0.002965882969515066,0.0012518553977869538,34.57397262058361,34.57397262058361,
procedures,542,2408,0.0002674723077333054,0.0013821493800417171,-34.568583668654036,34.568583668654036,
appropriate,444,2279,0.00021911015615053066,0.0013081056632537678,-34.46417608309342,34.46417608309342,
technology,4459,1294,0.0022004778970162527,0.0007427330970822183,34.44237958376911,34.44237958376911,
hours,1056,3094,0.0005211268578715324,0.0017759012383094155,-34.43683007245729,34.43683007245729,
registered,72,3704,3.5531376673059025e-05,0.002126030441725299,-34.40443032741393,34.40443032741393,
unit,671,2542,0.00033113269093920287,0.0014590630083330751,-34.19559658252985,34.19559658252985,
