term,count_a,count_b,freq_a,freq_b,z_score,abs_z,category,favors
lockheed_martin,71,33,0.0004042037186742118,2.5528873155538913e-05,13.08708055254878,13.08708055254878,,Junior 2026 (scraped)
apply_now,108,163,0.0006148450931945757,0.00012609716134402555,12.730033154750407,12.730033154750407,,Junior 2026 (scraped)
clicking_apply,74,64,0.0004212827490407278,4.95105418774088e-05,12.514261854917477,12.514261854917477,,Junior 2026 (scraped)
python_javascript,70,58,0.0003985107085520398,4.486892857640173e-05,12.272256484995594,12.272256484995594,,Junior 2026 (scraped)
career_site,68,56,0.0003871246883076958,4.33217241427327e-05,12.109264115135584,12.109264115135584,,Junior 2026 (scraped)
great_jobs,61,36,0.00034727361745249185,2.7849679806042453e-05,11.982488863773845,11.982488863773845,,Junior 2026 (scraped)
board_employer,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
agency_lensa,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
agencies_marketing,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
site_helps,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
site_information,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
read_lensa,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
questions_posting,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
promote_job,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
promotes_jobs,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
linkedin_behalf,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
support_lensa,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
lensa_partners,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
now_read,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
partners_directemployers,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
redirects_job,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
seekers_find,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
behalf_direct,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
marketing_partners,60,33,0.00034158060733031984,2.5528873155538913e-05,11.945293738866187,11.945293738866187,,Junior 2026 (scraped)
