term,count_a,count_b,freq_a,freq_b,z_score,abs_z,category,favors
capital_one,1880,989,0.0028283138284988726,0.0007473372803421581,33.90694734328506,33.90694734328506,,Senior 2024 (arshkon)
years_experience,2318,2597,0.0034872507736491416,0.0019624215541441704,20.13644789498358,20.13644789498358,,Senior 2024 (arshkon)
position_posted,338,183,0.0005084947202301164,0.00013828384459313946,14.180391932113737,14.180391932113737,,Senior 2024 (arshkon)
fair_chance,186,1121,0.0002798225383514842,0.00084708300431098,-14.0107305764489,14.0107305764489,,Senior 2026 (scraped)
capitalone_com,220,92,0.0003309728948243361,6.951974700857285e-05,12.561571905138065,12.561571905138065,,Senior 2024 (arshkon)
los_angeles,69,630,0.00010380513519490543,0.0004760591371239227,-12.021827853456184,12.021827853456184,,Senior 2026 (scraped)
chance_ordinance,26,564,3.911497847923972e-05,0.00042618627513951176,-11.914685871872198,11.914685871872198,,Senior 2026 (scraped)
one_recruiting,220,108,0.0003309728948243361,8.161013779267247e-05,11.909217048174169,11.909217048174169,,Senior 2024 (arshkon)
background_inquiries,220,108,0.0003309728948243361,8.161013779267247e-05,11.909217048174169,11.909217048174169,,Senior 2024 (arshkon)
criminal_background,225,114,0.0003384950060703438,8.614403433670982e-05,11.896608460233677,11.896608460233677,,Senior 2024 (arshkon)
regarding_criminal,220,112,0.0003309728948243361,8.463273548869737e-05,11.741143786508264,11.741143786508264,,Senior 2024 (arshkon)
new_technologies,326,243,0.0004904416532396981,0.00018362281003351304,11.58280396137064,11.58280396137064,,Senior 2024 (arshkon)
medical_conditions,194,91,0.0002918579163450964,6.876409758456662e-05,11.370680191438778,11.370680191438778,,Senior 2024 (arshkon)
related_medical,194,92,0.0002918579163450964,6.951974700857285e-05,11.32663806318123,11.32663806318123,,Senior 2024 (arshkon)
website_search,178,74,0.00026778716035787196,5.591805737646076e-05,11.317812876075685,11.317812876075685,,Senior 2024 (arshkon)
pregnancy_childbirth,193,92,0.00029035349409589487,6.951974700857285e-05,11.276407631838206,11.276407631838206,,Senior 2024 (arshkon)
information_marital,155,53,0.0002331854486262368,4.004941947233001e-05,11.066054801575055,11.066054801575055,,Senior 2024 (arshkon)
azure_cloud,184,88,0.00027681369385308116,6.649714931254793e-05,10.997100446811707,10.997100446811707,,Senior 2024 (arshkon)
workplace_qualified,135,24,0.00020309700364220626,1.8135586176149437e-05,10.901651701404873,10.901651701404873,,Senior 2024 (arshkon)
committed_diversity,130,24,0.00019557489239619864,1.8135586176149437e-05,10.700213084932239,10.700213084932239,,Senior 2024 (arshkon)
development_team,184,95,0.00027681369385308116,7.178669528059152e-05,10.675989460877018,10.675989460877018,,Senior 2024 (arshkon)
minimum_years,307,247,0.00046185763050486905,0.00018664540772953797,10.59081525857545,10.59081525857545,,Senior 2024 (arshkon)
inclusion_workplace,129,30,0.0001940704701469971,2.2669482720186797e-05,10.589009005031796,10.589009005031796,,Senior 2024 (arshkon)
origin_religion,151,63,0.00022716775962943072,4.760591371239227e-05,10.413285223888312,10.413285223888312,,Senior 2024 (arshkon)
technical_support,199,119,0.00029938002759110407,8.992228145674095e-05,10.371838747012438,10.371838747012438,,Senior 2024 (arshkon)
information_employment,148,65,0.00022265449288182612,4.911721256040473e-05,10.15130202994505,10.15130202994505,,Senior 2024 (arshkon)
position_require,161,80,0.00024221198212144598,6.045195392049812e-05,10.140241650282178,10.140241650282178,,Senior 2024 (arshkon)
citizenship_immigration,125,12,0.000188052781150191,9.067793088074719e-06,10.030964191736658,10.030964191736658,,Senior 2024 (arshkon)
data_management,169,92,0.0002542473601150582,6.951974700857285e-05,10.001322356655173,10.001322356655173,Mgmt/Mentoring,Senior 2024 (arshkon)
hiring_process,117,636,0.00017601740315657875,0.0004805930336679601,-9.998455185498207,9.998455185498207,,Senior 2026 (scraped)
search_information,145,66,0.00021814122613422155,4.987286198441095e-05,9.931987640283504,9.931987640283504,,Senior 2024 (arshkon)
prohibited_applicable,114,16,0.00017150413640897418,1.2090390784099625e-05,9.931809150146725,9.931809150146725,,Senior 2024 (arshkon)
visited_website,144,65,0.00021663680388502002,4.911721256040473e-05,9.92515183804141,9.92515183804141,,Senior 2024 (arshkon)
internal_external,270,220,0.0004061940072844125,0.00016624287328136984,9.827122339935661,9.827122339935661,,Senior 2024 (arshkon)
religion_disability,122,42,0.0001835395144025864,3.1737275808261515e-05,9.804334233514535,9.804334233514535,,Senior 2024 (arshkon)
employment_without,438,452,0.0006589369451502692,0.0003415535396508144,9.789407216853357,9.789407216853357,,Senior 2024 (arshkon)
immigration_status,125,46,0.000188052781150191,3.4759873504286424e-05,9.784515778996921,9.784515778996921,,Senior 2024 (arshkon)
one_ll,158,84,0.0002376987153738414,6.347455161652303e-05,9.771438034637278,9.771438034637278,,Senior 2024 (arshkon)
opportunities_apply,145,70,0.00021814122613422155,5.289545968043586e-05,9.728626603244097,9.728626603244097,,Senior 2024 (arshkon)
states_america,123,45,0.00018504393665178792,3.400422408028019e-05,9.718743979634699,9.718743979634699,,Senior 2024 (arshkon)
color_age,118,11,0.0001775218254057803,8.312143664068492e-06,9.709447664370256,9.709447664370256,,Senior 2024 (arshkon)
azure_devops,190,123,0.0002858402273482903,9.294487915276587e-05,9.6997679931228,9.6997679931228,,Senior 2024 (arshkon)
agile_practices,113,33,0.00016999971415977266,2.4936430992205476e-05,9.69604607369559,9.69604607369559,,Senior 2024 (arshkon)
computer_science,1244,1728,0.0018715012780067008,0.0013057622046827595,9.666778641683281,9.666778641683281,,Senior 2024 (arshkon)
age_national,162,91,0.00024371640437064753,6.876409758456662e-05,9.65185990148384,9.65185990148384,,Senior 2024 (arshkon)
com_information,127,52,0.00019106162564859404,3.929377004832378e-05,9.600676754283686,9.600676754283686,,Senior 2024 (arshkon)
distributed_systems,183,799,0.0002753092716038796,0.000603763889780975,-9.59929372424946,9.59929372424946,System Design,Senior 2026 (scraped)
basis_prohibited,118,42,0.0001775218254057803,3.1737275808261515e-05,9.576480169814989,9.576480169814989,,Senior 2024 (arshkon)
data_architecture,52,419,7.822995695847944e-05,0.0003166171086586089,-9.517301112103157,9.517301112103157,System Design,Senior 2026 (scraped)
net_core,148,78,0.00022265449288182612,5.894065507248567e-05,9.492510420938855,9.492510420938855,,Senior 2024 (arshkon)
