panel,pattern,n_cos_overlap,agg_24_pct,agg_26_pct,total_delta_pp,within_delta_pp,between_delta_pp
arshkon_min3,ai_strict_top,243,0.8305647840531563,8.704899952733575,7.874335168680418,8.469346786031883,-0.5950116173514639
arshkon_min3,ai_strict_v1_rebuilt,243,0.3875968992248062,7.2002520876004406,6.812655188375635,7.81589719605425,-1.0032420076786148
arshkon_min5,ai_strict_top,125,0.9413468501086171,8.70828740354745,7.766940553438833,8.339480291675141,-0.5725397382363079
arshkon_min5,ai_strict_v1_rebuilt,125,0.4344677769732078,7.104920332698667,6.6704525557254595,7.726258858353911,-1.0558063026284523
pooled_min5,ai_strict_top,356,1.066468253968254,8.346566728069618,7.280098474101364,7.654676012682966,-0.3745775385816025
pooled_min5,ai_strict_v1_rebuilt,356,0.28521825396825395,7.03169662707235,6.746478373104095,7.513691215651269,-0.7672128425471741
