era,n,ai_v1,ai_top,ai_v1_pct,ai_top_pct
2024,22820,0.007493426818580192,0.014680105170902716,0.7493426818580192,1.4680105170902715
2026,45317,0.13930754463005054,0.1493258600525189,13.930754463005055,14.932586005251892
