source,period,seniority_final,n,mean,median,p25,p75,metric,text_source,company_cap
kaggle_arshkon,2024-04,associate,15,0.7333333333333333,1.0,0.5,1.0,yoe_flag,llm,25
kaggle_arshkon,2024-04,director,13,1.0,1.0,1.0,1.0,yoe_flag,llm,25
kaggle_arshkon,2024-04,entry,172,0.37790697674418605,0.0,0.0,1.0,yoe_flag,llm,25
kaggle_arshkon,2024-04,mid-senior,1992,0.6741967871485943,1.0,0.0,1.0,yoe_flag,llm,25
kaggle_arshkon,2024-04,unknown,2366,0.5896027049873204,1.0,0.0,1.0,yoe_flag,llm,25
kaggle_asaniczka,2024-01,associate,7,0.5714285714285714,1.0,0.0,1.0,yoe_flag,llm,25
kaggle_asaniczka,2024-01,director,46,0.8043478260869565,1.0,1.0,1.0,yoe_flag,llm,25
kaggle_asaniczka,2024-01,entry,118,0.4745762711864407,0.0,0.0,1.0,yoe_flag,llm,25
kaggle_asaniczka,2024-01,mid-senior,6690,0.7639760837070254,1.0,1.0,1.0,yoe_flag,llm,25
kaggle_asaniczka,2024-01,unknown,4984,0.6524879614767255,1.0,0.0,1.0,yoe_flag,llm,25
scraped,2026-03,associate,11,0.7272727272727273,1.0,0.5,1.0,yoe_flag,llm,25
scraped,2026-03,director,30,0.8333333333333334,1.0,1.0,1.0,yoe_flag,llm,25
scraped,2026-03,entry,161,0.2484472049689441,0.0,0.0,0.0,yoe_flag,llm,25
scraped,2026-03,mid-senior,1411,0.7462792345854005,1.0,0.0,1.0,yoe_flag,llm,25
scraped,2026-03,unknown,1334,0.631184407796102,1.0,0.0,1.0,yoe_flag,llm,25
scraped,2026-04,associate,11,0.6363636363636364,1.0,0.0,1.0,yoe_flag,llm,25
scraped,2026-04,director,15,0.7333333333333333,1.0,0.5,1.0,yoe_flag,llm,25
scraped,2026-04,entry,58,0.15517241379310345,0.0,0.0,0.0,yoe_flag,llm,25
scraped,2026-04,mid-senior,819,0.7631257631257631,1.0,1.0,1.0,yoe_flag,llm,25
scraped,2026-04,unknown,716,0.6438547486033519,1.0,0.0,1.0,yoe_flag,llm,25
kaggle_arshkon,2024-04,associate,15,3.466666666666667,4.0,2.0,5.0,requirement_breadth,llm,25
kaggle_arshkon,2024-04,director,13,5.076923076923077,6.0,2.0,6.0,requirement_breadth,llm,25
kaggle_arshkon,2024-04,entry,172,3.5988372093023258,3.0,1.0,5.0,requirement_breadth,llm,25
