period,source,n,summary_mean,responsibilities_mean,requirements_mean,preferred_mean,benefits_mean,about_company_mean,legal_mean,unclassified_mean,core_mean,noncore_mean
2024,kaggle_arshkon,5019,222.2486551105798,637.9236899780833,608.5210201235305,53.33851364813708,17.418210798963937,27.701534170153415,6.616258218768679,346.8910141462443,1522.0318788603306,51.73600318788603
2024,kaggle_asaniczka,23213,447.39839744970493,525.4836944815405,516.9264205402145,121.61956662215138,30.976306380045664,34.70012492999612,7.931503898677465,601.6756558824796,1611.4280790936111,73.60793520871924
2026,scraped,35062,777.6029034282129,1008.2776795391021,853.1062403741943,374.8239974901603,310.202526952256,380.91877246021335,59.19933261080372,113.11057555187952,3013.81082083167,750.3206320232731
