uid,imperative_per_1k,inclusive_per_1k,marketing_per_1k,passive_per_1k
asaniczka_667e2ed1ec8d8350,0.711490572749911,0.0,0.3557452863749555,0.0
arshkon_3903895103,0.38639876352395675,4.636785162287481,0.7727975270479135,0.0
arshkon_3894607761,0.0,0.0,0.0,0.0
asaniczka_3cd16952aaed59d7,0.7078810759792354,0.0,0.0,0.9438414346389806
asaniczka_d4b8bc41097d5d4c,0.44742729306487694,4.026845637583892,0.44742729306487694,1.7897091722595078
asaniczka_571cb475ac2b5087,0.45433893684688775,1.1358473421172195,0.45433893684688775,0.0
asaniczka_a7f8210bdfc1f74c,1.0593220338983051,0.5296610169491526,0.0,1.5889830508474576
asaniczka_23675bcb1824742b,1.2305168170631666,1.2305168170631666,0.0,0.8203445447087777
asaniczka_7cf8d296738cd144,1.1618900077459333,1.549186676994578,0.774593338497289,0.774593338497289
asaniczka_4c6ebbd0207ed80d,0.6798096532970768,0.0,0.0,0.3399048266485384
asaniczka_b413a54a8942758f,0.5973715651135006,0.0,0.0,0.2986857825567503
asaniczka_c16b942f88c8f30e,1.1956954962136308,1.1956954962136308,0.0,0.7971303308090872
asaniczka_0dce98700b1d66f5,1.0593220338983051,0.5296610169491526,0.0,1.5889830508474576
asaniczka_ddba033324fd9d94,0.0,0.0,0.0,1.321003963011889
asaniczka_5c3aebe7e4465ef6,0.7339449541284404,0.7339449541284404,0.0,0.7339449541284404
arshkon_3901390322,0.333667000333667,0.333667000333667,0.0,0.0
asaniczka_357929544faa8175,1.2345679012345678,1.2345679012345678,0.30864197530864196,0.15432098765432098
arshkon_3902951287,0.0,1.0593220338983051,1.0593220338983051,0.0
asaniczka_8d8a4b0330d965a8,0.3920031360250882,2.352018816150529,0.0,0.3920031360250882
asaniczka_3abcbd6d736104c6,0.0,0.9398496240601504,0.0,0.0
arshkon_3900943129,0.0,0.8728542333430318,0.0,0.2909514111143439
asaniczka_2ac5b2ce19c9e32a,0.4017677782241864,0.0,0.0,0.0
asaniczka_ac0d775967e10e58,0.9267840593141798,1.2357120790855731,0.0,1.2357120790855731
asaniczka_2950101d5147d901,0.9966777408637875,0.6644518272425249,0.33222591362126247,0.0
asaniczka_368e70011171dae1,0.0,0.0,1.7251293847038527,0.0
asaniczka_ea4cd1e1e50a0343,1.3736263736263736,3.663003663003663,0.45787545787545786,0.9157509157509157
asaniczka_34ef5e959b319925,1.3837638376383765,3.690036900369004,0.4612546125461255,0.922509225092251
asaniczka_9c912af3fbfc345f,0.8952551477170994,2.2381378692927485,0.8952551477170994,0.0
asaniczka_c4605af00bd50fb4,1.8832391713747645,5.178907721280602,0.4708097928436911,1.4124293785310733
arshkon_3895546244,0.0,0.4623208506703652,0.0,0.0
arshkon_3904098193,0.9606147934678194,1.440922190201729,0.4803073967339097,0.4803073967339097
arshkon_3900078900,10.327022375215147,0.0,0.0,0.0
asaniczka_9533f25e610b917e,0.0,0.0,0.0,0.0
asaniczka_127a30283633376a,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3898163517,0.7662835249042146,4.21455938697318,0.0,0.0
arshkon_3902830747,0.3633720930232558,1.0901162790697674,0.3633720930232558,0.7267441860465116
arshkon_3903844065,0.5307855626326964,0.5307855626326964,0.0,0.0
asaniczka_0a0fe22aee3ecbce,0.0,0.0,0.0,0.7163323782234957
asaniczka_c1931247c56d1c2a,2.0429009193054135,1.0214504596527068,0.0,0.0
asaniczka_90aad4d56d9a96bf,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_f20465ba30064c0f,0.666000666000666,0.9990009990009989,0.333000333000333,0.666000666000666
asaniczka_38e2429d016b2831,0.522466039707419,0.0,0.0,0.0
arshkon_3903829456,3.4989503149055285,0.0,0.0,1.3995801259622114
arshkon_3904952415,0.7656967840735069,0.0,0.7656967840735069,0.0
asaniczka_baa8be3b22a9c43e,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_054ffc61dc68cfb2,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3884429660,3.289473684210526,0.0,0.0,1.644736842105263
arshkon_3904987784,0.7451564828614009,1.4903129657228018,0.0,0.0
arshkon_3903844471,0.0,0.0,0.0,0.0
arshkon_3902745810,1.2315270935960592,5.541871921182266,0.0,0.6157635467980296
arshkon_3901963472,0.9803921568627452,0.0,0.0,1.6339869281045751
asaniczka_310809c5b9f2faee,0.5711022272986864,3.426613363792119,0.5711022272986864,0.5711022272986864
arshkon_3902361393,11.363636363636363,0.0,0.0,0.0
asaniczka_11f5af862c1d7ccc,0.0,0.3512469265893923,0.3512469265893923,0.0
asaniczka_0d5071ee7e3b7329,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_0d1fee02e15d9034,0.6798096532970768,0.0,0.0,0.0
arshkon_3902914762,4.140786749482402,0.0,0.0,1.3802622498274673
arshkon_3903838894,2.7472527472527473,0.0,0.0,1.6483516483516485
asaniczka_6311d432fca54296,0.0,0.6816632583503749,0.0,0.34083162917518744
asaniczka_302cc746e8e55be9,1.2427506213753108,0.0,0.4142502071251036,0.0
arshkon_3885812023,0.0,1.6519823788546253,0.0,0.0
arshkon_3905331980,0.20584602717167558,0.6175380815150268,0.41169205434335115,0.20584602717167558
asaniczka_fef0655454c50618,0.6613756613756614,0.0,0.0,0.0
arshkon_3904392614,1.4245014245014245,0.7122507122507122,0.7122507122507122,2.1367521367521367
asaniczka_25b5de73944e9f69,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_98ced6ab70cdbf1d,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3885864304,0.4203446826397646,0.8406893652795292,0.0,0.0
arshkon_3888480705,1.3289036544850499,1.3289036544850499,0.6644518272425249,0.0
asaniczka_474b8bba40188974,0.7312614259597806,0.7312614259597806,0.3656307129798903,0.3656307129798903
asaniczka_32348a60fb6c7c79,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3903446176,0.0,1.0638297872340425,1.0638297872340425,0.0
asaniczka_c92b0217515b296c,1.0319917440660475,2.579979360165119,0.5159958720330238,0.5159958720330238
arshkon_3904995842,1.8050541516245486,1.8050541516245486,0.9025270758122743,0.9025270758122743
asaniczka_877b1d38482f37db,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_baa01b795051139d,0.0,0.4314063848144953,0.8628127696289906,0.0
asaniczka_c659e28803206bfd,1.0266940451745379,1.0266940451745379,0.0,0.0
asaniczka_3e9277ac67461975,0.6613756613756614,0.0,0.0,0.0
arshkon_3901378418,0.27824151363383415,0.27824151363383415,0.0,0.5564830272676683
arshkon_3902811000,0.0,0.0,0.0,0.0
asaniczka_69745b4777b759c9,1.1494252873563218,0.0,0.0,1.1494252873563218
arshkon_3887497535,0.0,0.0,0.0,0.0
arshkon_3904953432,1.3513513513513513,0.6756756756756757,0.0,0.0
asaniczka_f98d0a981c95d4ff,1.4164305949008498,1.4164305949008498,0.0,0.0
asaniczka_0ee8b289ea2daaa1,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_614bec46098ed4b2,0.0,0.0,0.0,0.7821666014861165
asaniczka_98ccede3d798fcfe,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_8de2df03fdaa4705,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_0de64067113e3556,1.5568240788790866,0.2594706798131811,0.2594706798131811,0.0
arshkon_3887712041,0.9910802775024777,3.964321110009911,0.0,0.0
arshkon_3889114336,0.0,2.8228652081863093,0.0,0.0
arshkon_3903802989,0.0,0.6184291898577613,0.0,0.0
arshkon_3800989742,0.5341880341880342,1.0683760683760684,0.0,0.0
arshkon_3901954997,0.7109847138286527,1.4219694276573054,0.0,0.35549235691432635
arshkon_3903439772,3.8759689922480622,0.7751937984496124,0.0,3.10077519379845
asaniczka_9d610f4c2a7a5cbb,2.1321961620469083,1.5991471215351813,1.0660980810234542,0.5330490405117271
asaniczka_6c9152facaa6d142,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3894657693,1.7857142857142858,0.8928571428571429,1.7857142857142858,0.8928571428571429
asaniczka_4ad269f08b53ae78,1.7595307917888565,0.0,0.5865102639296188,1.1730205278592376
arshkon_3906224390,0.7674597083653109,0.3837298541826554,1.1511895625479662,1.1511895625479662
arshkon_3904953614,0.0,0.5208333333333334,0.0,0.5208333333333334
arshkon_3905360656,0.7158196134574087,1.0737294201861132,0.0,0.35790980672870437
arshkon_3904706725,0.0,0.3523608174770965,0.3523608174770965,0.0
arshkon_3906093578,0.0,1.687051876845213,0.0,0.0
arshkon_3885107986,2.1551724137931036,2.1551724137931036,0.0,2.1551724137931036
arshkon_3901806159,0.45207956600361665,0.0,0.0,0.0
arshkon_3904599802,0.0,0.42936882782310004,0.0,0.0
arshkon_3906200110,0.9161704076958315,0.45808520384791573,0.0,0.45808520384791573
asaniczka_74c87bf90ba2456e,0.0,0.0,0.8496176720475785,0.0
arshkon_3905312247,0.3148614609571788,3.778337531486146,0.6297229219143576,0.0
asaniczka_51c7f153d19bb816,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3904709959,0.6493506493506493,0.6493506493506493,0.3246753246753247,0.0
asaniczka_7fa4710f26bd4771,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_4f1766f3e03b6118,1.3042060645582,0.32605151613955,0.32605151613955,0.0
arshkon_3885815073,0.485201358563804,0.485201358563804,0.0,0.0
asaniczka_ea7b7abb527d1749,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3905240549,0.0,0.0,0.0,0.0
asaniczka_a75055f3f2926809,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_694502e4a2bbeb35,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3902302123,1.1363636363636362,0.0,0.0,0.7575757575757576
asaniczka_645c31ce9594d1b8,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_f020847a9ef75376,0.0,3.1605562579013906,0.0,0.0
asaniczka_cde211be4d44b5c1,0.7552870090634441,0.0,0.0,1.5105740181268883
asaniczka_9a25663922ebbac6,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3905298557,2.1321961620469083,0.0,0.0,0.0
arshkon_3904949470,0.2915451895043732,0.2915451895043732,0.0,0.8746355685131195
asaniczka_8192a89f5c143258,0.0,0.0,0.0,0.0
asaniczka_953bf7b12028f0be,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_9c8175380f112dcb,0.6613756613756614,0.0,0.0,0.0
arshkon_3885814035,0.0,1.8475750577367205,0.0,0.0
arshkon_3902756135,0.41356492969396197,3.7220843672456576,1.240694789081886,1.6542597187758479
arshkon_3904719398,0.37835792659856227,0.37835792659856227,0.37835792659856227,0.37835792659856227
asaniczka_4e7d25db928f3fd8,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_b6b3a76bb227e2b1,1.650709805216243,0.0,0.0,1.3205678441729944
arshkon_3900964071,0.3675119441381845,0.0,0.3675119441381845,0.0
arshkon_3886478951,1.7497812773403325,3.499562554680665,0.0,0.0
arshkon_3884440517,0.47664442326024786,2.8598665395614873,0.0,0.0
asaniczka_956555017f43f729,0.0,1.0775862068965518,0.0,0.0
asaniczka_5e6ca5b2fd28a979,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_f19b76d5cc1fcd0e,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3885811432,0.0,1.7361111111111112,0.0,0.0
arshkon_3904752292,1.1385199240986719,1.5180265654648957,0.3795066413662239,0.0
asaniczka_c4570ce50828e94f,0.0,0.0,0.0,0.0
arshkon_3903877729,1.0043521928356212,1.0043521928356212,0.33478406427854035,0.33478406427854035
arshkon_3900977829,1.3531799729364005,0.0,0.0,1.3531799729364005
arshkon_3902761493,0.0,0.0,0.0,0.0
arshkon_3886840090,0.3862495171881035,0.3862495171881035,0.0,0.0
arshkon_3901942525,3.7091988130563798,0.7418397626112759,0.0,1.4836795252225519
arshkon_3900943786,0.4748338081671415,0.0,0.0,0.0
asaniczka_935415d968279c9d,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3903806626,0.0,1.7361111111111112,0.0,0.0
arshkon_3901181485,0.0,2.7586206896551726,0.0,0.0
asaniczka_8cfb1808bc5e0948,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_77ed949a7b4981c6,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3902765108,0.0,0.0,0.0,0.0
arshkon_3904722200,1.2620950778291964,2.5241901556583928,0.0,0.0
arshkon_3902949098,0.0,0.0,0.6060606060606061,2.4242424242424243
arshkon_3903810892,2.370791844476055,0.474158368895211,0.474158368895211,0.0
arshkon_3902351469,2.73972602739726,1.36986301369863,0.0,0.0
asaniczka_f1d82e97835724f8,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3902871039,3.1372549019607843,0.0,0.0,0.7843137254901961
asaniczka_3bc733ae32c91deb,1.440922190201729,3.2420749279538903,0.7204610951008645,0.0
asaniczka_b5d63c156248a890,2.73972602739726,1.643835616438356,0.0,0.0
asaniczka_f5b816a7685b65ad,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3904728029,0.4593477262287552,0.0,0.0,0.0
arshkon_3905333915,0.6963788300835655,3.4818941504178276,2.0891364902506964,0.0
arshkon_3900962418,1.4245014245014245,0.7122507122507122,0.7122507122507122,2.1367521367521367
arshkon_3895235824,1.2048192771084338,1.2048192771084338,0.0,2.4096385542168677
asaniczka_140fb468840d7db0,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3895814058,0.0,0.0,0.0,0.0
asaniczka_b08bdf6f77a4f21e,2.3014959723820483,0.0,0.0,2.3014959723820483
asaniczka_420c1cccd17e1912,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_11da5b2632b949df,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3891246948,1.8915510718789408,0.0,0.0,1.2610340479192939
arshkon_3905294793,1.6677089847821556,0.20846362309776945,0.0,0.4169272461955389
arshkon_3905361570,0.42140750105351876,1.2642225031605563,0.0,0.42140750105351876
arshkon_3886895728,0.7815552950371238,2.3446658851113718,0.7815552950371238,0.3907776475185619
asaniczka_9964d07b601b702b,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_e822985d5c5cd925,1.440922190201729,0.0,0.36023054755043227,0.36023054755043227
arshkon_3886465317,2.4622960911049554,1.2311480455524777,0.0,2.4622960911049554
asaniczka_fcb3285e2aea6b02,0.0,0.0,0.41237113402061853,0.41237113402061853
arshkon_3894584488,0.0,3.9735099337748347,0.0,0.0
arshkon_3894579282,0.8507018290089323,2.126754572522331,0.0,0.8507018290089323
arshkon_3902818173,0.0,0.0,0.0,2.457002457002457
asaniczka_47af42e695651a57,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3900962562,0.6618133686300464,0.0,0.0,0.0
asaniczka_98bad691cf9c7057,0.580046403712297,3.480278422273782,0.0,0.580046403712297
arshkon_3901673426,0.0,0.0,0.0,0.0
arshkon_3904390729,0.0,1.1389521640091116,0.0,1.1389521640091116
arshkon_3904509933,0.25753283543651817,0.25753283543651817,0.0,0.7725985063095545
arshkon_3904958343,0.9004952723998199,0.9004952723998199,0.0,0.45024763619990993
asaniczka_b4408ab7b8197aa1,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3898162267,0.35599857600569595,0.35599857600569595,0.0,1.0679957280170878
arshkon_3902360675,11.363636363636363,0.0,0.0,0.0
arshkon_3904501087,0.0,1.4144271570014144,1.4144271570014144,0.0
arshkon_3886487025,1.3717421124828533,1.3717421124828533,0.0,2.7434842249657065
arshkon_3903847749,0.3215434083601286,1.2861736334405145,0.0,0.0
arshkon_3904385587,0.0,1.89465706707086,0.0,0.0
arshkon_3902879440,0.0,7.127583749109052,0.0,0.0
arshkon_3903426715,3.4340659340659343,1.3736263736263736,0.0,0.0
asaniczka_2b80ea38ec79b332,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3904396592,0.3543586109142452,0.0,0.0,0.3543586109142452
arshkon_3906263103,2.1586616297895307,0.0,0.0,0.5396654074473827
asaniczka_868ddcb8714eb91c,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3899528149,0.5299417064122947,0.0,0.0,0.0
arshkon_3905333449,0.9182736455463728,1.8365472910927456,0.0,0.9182736455463728
arshkon_3894951661,0.0,0.0,0.7830853563038371,0.0
arshkon_3905240511,0.8904719501335708,0.8904719501335708,0.4452359750667854,0.0
asaniczka_b13a0579644dda57,0.0,0.7082152974504249,0.0,0.0
asaniczka_ce7f06e13d783cf0,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3904951415,0.0,0.0,0.9041591320072333,0.0
arshkon_3886213400,0.19577133907595928,0.9788566953797964,0.0,0.19577133907595928
arshkon_3903888274,1.875293014533521,3.281762775433662,0.0,2.344116268166901
arshkon_3906252908,1.5860428231562251,4.758128469468676,0.0,0.0
arshkon_3901676239,0.45641259698767683,0.0,0.0,0.0
asaniczka_065ecef43e62e758,0.7199424046076314,0.0,0.0,0.7199424046076314
arshkon_3906250437,0.6563833278634723,0.32819166393173616,0.32819166393173616,0.32819166393173616
asaniczka_298fcb78eef39c18,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3886204571,0.9615384615384616,0.9615384615384616,0.0,0.0
arshkon_3886449157,0.0,0.0,0.0,0.0
arshkon_3905329260,0.0,0.34458993797381116,0.34458993797381116,1.0337698139214335
arshkon_3902832707,0.49431537320810676,0.0,0.49431537320810676,0.0
asaniczka_77b1b818efa2aac2,1.8518518518518516,1.2345679012345678,0.0,0.0
asaniczka_8706279c6606c6e7,0.6489292667099286,0.9733939000648928,0.0,0.6489292667099286
asaniczka_d78a8f4e97e9de82,0.7815552950371238,0.0,0.0,0.7815552950371238
asaniczka_1bbaeb0d52fca864,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3899522720,0.6373486297004461,1.9120458891013383,0.9560229445506692,0.0
arshkon_3901981534,2.684563758389262,4.697986577181208,0.0,1.342281879194631
asaniczka_ee6642c619ac43d8,0.0,0.0,0.0,0.0
asaniczka_5b56be797c9cbe91,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3904381841,1.4771048744460857,0.7385524372230429,0.7385524372230429,2.2156573116691285
asaniczka_d1d28556dad286b2,0.0,0.7082152974504249,0.0,0.0
asaniczka_eb00aceaec9a2372,0.0,0.0,0.0,0.0
arshkon_3895546139,0.37202380952380953,0.0,0.7440476190476191,0.0
arshkon_3906097174,0.0,0.5555555555555556,0.0,0.0
arshkon_3894569274,0.4279905842071474,1.497967044725016,0.4279905842071474,0.2139952921035737
arshkon_3902839618,0.8223684210526315,0.0,0.0,0.0
arshkon_3885811482,0.0,1.8475750577367205,0.0,0.0
arshkon_3903458367,0.628140703517588,2.512562814070352,0.0,1.256281407035176
arshkon_3905366247,0.0,0.0,1.3003901170351104,0.0
asaniczka_f882e17be12b7e15,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3906224960,2.295918367346939,0.0,0.0,0.7653061224489797
arshkon_3904981902,1.5649452269170578,1.5649452269170578,0.0,0.7824726134585289
arshkon_3902941527,0.0,0.7147962830593281,0.0,0.0
asaniczka_28afa780dac7ce99,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3901352285,1.8306636155606408,0.0,0.0,0.0
arshkon_3905802026,0.970402717127608,0.0,0.485201358563804,0.0
arshkon_3902308715,0.0,0.7886435331230284,0.0,0.0
arshkon_3905346696,0.0,2.5412960609911055,3.8119440914866582,0.0
asaniczka_9afcd796385748df,0.40916530278232405,0.0,0.40916530278232405,0.40916530278232405
asaniczka_8e5e62e90c1c7701,0.4803073967339097,0.9606147934678194,0.0,0.9606147934678194
asaniczka_9fe0c0f2eefbdf36,0.8097165991902834,2.42914979757085,0.0,0.4048582995951417
arshkon_3902765105,0.0,0.0,0.0,0.0
arshkon_3885812100,0.0,1.8475750577367205,0.0,0.0
arshkon_3906230311,1.7079419299743808,0.4269854824935952,0.0,0.4269854824935952
asaniczka_5411048632b737ad,0.5899705014749262,0.0,0.5899705014749262,0.2949852507374631
arshkon_3895225321,0.7524454477050414,1.5048908954100828,0.0,1.5048908954100828
arshkon_3885812237,3.5714285714285716,2.678571428571429,0.0,2.678571428571429
arshkon_3905259183,0.0,3.701418877236274,1.2338062924120914,0.0
arshkon_3884811061,1.2269938650306749,0.0,0.0,1.2269938650306749
arshkon_3903877540,0.9865175928970734,0.3288391976323578,0.3288391976323578,0.0
asaniczka_71fccf61105d3d42,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3902922986,0.0,12.716763005780347,0.0,1.7341040462427748
arshkon_3894216813,1.8237082066869301,0.0,0.0,1.21580547112462
arshkon_3904412929,0.0,0.0,0.0,4.07055630936228
arshkon_3901349797,0.0,2.8142589118198877,0.46904315196998125,0.0
asaniczka_653f4426fea8d4ef,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3894584487,0.0,3.9735099337748347,0.0,0.0
arshkon_3904710813,1.040943789035392,1.3879250520471895,0.0,0.0
asaniczka_36a751aceebc3569,0.9216589861751152,0.0,0.0,0.6144393241167435
asaniczka_c89520afc306229f,0.0,0.0,0.0,0.0
arshkon_3891272573,0.0,2.0761245674740483,0.0,0.0
asaniczka_3b5e873bfb2b54fd,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3901692461,1.7117425539198905,0.0,0.0,1.3693940431359124
arshkon_3901943712,0.0,5.656819610307982,0.0,0.0
asaniczka_10c35397476bf49b,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3895272631,1.0828370330265296,4.872766648619383,0.5414185165132648,0.5414185165132648
arshkon_3894406051,0.0,0.6381620931716656,0.0,1.2763241863433312
arshkon_3902362760,0.7898894154818326,0.0,0.0,0.0
arshkon_3904940291,0.0,1.342281879194631,0.0,0.0
asaniczka_86e557821cf7bfbb,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3885869218,2.197802197802198,2.197802197802198,0.0,4.395604395604396
asaniczka_e43dcb9ad1f2f342,1.996007984031936,0.998003992015968,0.0,0.998003992015968
arshkon_3887574493,0.38109756097560976,2.2865853658536586,0.7621951219512195,0.0
asaniczka_61ab4d96912bd841,0.0,0.0,0.0,0.36954915003695493
asaniczka_2495796a597df11f,1.750291715285881,2.3337222870478413,0.5834305717619603,0.0
asaniczka_2dbe2a121d338190,0.0,0.8025682182985554,0.0,0.0
asaniczka_03b6b3364597da4a,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_8b8bed312027bf9a,1.6313213703099512,3.2626427406199023,0.0,0.0
arshkon_3900963497,1.946282600233554,1.946282600233554,1.1677695601401323,0.7785130400934216
arshkon_3901379016,0.6954102920723226,0.0,0.3477051460361613,0.0
arshkon_3900981110,5.970149253731344,1.9900497512437811,0.0,0.0
arshkon_3904517235,0.6224712107065048,0.0,0.0,0.3112356053532524
arshkon_3903835707,0.0,0.0,0.0,0.0
arshkon_3901641562,1.224739742804654,1.8371096142069812,0.612369871402327,0.0
asaniczka_d77e8e0449947960,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_7b00a86e59dc9939,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_ed9d357b4f94fd19,0.6613756613756614,0.0,0.0,0.0
arshkon_3889278120,0.0,0.0,0.0,0.0
arshkon_3903472527,16.949152542372882,0.0,0.0,0.0
asaniczka_69d5e59ef252f85e,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_fbd83d430405e6cc,0.0,1.4513788098693758,0.0,0.0
asaniczka_e4eb820de8111536,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3903466848,1.2515644555694618,0.0,0.0,0.0
arshkon_3901951117,1.4684287812041117,0.0,0.0,0.0
arshkon_3905309366,0.0,0.4017677782241864,0.4017677782241864,1.2053033346725592
asaniczka_2401620fe85ca220,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_5caf3f085d31a0e3,0.49067713444553485,0.49067713444553485,0.0,0.0
asaniczka_81e328820a1218b8,0.49067713444553485,0.49067713444553485,0.0,0.0
arshkon_3905318852,0.9103322712790168,0.9103322712790168,0.4551661356395084,0.9103322712790168
asaniczka_2d9c48852081671a,3.257328990228013,0.0,0.0,0.0
arshkon_3904945029,0.0,1.850709438618137,0.6169031462060457,0.0
arshkon_3902762474,0.0,0.0,0.0,0.0
arshkon_3901345579,1.9102196752626552,0.9551098376313276,0.9551098376313276,0.9551098376313276
arshkon_3904388250,2.6223776223776225,0.4370629370629371,0.0,1.7482517482517483
asaniczka_41465c2a41d97181,0.0,0.0,0.0,0.36968576709796674
arshkon_3901627760,0.0,0.0,0.0,0.0
asaniczka_570c683bdcbfd470,0.0,4.566210045662101,0.0,0.0
arshkon_3901991739,0.8045052292839904,0.0,0.8045052292839904,0.0
