company_name_canonical,n_2024,req_share_t13_2024,req_share_simple_2024,req_chars_t13_2024,req_chars_simple_2024,j3_share_2024,desc_len_2024,n_2026,req_share_t13_2026,req_share_simple_2026,req_chars_t13_2026,req_chars_simple_2026,j3_share_2026,desc_len_2026,d_req_share_t13,d_req_share_simple,d_req_chars_t13,d_req_chars_simple,d_j3_share,d_desc_len
EPITEC,16,0.2880716447221414,0.057333017176702264,916.625,106.8125,0.5,3165.875,37,0.25984083477825237,0.20503238535300292,694.4864864864865,550.7297297297297,0.0,2613.4594594594596,-0.028230809943889046,0.14769936817630064,-222.13851351351354,443.9172297297297,-0.5,-552.4155405405404
EVONA,26,0.2348018167333826,0.1518224726329682,530.2692307692307,274.11538461538464,0.14285714285714285,1812.0384615384614,23,0.19047986957496052,0.28807607564577564,454.6521739130435,698.7826086956521,0.0,2340.782608695652,-0.04432194715842208,0.13625360301280745,-75.61705685618722,424.6672240802675,-0.14285714285714285,528.7441471571906
Eclaro,7,0.31438166479775465,0.3156013868385418,1338.5714285714287,1364.142857142857,0.0,4254.428571428572,10,0.3104215998247323,0.45523565834080515,992.3,1575.2,0.125,3747.4,-0.00396006497302237,0.13963427150226337,-346.2714285714287,211.05714285714294,0.125,-507.02857142857147
Ehub Global Inc,5,0.22517221806948276,0.1205020920502092,198.8,57.6,0.0,717.0,6,0.1318224148828683,0.02102892908938249,305.0,91.83333333333333,0.0,1595.6666666666667,-0.09334980318661446,-0.09947316296082671,106.19999999999999,34.23333333333333,0.0,878.6666666666667
Eliassen Group,18,0.3885794227517596,0.09189574959424768,947.6111111111111,212.0,0.0,2684.6666666666665,39,0.5001184786309485,0.2317878841594905,2217.5384615384614,1151.2051282051282,0.07142857142857142,4188.102564102564,0.11153905587918889,0.13989213456524283,1269.9273504273503,939.2051282051282,0.07142857142857142,1503.435897435898
Empower Professionals,10,0.19017556887934411,0.13148891995740652,316.9,198.3,0.0,1291.3,14,0.30096979159810744,0.2570395255154329,727.0714285714286,645.2857142857143,0.0,2283.6428571428573,0.11079422271876332,0.12555060555802638,410.1714285714286,446.9857142857143,0.0,992.3428571428574
Enexus Global Inc.,11,0.20191960805790957,0.2678613273601128,219.9090909090909,308.8181818181818,0.0,943.2727272727273,15,0.28067230943211324,0.208877836686907,470.46666666666664,428.93333333333334,0.0,1688.4666666666667,0.07875270137420368,-0.058983490673205824,250.55757575757573,120.11515151515152,0.0,745.1939393939394
Entegee,7,0.0481994459833795,0.12037989711119905,87.0,217.28571428571428,0.0,1471.142857142857,10,0.13221496231177562,0.25165411374960567,361.8,586.4,0.16666666666666666,2032.2,0.08401551632839613,0.1312742166384066,274.8,369.1142857142857,0.16666666666666666,561.0571428571429
Equifax,5,0.0,0.0,0.0,0.0,0.2,3736.6,30,0.006422389387689072,0.010765995308582058,26.466666666666665,44.36666666666667,0.3157894736842105,3715.5666666666666,0.006422389387689072,0.010765995308582058,26.466666666666665,44.36666666666667,0.1157894736842105,-21.033333333333303
Experis,44,0.24384936670002444,0.13179687586248504,726.9090909090909,411.8863636363636,0.06451612903225806,2847.8863636363635,72,0.03774779368262386,0.018668979772488974,144.81944444444446,70.65277777777777,0.1,3600.7916666666665,-0.20610157301740056,-0.11312789608999606,-582.0896464646464,-341.23358585858585,0.03548387096774194,752.905303030303
FIS,60,0.09150475979198118,0.5118532675033489,484.03333333333336,2675.633333333333,0.14285714285714285,5299.2,16,0.006482959056725222,0.5300099311115862,39.5625,3234.3125,0.0,6301.625,-0.08502180073525596,0.01815666360823731,-444.47083333333336,558.6791666666668,-0.14285714285714285,1002.4250000000002
FOTOMILL STUDIOS LIMITED,5,0.3648832759962598,0.1317808219178082,768.0,192.4,0.0,2267.2,5,0.24686996619014462,0.0,682.0,0.0,1.0,2884.2,-0.11801330980611519,-0.1317808219178082,-86.0,-192.4,1.0,617.0
FanDuel,5,0.14106422375796898,0.0,1121.2,0.0,0.0,7949.0,15,0.20856071429840656,0.04272376543209876,1737.7333333333333,369.1333333333333,0.4,8191.0,0.06749649054043758,0.04272376543209876,616.5333333333333,369.1333333333333,0.4,242.0
Fanatics,5,0.18288101615107508,0.4826256903476279,1124.6,2997.4,0.0,6006.0,36,0.26669304336307875,0.3062039099912124,1575.25,1856.3333333333333,0.2222222222222222,6176.138888888889,0.08381202721200368,-0.17642178035641554,450.6500000000001,-1141.0666666666668,0.2222222222222222,170.1388888888887
Fannie Mae,8,0.1680377268788271,0.6502205795257672,780.25,3065.125,0.375,4732.875,5,0.38185911245660653,0.32723448783198184,2473.6,2109.8,0.0,6456.8,0.21382138557777944,-0.32298609169378534,1693.35,-955.3249999999998,-0.375,1723.9250000000002
FastTek Global,9,0.2974074178095496,0.11474142302401541,1207.888888888889,438.44444444444446,0.125,3766.6666666666665,28,0.21082116125398076,0.05043562450324789,1390.0357142857142,375.57142857142856,0.0,6001.0,-0.08658625655556884,-0.06430579852076751,182.1468253968253,-62.8730158730159,-0.125,2234.3333333333335
Fidelity Investments,29,0.010337467943092975,0.0,62.96551724137931,0.0,0.16666666666666666,6005.931034482759,54,0.04764723041710837,0.01059862864085513,211.44444444444446,60.74074074074074,0.0,4620.574074074074,0.03730976247401539,0.01059862864085513,148.47892720306515,60.74074074074074,-0.16666666666666666,-1385.3569604086852
First Soft Solutions LLC,6,0.36993686982276003,0.3332875246572635,588.6666666666666,571.0,0.0,1479.1666666666667,5,0.17346347330318584,0.3184414535151255,341.6,653.4,0.0,2028.8,-0.19647339651957418,-0.01484607114213804,-247.0666666666666,82.39999999999998,0.0,549.6333333333332
Fiserv,9,0.0,0.0,0.0,0.0,0.0,5889.222222222223,15,0.008880892951689413,0.0,39.86666666666667,0.0,0.09090909090909091,6025.133333333333,0.008880892951689413,0.0,39.86666666666667,0.0,0.09090909090909091,135.91111111111059
Flex,6,0.0,0.0,0.0,0.0,0.0,4194.666666666667,8,0.11295237002394878,0.2105248981949161,679.25,1015.125,0.0,4498.375,0.11295237002394878,0.2105248981949161,679.25,1015.125,0.0,303.70833333333303
Ford Motor Company,14,0.2831528129065137,0.5126326838270093,1488.4285714285713,2714.785714285714,0.0,5255.714285714285,52,0.515600818042027,0.5980076813578594,3160.3846153846152,3680.4615384615386,0.03225806451612903,6267.461538461538,0.23244800513551328,0.0853749975308501,1671.956043956044,965.6758241758243,0.03225806451612903,1011.7472527472528
Fortinet,12,0.3819966118733394,0.5150705860050825,989.8333333333334,1536.9166666666667,0.09090909090909091,2602.8333333333335,5,0.2048211129788379,0.1222915495038523,993.6,644.2,0.0,5260.6,-0.1771754988945015,-0.3927790365012302,3.7666666666666515,-892.7166666666667,-0.09090909090909091,2657.766666666667
Franklin Fitch,10,0.131558857332778,0.07807231698720374,125.9,110.5,0.0,1284.8,19,0.24311165382013533,0.3038421325322832,451.4736842105263,556.7368421052631,0.0,1798.0526315789473,0.11155279648735733,0.22576981554507947,325.57368421052627,446.2368421052631,0.0,513.2526315789473
Freeform,7,0.0481146892134281,0.22374624302427484,251.85714285714286,1173.142857142857,0.0,5228.142857142857,12,0.05682217452627486,0.26216307441060466,302.5833333333333,1400.3333333333333,0.0,5322.0,0.008707485312846763,0.038416831386329814,50.72619047619045,227.19047619047615,0.0,93.85714285714312
Futran Solutions,13,0.3325995254447646,0.1770276948866144,394.53846153846155,254.92307692307693,0.0,1319.0,8,0.06909817516490924,0.01744186046511628,144.25,19.5,0.0,1124.25,-0.2635013502798554,-0.15958583442149812,-250.28846153846155,-235.42307692307693,0.0,-194.75
GE HealthCare,10,0.48949529319617235,0.3512002763207013,2603.2,1977.0,0.0,5335.4,12,0.36680548245534417,0.48294728220729355,2432.0,3242.6666666666665,0.0,6316.25,-0.12268981074082819,0.13174700588659227,-171.19999999999982,1265.6666666666665,0.0,980.8500000000004
GEICO,9,0.41628247951157477,0.41628247951157477,2647.6666666666665,2647.6666666666665,0.0,6354.222222222223,70,0.35526349709127075,0.6205736805229645,3131.157142857143,5499.9,0.047619047619047616,8983.614285714286,-0.06101898242030401,0.2042912010113897,483.49047619047633,2852.233333333333,0.047619047619047616,2629.3920634920632
GM Financial,6,0.3977995806605135,0.38982664033676384,2708.6666666666665,2675.6666666666665,0.0,6741.0,20,0.16674333239863168,0.27225018916861066,785.25,1348.2,0.4166666666666667,5121.95,-0.23105624826188184,-0.11757645116815318,-1923.4166666666665,-1327.4666666666665,0.4166666666666667,-1619.0500000000002
Garmin,16,0.3042995359489098,0.5349469581584682,1108.875,1939.8125,0.0625,3626.3125,32,0.28299809034546286,0.4951863079974867,961.9375,1627.34375,0.5454545454545454,3315.4375,-0.021301445603446933,-0.03976065016098146,-146.9375,-312.46875,0.4829545454545454,-310.875
Genentech,5,0.20037953441236428,0.2924673258377458,911.6,1289.0,0.25,4558.0,15,0.34782462102429845,0.32980279555366093,2197.133333333333,2117.2,0.36363636363636365,6281.666666666667,0.14744508661193417,0.037335469715915115,1285.5333333333333,828.1999999999998,0.11363636363636365,1723.666666666667
General Atomics,9,0.09042958968918399,0.0,358.0,0.0,0.5,3175.6666666666665,20,0.34381376950510645,0.010292424591296338,1723.7,44.7,0.07142857142857142,5063.9,0.25338417981592243,0.010292424591296338,1365.7,44.7,-0.4285714285714286,1888.2333333333331
General Dynamics Information Technology,21,0.27872688738670626,0.4051157786336554,1701.3809523809523,2486.5714285714284,0.047619047619047616,6139.9047619047615,80,0.25984804905786973,0.20023975114592169,1654.2125,1264.2375,0.1111111111111111,6348.0125,-0.018878838328836522,-0.2048760274877337,-47.1684523809522,-1222.3339285714285,0.06349206349206349,208.10773809523835
General Dynamics Mission Systems,18,0.2775800032610294,0.7085096620276042,900.7222222222222,2872.777777777778,0.3333333333333333,3747.722222222222,70,0.16978434269262518,0.8967239640407206,727.9857142857143,3899.6,0.3939393939393939,4381.928571428572,-0.1077956605684042,0.1882143020131164,-172.7365079365079,1026.822222222222,0.06060606060606061,634.2063492063494
General Motors,14,0.1418083336090005,0.034319317696219764,1038.642857142857,256.07142857142856,0.08333333333333333,7339.357142857143,191,0.21066098361298322,0.036856435605693474,1529.696335078534,255.69633507853402,0.0967741935483871,7206.722513089006,0.06885265000398272,0.00253711790947371,491.05347793567694,-0.37509349289453553,0.013440860215053765,-132.63462976813753
Genpact,12,0.2531021840861547,0.21504162240211122,451.8333333333333,758.9166666666666,0.0,2756.3333333333335,5,0.27154713374491946,0.38507367267042286,1014.6,1904.4,0.0,5380.4,0.018444949658764753,0.17003205026831164,562.7666666666667,1145.4833333333336,0.0,2624.066666666666
Georgia Tech Research Institute,8,0.24478491423327647,0.0,1442.125,0.0,0.42857142857142855,6411.625,5,0.150070107873512,0.0,1347.8,0.0,0.3333333333333333,8834.4,-0.09471480635976448,0.0,-94.32500000000005,0.0,-0.09523809523809523,2422.7749999999996
GliaCell Technologies,26,0.1722611756101019,0.03918275329102232,752.8076923076923,174.84615384615384,0.041666666666666664,4153.5,10,0.16477301579499595,0.0,962.4,0.0,0.0,5830.3,-0.007488159815105949,-0.03918275329102232,209.5923076923077,-174.84615384615384,-0.041666666666666664,1676.8000000000002
Goldman Sachs,35,0.248626520431561,0.29665351652720034,1286.8285714285714,1547.942857142857,0.20689655172413793,5112.885714285714,49,0.23107361991886788,0.28306641676655325,1225.6326530612246,1479.3061224489795,0.15,5306.918367346939,-0.01755290051269312,-0.013587099760647092,-61.19591836734685,-68.63673469387754,-0.056896551724137934,194.03265306122466
Goliath Partners,7,0.0,0.0,0.0,0.0,0.0,1281.7142857142858,37,0.16147045036034927,0.14568665372817186,135.21621621621622,131.1891891891892,0.0,1039.027027027027,0.16147045036034927,0.14568665372817186,135.21621621621622,131.1891891891892,0.0,-242.6872586872587
Google,33,0.08858267724441242,0.49456754079548876,400.1515151515151,2231.878787878788,0.12121212121212122,4532.69696969697,820,0.08710092945761923,0.6753961263887663,414.2487804878049,3219.3731707317074,0.43655913978494626,4774.178048780488,-0.0014817477867931916,0.18082858559327758,14.097265336289752,987.4943828529194,0.31534701857282504,241.48107908351813
Guidehouse,13,0.00754141486410718,0.26472011113615584,38.69230769230769,1222.6153846153845,0.0,4562.2307692307695,20,0.0,0.25692809418738827,0.0,1727.5,0.2,6718.95,-0.00754141486410718,-0.007792016948767577,-38.69230769230769,504.8846153846155,0.2,2156.7192307692303
HCA Healthcare,11,0.4413029221261571,0.03608624385323414,3493.6363636363635,260.1818181818182,0.09090909090909091,7999.090909090909,17,0.4232025194686179,0.014853104756919455,3467.4117647058824,120.17647058823529,0.0,8298.29411764706,-0.018100402657539205,-0.021233139096314683,-26.22459893048108,-140.00534759358288,-0.09090909090909091,299.20320855615046
HCLTech,17,0.3527780040981497,0.30431599342058274,530.1176470588235,387.11764705882354,0.14285714285714285,2310.5882352941176,19,0.1531248464448379,0.25760947407843937,613.0526315789474,974.7368421052631,0.0,3875.2105263157896,-0.1996531576533118,-0.04670651934214337,82.93498452012386,587.6191950464396,-0.14285714285714285,1564.622291021672
HTC Global Services,21,0.1990758701832024,0.10996626057270063,615.8095238095239,296.0,0.13333333333333333,2903.904761904762,24,0.25676336414532236,0.4351503725986967,1061.7083333333333,1697.7083333333333,0.0,4183.166666666667,0.057687493962119946,0.32518411202599606,445.8988095238094,1401.7083333333333,-0.13333333333333333,1279.261904761905
Harnham,18,0.1185683842442599,0.007255313026678176,192.77777777777777,19.61111111111111,0.0,1759.1666666666667,47,0.19841946107482367,0.1892542169573061,446.4255319148936,446.25531914893617,0.08333333333333333,2331.4893617021276,0.07985107683056376,0.18199890393062793,253.64775413711584,426.6442080378251,0.08333333333333333,572.3226950354608
Harvey Nash,5,0.4779598519809382,0.11078274760383386,762.2,277.4,0.25,2194.6,6,0.13586805023644075,0.09549356223175966,227.0,89.0,0.5,1563.3333333333333,-0.3420918017444975,-0.015289185372074202,-535.2,-188.39999999999998,0.25,-631.2666666666667
Hexaware Technologies,9,0.14884025480954025,0.0,233.66666666666666,0.0,0.0,1577.0,6,0.6190169323068334,0.33991375804299556,1467.5,659.1666666666666,0.0,2338.6666666666665,0.4701766774972932,0.33991375804299556,1233.8333333333333,659.1666666666666,0.0,761.6666666666665
Honeywell,44,0.4371465793505917,0.06596243532679807,1616.8181818181818,221.95454545454547,0.125,3795.931818181818,51,0.5506645800003753,0.60142568235071,3306.901960784314,3587.3333333333335,0.1,5959.764705882353,0.11351800064978362,0.535463247023912,1690.083778966132,3365.378787878788,-0.024999999999999994,2163.832887700535
Huntington National Bank,7,0.11930354805024734,0.43188705903338664,349.0,1353.7142857142858,0.0,3148.8571428571427,11,0.10304770823489343,0.5748282636583856,566.6363636363636,3166.2727272727275,0.0,5457.909090909091,-0.016255839815353917,0.14294120462499893,217.63636363636363,1812.5584415584417,0.0,2309.0519480519483
ICE,26,0.0,0.0,0.0,0.0,0.08695652173913043,3476.3076923076924,52,0.003965941465941466,0.0,9.423076923076923,0.0,0.0625,3422.75,0.003965941465941466,0.0,9.423076923076923,0.0,-0.024456521739130432,-53.55769230769238
"IDR, Inc.",13,0.28530780733326755,0.0,546.3076923076923,0.0,0.07692307692307693,1652.3846153846155,30,0.010413030831879,0.0,11.933333333333334,0.0,0.09090909090909091,1880.0666666666666,-0.27489477650138855,0.0,-534.374358974359,0.0,0.013986013986013984,227.68205128205113
INSPYR Solutions,14,0.3696789648342015,0.328804475935048,1633.2857142857142,1432.5714285714287,0.07692307692307693,4319.857142857143,23,0.3114174072812524,0.34010319498243036,1525.8695652173913,1625.9565217391305,0.08333333333333333,4801.565217391304,-0.058261557552949095,0.011298719047382333,-107.41614906832297,193.38509316770183,0.006410256410256401,481.7080745341609
IPolarity,6,0.5494393834445251,0.43556503789478684,763.0,676.0,0.0,1218.8333333333333,5,0.2095521070236385,0.1480008142796852,260.2,186.4,0.0,1518.4,-0.3398872764208867,-0.28756422361510164,-502.8,-489.6,0.0,299.56666666666683
Inceed,7,0.3821193585191503,0.0,868.4285714285714,0.0,0.0,2362.285714285714,7,0.2642372070543282,0.0,740.2857142857143,0.0,0.0,2839.1428571428573,-0.11788215146482212,0.0,-128.1428571428571,0.0,0.0,476.8571428571431
Info Way Solutions,6,0.24425841572386384,0.0,412.5,0.0,0.0,1490.0,13,0.2971638695147674,0.07439660783374338,366.3076923076923,63.69230769230769,0.0,889.7692307692307,0.052905453790903584,0.07439660783374338,-46.19230769230768,63.69230769230769,0.0,-600.2307692307693
InfoVision Inc.,8,0.34927716333562026,0.3993246701545807,833.625,944.25,0.0,2036.375,19,0.22512125497112923,0.2413547848539275,383.6842105263158,418.89473684210526,0.125,1315.0526315789473,-0.12415590836449103,-0.15796988530065317,-449.9407894736842,-525.3552631578948,0.125,-721.3223684210527
Infosys,42,0.27503707960373536,0.6934531058707888,1066.5238095238096,2659.6428571428573,0.047619047619047616,3589.714285714286,50,0.2198522086853808,0.5780146810790988,982.66,2470.82,0.10344827586206896,4489.78,-0.055184870918354556,-0.11543842479168998,-83.86380952380966,-188.82285714285717,0.05582922824302135,900.065714285714
Innova Solutions,6,0.05816587551875285,0.06467114561097946,363.0,402.5,0.0,5087.666666666667,19,0.07395001207092944,0.05468997856436344,469.8421052631579,368.5263157894737,0.0,6437.105263157895,0.015784136552176586,-0.009981167046616023,106.84210526315792,-33.9736842105263,0.0,1349.438596491228
Innovative Defense Technologies (IDT),10,0.20386029706588804,0.4202685033212088,873.9,1886.1,0.0,4340.8,12,0.2628838337096032,0.19997501870625023,1751.4166666666667,1110.75,0.14285714285714285,6566.5,0.05902353664371518,-0.22029348461495857,877.5166666666668,-775.3499999999999,0.14285714285714285,2225.7
Insight Global,61,0.28680535686806574,0.30926056777167465,458.72131147540983,486.327868852459,0.14,1549.377049180328,141,0.33137098614061367,0.18272352733992178,704.5673758865248,402.2340425531915,0.2222222222222222,2156.723404255319,0.044565629272547924,-0.12653704043175287,245.84606441111498,-84.0938262992675,0.0822222222222222,607.3463550749912
IntePros,9,0.17375134787963276,0.09704175530725484,554.0,248.77777777777777,0.0,3305.777777777778,12,0.258815124246467,0.297062171938609,705.0833333333334,780.6666666666666,,2640.5,0.08506377636683427,0.20002041663135417,151.08333333333337,531.8888888888889,,-665.2777777777778
Intel,5,0.19845598382920285,0.47735564540971415,932.8,2245.4,0.8,4787.2,34,0.14075477905448397,0.39099138269427575,906.7647058823529,2515.6470588235293,0.3125,6543.117647058823,-0.05770120477471888,-0.0863642627154384,-26.035294117647027,270.2470588235292,-0.48750000000000004,1755.9176470588236
Intellectt Inc,90,0.16427596752244575,0.12653643001164816,362.8777777777778,247.8,0.06451612903225806,1614.1666666666667,24,0.2524418520655319,0.17600377660547303,478.4166666666667,311.75,0.0,1828.5416666666667,0.08816588454308613,0.049467346593824874,115.53888888888889,63.94999999999999,-0.06451612903225806,214.375
"Intelliforce-IT Solutions Group, LLC.",8,0.25835605805655293,0.1988774668963319,449.5,363.375,0.0,1727.125,14,0.2126810337519027,0.6180915173100072,1361.5,3888.285714285714,0.0,6279.785714285715,-0.04567502430465023,0.4192140504136753,912.0,3524.910714285714,0.0,4552.660714285715
Intuit,17,0.3513062179707979,0.7371574935778005,1087.3529411764705,2280.1176470588234,0.06666666666666667,3093.8823529411766,99,0.43712201354662344,0.464644228341675,1868.111111111111,1957.4646464646464,0.07692307692307693,4359.434343434344,0.08581579557582553,-0.27251326523612546,780.7581699346406,-322.653000594177,0.010256410256410262,1265.551990493167
Intuitive,17,0.39111578754452847,0.4793728508271993,2198.0588235294117,2748.4117647058824,0.0,5812.64705882353,20,0.1592919821114464,0.5741414652430851,1140.8,4044.0,0.09090909090909091,7199.15,-0.23182380543308206,0.09476861441588574,-1057.2588235294118,1295.5882352941176,0.09090909090909091,1386.50294117647
JPMorgan Chase & Co.,12,0.1799974811086735,0.3789298528118035,868.0833333333334,1688.0833333333333,0.16666666666666666,4633.25,680,0.21158194473488073,0.125816533740634,1255.4926470588234,759.9544117647059,0.042666666666666665,5822.617647058823,0.03158446362620723,-0.2531133190711695,387.40931372549005,-928.1289215686273,-0.124,1189.3676470588234
Javen Technologies,5,0.07797226216077549,0.0,243.0,0.0,0.0,2243.0,12,0.12416469291577137,0.021406966080846235,420.4166666666667,25.666666666666668,0.0,2773.0,0.04619243075499588,0.021406966080846235,177.41666666666669,25.666666666666668,0.0,530.0
Jobot,70,0.20746497042017598,0.19485212983039085,701.2142857142857,667.2,0.016666666666666666,2883.7,97,0.1778705892916903,0.188559894256613,641.8659793814433,666.1752577319587,0.17777777777777778,3233.8762886597938,-0.02959438112848567,-0.006292235573777866,-59.34830633284241,-1.0247422680413365,0.16111111111111112,350.17628865979395
Jobs via eFinancialCareers,22,0.27458827897783206,0.16290895909760686,1370.3181818181818,886.2272727272727,0.058823529411764705,4805.909090909091,31,0.2007402177147798,0.24353157639032907,926.2258064516129,1386.5806451612902,0.3333333333333333,5178.548387096775,-0.07384806126305227,0.08062261729272222,-444.09237536656883,500.3533724340175,0.2745098039215686,372.6392961876836
KLA,24,0.33549333420750177,0.30413416407368055,1788.7083333333333,1591.8333333333333,0.6470588235294118,5270.916666666667,22,0.12654314300183314,0.5055841480516972,857.6363636363636,3319.181818181818,0.5714285714285714,6654.636363636364,-0.20895019120566863,0.2014499839780166,-931.0719696969696,1727.3484848484848,-0.0756302521008404,1383.719696969697
KPMG US,63,0.7527029284788552,0.7527029284788552,3984.904761904762,3984.904761904762,0.0,5293.666666666667,23,0.7221189274264179,0.7232128471501843,4255.086956521739,4260.173913043478,0.2,5912.826086956522,-0.030584001052437304,-0.029490081328670925,270.1821946169771,275.2691511387161,0.2,619.159420289855
KTek Resourcing,6,0.23516840453863352,0.00878982128982129,412.6666666666667,30.166666666666668,0.0,1456.6666666666667,10,0.23212299022418179,0.27692418942999825,379.2,490.5,0.0,2296.1,-0.0030454143144517387,0.26813436814017694,-33.4666666666667,460.3333333333333,0.0,839.4333333333332
"Kelly Science, Engineering, Technology & Telecom",12,0.21709047135670578,0.09135747392398515,360.1666666666667,133.75,0.3333333333333333,1821.0833333333333,6,0.13071937431253677,0.0,327.3333333333333,0.0,1.0,3390.1666666666665,-0.08637109704416901,-0.09135747392398515,-32.83333333333337,-133.75,0.6666666666666667,1569.0833333333333
Keylent Inc,44,0.14824252861391038,0.08235054175881383,347.54545454545456,187.63636363636363,0.0625,1481.159090909091,6,0.31942678448188827,0.31942678448188827,778.3333333333334,778.3333333333334,0.0,1834.6666666666667,0.1711842558679779,0.23707624272307443,430.7878787878788,590.6969696969697,-0.0625,353.50757575757575
Kforce Inc,99,0.6286911149074855,0.6899441165436011,2025.4444444444443,2237.181818181818,0.1643835616438356,3306.40404040404,165,0.612243476328202,0.7342939790130575,2315.3757575757577,2833.169696969697,0.04918032786885246,3915.866666666667,-0.016447638579283552,0.04434986246945638,289.93131313131335,595.9878787878788,-0.11520323377498315,609.4626262626266
L3Harris Technologies,70,0.11935783120850618,0.3912039336165218,608.5142857142857,2107.6,0.07246376811594203,5171.171428571429,60,0.14221765743061224,0.5430698926752924,949.1166666666667,3609.8166666666666,0.3125,6692.0,0.022859826222106056,0.1518659590587706,340.60238095238094,1502.2166666666667,0.24003623188405798,1520.8285714285712
LER TechForce,6,0.27264549918800246,0.0,880.8333333333334,0.0,0.0,3234.6666666666665,11,0.2169183207972714,0.03875827935075333,963.0909090909091,96.81818181818181,0.3333333333333333,3639.2727272727275,-0.05572717839073105,0.03875827935075333,82.25757575757575,96.81818181818181,0.3333333333333333,404.60606060606096
LHH,14,0.3125356649624766,0.24701720683188308,632.5714285714286,498.35714285714283,0.0,2030.4285714285713,8,0.2192005132557562,0.4022257067458517,778.375,1396.75,0.0,3151.5,-0.09333515170672038,0.1552084999139686,145.80357142857144,898.3928571428571,0.0,1121.0714285714287
LTIMindtree,14,0.04428035231781402,0.026808666911494673,223.92857142857142,135.57142857142858,0.0,4459.785714285715,17,0.02163016646241358,0.04244414458899255,87.94117647058823,163.05882352941177,0.4,3383.705882352941,-0.02265018585540044,0.01563547767749788,-135.98739495798318,27.487394957983184,0.4,-1076.0798319327737
Labcorp,5,0.22271105380085537,0.1952484058402703,1215.8,1210.6,0.0,4786.6,6,0.10839322246211928,0.32787708586098835,560.6666666666666,1930.5,0.0,5859.833333333333,-0.11431783133873609,0.13262868002071804,-655.1333333333333,719.9000000000001,0.0,1073.2333333333327
"LanceSoft, Inc.",15,0.242136552381215,0.02849179312480644,574.6,92.0,0.2222222222222222,2041.6666666666667,13,0.15501306747871174,0.1794927653616327,388.38461538461536,449.53846153846155,0.0,2639.846153846154,-0.08712348490250327,0.15100097223682626,-186.21538461538466,357.53846153846155,-0.2222222222222222,598.1794871794871
Lawrence Harvey,7,0.33868761690249055,0.2683138087850321,360.2857142857143,241.14285714285714,0.2,1306.857142857143,7,0.06530883968799303,0.07690692154368613,118.28571428571429,148.0,0.6,2216.4285714285716,-0.27337877721449755,-0.19140688724134597,-242.0,-93.14285714285714,0.39999999999999997,909.5714285714287
Ledgent Technology,17,0.3071381249214601,0.045646918239759325,795.3529411764706,108.11764705882354,0.15384615384615385,2646.6470588235293,37,0.2941052266697529,0.3475688730201882,1196.8648648648648,1306.5675675675675,0.05,4066.7027027027025,-0.01303289825170717,0.3019219547804289,401.5119236883942,1198.449920508744,-0.10384615384615385,1420.0556438791732
Leidos,69,0.2150297727827705,0.27703438076901665,905.4202898550725,1150.4347826086957,0.11764705882352941,4156.652173913043,258,0.1626284911079807,0.2644812233439964,1218.6434108527133,1965.1124031007753,0.26495726495726496,7431.724806201551,-0.0524012816747898,-0.012553157425020278,313.22312099764076,814.6776204920795,0.14731020613373555,3275.0726322885075
Lennar,8,0.4733321818028734,0.5167344788013917,2174.625,2416.0,0.125,4688.0,17,0.4478729015077043,0.5451601751652395,3079.823529411765,3818.529411764706,0.14285714285714285,7024.176470588235,-0.025459280295169084,0.02842569636384784,905.1985294117649,1402.5294117647059,0.01785714285714285,2336.176470588235
Leonardo DRS,19,0.3041412781357314,0.25931839062447676,1890.3157894736842,1619.3157894736842,0.05263157894736842,5985.473684210527,16,0.3904949202386857,0.4270060344478462,1927.0625,2275.25,0.2222222222222222,5229.3125,0.08635364210295432,0.16768764382336943,36.74671052631584,655.9342105263158,0.1695906432748538,-756.1611842105267
Liberty Mutual Insurance,5,0.17377493055624507,0.4723012645335446,956.8,2526.8,0.0,5323.0,9,0.25742768934499055,0.5476639893054955,1652.2222222222222,3106.6666666666665,0.0,6200.888888888889,0.08365275878874548,0.07536272477195094,695.4222222222222,579.8666666666663,0.0,877.8888888888887
"Liberty Personnel Services, Inc.",39,0.0654516665078269,0.06726608943528423,101.82051282051282,108.17948717948718,0.0,909.9230769230769,13,0.37290661511216905,0.20740240953865668,731.9230769230769,426.15384615384613,0.25,1779.4615384615386,0.30745494860434214,0.14013632010337246,630.1025641025641,317.97435897435895,0.25,869.5384615384617
Lockheed Martin,86,0.0350606687580639,0.052191994904930816,93.06976744186046,192.74418604651163,0.07142857142857142,2307.0581395348836,191,0.15600749365483124,0.7025104416646859,658.6282722513089,2926.455497382199,0.2857142857142857,4301.251308900523,0.12094682489676734,0.6503184467597551,565.5585048094484,2733.7113113356877,0.21428571428571427,1994.1931693656397
Lorven Technologies Inc.,31,0.12708537792291205,0.09216190926291648,253.32258064516128,144.61290322580646,0.0,1378.258064516129,51,0.198313272629024,0.2273416423543243,331.15686274509807,459.0980392156863,0.05263157894736842,1674.1568627450981,0.07122789470611196,0.13517973309140782,77.83428209993679,314.48513598987984,0.05263157894736842,295.8987982289691
Lumicity,11,0.20191582544243222,0.18205370560487102,227.45454545454547,253.0909090909091,0.16666666666666666,1202.4545454545455,10,0.23916604214940027,0.2999199389496635,285.2,396.0,0.0,1302.9,0.03725021670696804,0.11786623334479249,57.74545454545452,142.9090909090909,-0.16666666666666666,100.4454545454546
