source_a,source_b,desc_len_ks_D_all,company_jaccard_all,seniority_V_all,state_V_all,desc_len_ks_D_non_aggregator,company_jaccard_non_aggregator,seniority_V_non_aggregator,state_V_non_aggregator
kaggle_arshkon,kaggle_asaniczka,0.1439016614850023,0.1140836408364083,0.1307390800736521,0.1366321721117839,0.114616987638505,0.1079849104055328,0.1268273248132335,0.1416514592251968
kaggle_arshkon,scraped,0.2903220844420602,0.1067173377156943,0.0187020189974195,0.2653473163371602,0.321246507897386,0.1030631427623576,0.021933591948209,0.2692393144407423
kaggle_asaniczka,scraped,0.1935546023992911,0.1341556137534848,0.1243644262360538,0.3468468747342123,0.2516706004626888,0.1317046786261606,0.117065858319484,0.3416309222749972
