source_a,source_b,desc_len_ks_D,desc_len_ks_p,company_jaccard,top50_company_jaccard,seniority_chi2_V,state_chi2_V,title_jaccard
kaggle_arshkon,kaggle_asaniczka,0.11461698763850509,1.567658930174776e-38,0.10798491040553285,0.0989010989010989,0.12682732481323356,0.14165145922519687,0.050797904738701424
kaggle_arshkon,scraped,0.321246507897386,0.0,0.10306314276235762,0.21951219512195122,0.02193359194820904,0.26923931444074234,0.02583006258618861
kaggle_asaniczka,scraped,0.2516706004626888,0.0,0.13170467862616064,0.16279069767441862,0.11706585831948402,0.3416309222749972,0.037362923150275236
