period,sim_swe_adj,sim_swe_ctrl,sim_adj_ctrl
2024-01,0.8531599730793633,0.4087192295063095,0.4487149134049148
2024-04,0.8704977067125712,0.43394349300274165,0.47016948240241285
2026-03,0.8753046950291699,0.5064991633419033,0.5216948846895715
