is_aggregator,n,ai_tool_rate,ai_domain_rate,ai_general_rate,any_ai_rate
False,3562,0.30993823694553624,0.08646827624929815,0.2824256035934868,0.42897248736664795
True,421,0.24465558194774348,0.07363420427553444,0.2660332541567696,0.39667458432304037
