n,ai_broad,ai_narrow,copilot,claude_tool,desc_len_mean,desc_len_median,scope_any,entry_share_all,yoe_le2_share,half
1235,0.1805668016194332,0.11417004048582996,0.0016194331983805667,0.0008097165991902834,3320.5514170040487,2933.0,0.24534412955465587,0.03724696356275304,0.0931174089068826,early
3456,0.16319444444444445,0.09230324074074074,0.0014467592592592592,0.0,3300.313946759259,2997.0,0.2361111111111111,0.03732638888888889,0.09288194444444445,late
