period_label,seniority_3level,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,avg_sentence_length,lexicon_count,syllable_count,ttr_first_1000
2024,junior,17.865443692797452,5.118695877177885,21.169819285054743,23.0,245.0,503.0,0.6985294117647058
2024,mid,16.6477233229058,10.619128035320102,19.465598975016018,22.23076923076923,289.0,521.0,0.6992481203007519
2024,senior,17.82485891556515,5.6548992962412825,21.357570207570205,23.16517857142857,303.5,625.0,0.6901408450704225
2024,unknown,17.167704918032786,6.651933111954463,20.785782729805014,20.75,247.0,516.0,0.696969696969697
2026,junior,16.927662337662337,10.135510344827622,20.218940005380684,20.842105263157894,287.0,584.0,0.7089552238805971
2026,mid,18.801195355191258,3.090931174089093,22.437992206130403,23.363636363636363,351.0,696.0,0.7007874015748031
2026,senior,17.72362745098039,5.0764285714286075,21.521247563352826,21.863636363636363,349.0,727.0,0.7054263565891473
2026,unknown,17.46561264822134,5.269788206755038,21.217673814165043,21.333333333333332,295.0,612.0,0.7062937062937062
