period_label,seniority_3level,flesch_kincaid_grade,flesch_reading_ease,gunning_fog,avg_sentence_length,lexicon_count,syllable_count,ttr_first_1000
2024,junior,17.941274628413414,4.469483854323997,21.31863799283154,23.303030303030305,245.5,503.0,0.697576705100645
2024,mid,16.6569637809134,10.592374236638165,19.715285513592654,22.248717948717946,292.0,547.0,0.7067669172932332
2024,senior,17.74561224489796,5.7630878955879155,21.276780185758515,22.5,307.0,634.0,0.6883116883116883
2024,unknown,17.14998746867168,6.531538461538503,20.731954022988507,20.714285714285715,251.0,522.0,0.6956521739130435
2026,junior,16.75289855072464,10.636261648374415,20.069431458301917,20.181818181818183,287.0,578.0,0.7083333333333334
2026,mid,18.097489878542515,3.7128918918919283,21.69936257967754,21.428571428571427,355.0,713.0,0.6910569105691057
2026,senior,17.678808856502247,5.708455284552855,21.37777777777778,21.666666666666668,360.0,749.0,0.704225352112676
2026,unknown,17.625631738544474,5.120000000000033,21.330204000792236,21.666666666666668,313.0,653.0,0.7045454545454546
