,2024-01_junior,2024-01_mid,2024-01_senior,2024-04_junior,2024-04_mid,2024-04_senior,2026-03_junior,2026-03_mid,2026-03_senior
2024-01_junior,1.0,0.9757077097892761,0.977887749671936,0.9817362427711487,0.9749375581741333,0.9712731242179871,0.947501540184021,0.9472674131393433,0.9369240999221802
2024-01_mid,0.9757077097892761,1.0,0.9879497289657593,0.9943814277648926,0.9940670728683472,0.984084963798523,0.9471573233604431,0.958192765712738,0.9498294591903687
2024-01_senior,0.977887749671936,0.9879497289657593,1.0,0.9919331669807434,0.9842713475227356,0.9921254515647888,0.9574483633041382,0.9638785123825073,0.9653782844543457
2024-04_junior,0.9817362427711487,0.9943814277648926,0.9919331669807434,1.0,0.9945194125175476,0.9924545884132385,0.9510631561279297,0.9601193070411682,0.9529241919517517
2024-04_mid,0.9749375581741333,0.9940670728683472,0.9842713475227356,0.9945194125175476,1.0,0.9868857860565186,0.9477323889732361,0.9579508304595947,0.9492326974868774
2024-04_senior,0.9712731242179871,0.984084963798523,0.9921254515647888,0.9924545884132385,0.9868857860565186,1.0,0.9538500308990479,0.9610689282417297,0.9606475830078125
2026-03_junior,0.947501540184021,0.9471573233604431,0.9574483633041382,0.9510631561279297,0.9477323889732361,0.9538500308990479,1.0,0.9899170398712158,0.988365650177002
2026-03_mid,0.9472674131393433,0.958192765712738,0.9638785123825073,0.9601193070411682,0.9579508304595947,0.9610689282417297,0.9899170398712158,1.0,0.9923219084739685
2026-03_senior,0.9369240999221802,0.9498294591903687,0.9653782844543457,0.9529241919517517,0.9492326974868774,0.9606475830078125,0.988365650177002,0.9923219084739685,1.0
