period,group,n,people_mgmt_density,mentor_density,tech_orch_density,strat_density,ai_density,cred_density,people_mgmt_any_share,mentor_any_share,tech_orch_any_share,strat_any_share,ai_any_share
2024,mid_senior,24466,0.02682816614012794,0.06471921058731137,0.34018202450026724,0.25803585142653523,0.038914516994024366,1.9611757732862058,0.040873048311943105,0.11019373824899861,0.37190386659037034,0.3279653396550315,0.02951034088122292
2024,director,113,0.07860807804906758,0.03762595468089836,0.29944061722458987,0.4485960663627987,0.003979136216048467,2.0879810733298823,0.19469026548672566,0.10619469026548672,0.3008849557522124,0.6017699115044248,0.017699115044247787
2024,senior_all,24579,0.027066220171850557,0.06459465149550842,0.3399947191167223,0.25891193687703357,0.038753904356085014,1.9617587505800314,0.041580210749013385,0.11017535294356971,0.37157736278937303,0.329224134423695,0.029456039708694415
2026,mid_senior,26805,0.011402476442764792,0.08598016986473696,0.4998915002795971,0.2837181703404677,0.35142642538628927,1.2465481961002034,0.03450848722253311,0.21980973698936765,0.6204439470248088,0.5284834918858422,0.24241745942921097
2026,director,351,0.011361733922217825,0.06601286046277334,0.4720206349562173,0.4245146568912133,0.35419827188697056,1.3127205239239628,0.042735042735042736,0.18518518518518517,0.6837606837606838,0.6809116809116809,0.31054131054131057
2026,senior_all,27156,0.011401949832633991,0.08572208599376592,0.4995312604162702,0.2855380100362738,0.3514622523903303,1.2474034946370327,0.034614818088083664,0.21936220356458977,0.6212623361319782,0.5304536750626012,0.243297982029754
