period,group,n,people_mgmt_density,mentor_density,tech_orch_density,strat_density,ai_density,cred_density,people_mgmt_any_share,mentor_any_share,tech_orch_any_share,strat_any_share,ai_any_share
2024,mid_senior,18054,0.010083703871838422,0.063531447335175,0.3570364481010713,0.2467565725825992,0.0359269393490775,1.9691578935225282,0.0193862855876814,0.1116096155976515,0.3871164284923009,0.333721059045087,0.021989586795170046
2024,director,74,0.028693545786297292,0.039175939504926545,0.40452745728204587,0.39645021418571447,0.006076248546128064,2.0516675694179765,0.06756756756756757,0.10810810810810811,0.36486486486486486,0.5945945945945946,0.02702702702702703
2024,senior_all,18128,0.010159670790509534,0.06343202613154313,0.35723031034066716,0.2473676344470426,0.03580508635264004,1.9694947048649967,0.01958296557811121,0.11159532215357458,0.38702559576345985,0.3347859664607237,0.022010150044130625
2026,mid_senior,23290,0.012001352932859744,0.08762986149728198,0.4910141534802559,0.2877597019527229,0.33092946343744567,1.2328407613394547,0.037054529841133534,0.22898239587805924,0.6300128810648347,0.5438814942035208,0.24658651781880636
2026,director,338,0.010752177038954275,0.06612764455086707,0.46549886353636644,0.4246136794443484,0.3519956425549063,1.3249723851834063,0.038461538461538464,0.1863905325443787,0.6775147928994083,0.6775147928994083,0.30177514792899407
2026,senior_all,23628,0.011983483394509479,0.087322270955218,0.4906491556809909,0.28971740655709777,0.3312308164314232,1.2341587099114564,0.03707465718638903,0.22837311664127308,0.6306923988488234,0.5457931267987134,0.2473759945826985
