metric,aggregate,within,between,pct_within
ai_strict,0.12124220040873118,0.1238474456603068,-0.002605245251575596,102.14879410204765
desc_len,2599.608574658666,2137.521297536463,462.0872771222031,82.22473638428909
j2_share,-0.005298645922626799,-0.010773278883019677,0.005474632960392864,203.3213587081666
