cohort,n,n_companies,mean_desc_length,entry_share_j1,entry_share_j2,mean_yoe_llm,entry_share_j3
new_entrant,20390,6368,4615.251446787641,0.038499264345267285,0.040068661108386465,5.363263496286443,0.12781288105531538
returning,24927,2109,5120.839370963213,0.034701327877402016,0.038271753520279214,5.343951261966928,0.15300261096605744
