source,is_aggregator,n_postings,n_companies,mean_desc_length,entry_share_j1,entry_share_j2,mean_yoe_llm,entry_share_j3
kaggle_arshkon,False,4261,2235,3358.6421027927718,0.03895799108190565,0.042243604787608545,5.4785082174462705,0.13369152970922882
kaggle_arshkon,True,430,74,2780.446511627907,0.02558139534883721,0.027906976744186046,5.544827586206897,0.0896551724137931
kaggle_asaniczka,False,15186,4814,3804.93138416963,0.014223627024891347,0.01672593177927038,5.989512494879148,0.09086439983613273
kaggle_asaniczka,True,2943,187,4276.265715256541,0.007475365273530411,0.00781515460414543,6.35078125,0.042578125
scraped,False,37609,7740,5097.232072110399,0.03757079422478662,0.04052221542715839,5.296612109419709,0.14701842737781848
scraped,True,7708,1052,3898.5909444732747,0.030747275557861962,0.03204462895692787,5.673691142574909,0.11261112940401712
