is_aggregator,source,n,ai,yoe_entry,scope
False,kaggle_arshkon,4189,0.028885175459536883,0.09644306517068513,0.3010264979708761
False,kaggle_asaniczka,15050,0.015614617940199336,0.0784717607973422,0.2993355481727575
False,scraped,24391,0.2259849944651716,0.12352917059571153,0.5398302652617769
True,kaggle_arshkon,431,0.02088167053364269,0.05104408352668213,0.21577726218097448
True,kaggle_asaniczka,2724,0.010646108663729809,0.04919236417033774,0.23531571218795888
True,scraped,4715,0.20699893955461293,0.08101802757158007,0.43457051961823967
