,new_entrants,returners,diff
ai,0.2536306146771479,0.19999098844611107,0.05363962623103685
desc_len,4830.004970906634,4786.978556585969,43.026414320665026
yoe_entry_rate,0.08705239337800638,0.09746814326178876,-0.010415749883782383
scope,0.5579242554503355,0.5095854691091541,0.04833878634118138
