term,count_a,count_b,rate_a_per_1k,rate_b_per_1k,log_odds_delta,z,category,abs_z
rewarded,11,248,0.00476100202645559,0.04998911527328727,0.6228795713048196,6.293518437829444,other,6.293518437829444
fulfilling,79,503,0.03419265091727196,0.1013892136389657,0.39586710459853336,6.289035377205071,other,6.289035377205071
workforce.,16,270,0.006925093856662676,0.05442363356365953,0.5868211904484468,6.287548696781027,other,6.287548696781027
loops,44,379,0.01904400810582236,0.07639465600232208,0.47114124178966144,6.286643942324003,other,6.286643942324003
curious,304,1181,0.13157678327659084,0.23805300458771075,0.24121746477381478,6.278546777380505,soft_skill,6.278546777380505
contributing,1008,3031,0.43628091296974864,0.610955679005378,0.14415143191660373,6.271130218255332,other,6.271130218255332
vllm,2,206,0.0008656367320828345,0.041523216718940235,0.7054079330786536,6.269421280565204,ai_domain,6.269421280565204
parenting,2,205,0.0008656367320828345,0.04132164770574149,0.708414098032538,6.268767711231846,other,6.268767711231846
surfaces,17,273,0.007357912222704093,0.055028340603255746,0.5801629743964476,6.268760248203932,other,6.268760248203932
customers.,1327,3826,0.5743499717369607,0.7712030444983754,0.1272102491486331,6.264050001014741,other,6.264050001014741
commissions,19,280,0.008223548954786927,0.056439323695646915,0.5697710875147841,6.26031994231079,other,6.26031994231079
actually,34,340,0.014715824445408187,0.06853346448757125,0.5013184846115291,6.255533637333052,other,6.255533637333052
responsibly,18,275,0.007790730588745511,0.055431478629653225,0.5750442958623427,6.247213362159366,other,6.247213362159366
tomorrow.,20,284,0.008656367320828346,0.05724559974844187,0.5624260564189356,6.246275151338903,other,6.246275151338903
fiscal,26,308,0.011253277517076847,0.0620832560652116,0.5329039111668106,6.242896512622855,other,6.242896512622855
sabled-applicants.html,3,208,0.0012984550981242518,0.04192635474533771,0.6963467060263291,6.239769172775497,other,6.239769172775497
join-deloitte-assistance-for-di,3,208,0.0012984550981242518,0.04192635474533771,0.6963467060263291,6.239769172775497,other,6.239769172775497
www2.deloitte.com,3,208,0.0012984550981242518,0.04192635474533771,0.6963467060263291,6.239769172775497,other,6.239769172775497
autogen,2,203,0.0008656367320828345,0.04091850967934402,0.7081953620963279,6.236745374195286,other,6.236745374195286
ivf,0,193,0.0,0.038902819547356624,0.7343524653159061,6.233884196130883,other,6.233884196130883
coaching.,7,227,0.003029728562289921,0.04575616599611375,0.6526357502116049,6.230716588449117,other,6.230716588449117
chennai,0,191,0.0,0.038499681520959145,0.7343887073049391,6.20166526483504,other,6.20166526483504
forming,25,301,0.010820459151035432,0.060672272972820435,0.5357214468550797,6.196595540495601,other,6.196595540495601
caring,13,251,0.005626638758538424,0.05059382231288349,0.6035779113370019,6.190129927134924,other,6.190129927134924
award,127,651,0.05496793248725999,0.1312214275923791,0.33315995235311036,6.187133906445217,other,6.187133906445217
decision-making,541,1816,0.23415473602840675,0.36604932796891,0.18718341034304675,6.185609110526358,other,6.185609110526358
latency,556,1856,0.240647011519028,0.37411208849685956,0.18493530462757768,6.184743924829101,sys_design,6.184743924829101
trustworthiness,4,210,0.001731273464165669,0.042329492771735186,0.6816462764779878,6.1805667718881905,other,6.1805667718881905
endorse,4,209,0.001731273464165669,0.04212792375853645,0.6843669124511695,6.179397868101781,other,6.179397868101781
shares,98,557,0.04241619987205889,0.11227394035169762,0.3646557682968048,6.177800252267056,other,6.177800252267056
raw,131,662,0.05669920595142566,0.1334386867375652,0.32922603470751177,6.174868018674302,other,6.174868018674302
toughest,50,393,0.021640918302070863,0.07921662218710442,0.45015846053048136,6.172521517877801,other,6.172521517877801
gestational,0,190,0.0,0.03829811250776041,0.7308859606628211,6.169387569601099,other,6.169387569601099
employer.,113,605,0.04890847536268015,0.12194925298523708,0.34640158980804614,6.166122846693081,other,6.166122846693081
exercising,30,318,0.012984550981242519,0.064098946197199,0.512638147685653,6.156075480353558,other,6.156075480353558
investments.,9,230,0.0038953652943727554,0.04636087303570997,0.6353172264327434,6.148216329137325,other,6.148216329137325
pioneered,1,193,0.00043281836604141724,0.038902819547356624,0.7171871936978622,6.138025665702629,other,6.138025665702629
caution,0,188,0.0,0.03789497448136293,0.730885780077271,6.136829691143534,other,6.136829691143534
engage.,0,187,0.0,0.037693405468164194,0.7344635369305301,6.136720079050605,other,6.136720079050605
designated,128,650,0.05540075085330141,0.13101985857918033,0.3302615584899957,6.136295635860288,other,6.136295635860288
letter.,7,221,0.003029728562289921,0.04454675191692131,0.6506151029104856,6.134184126232291,other,6.134184126232291
accuracy,679,2171,0.29388367054212233,0.43760632765446233,0.16830300442133073,6.131788268402363,other,6.131788268402363
alerting,492,1679,0.2129466360923773,0.33843437316068276,0.1934675574934417,6.130531409596247,other,6.130531409596247
sagemaker,59,422,0.025536283596443617,0.08506212356986785,0.4271052130121671,6.129679499013715,other,6.129679499013715
models,2989,7794,1.293694096097796,1.5710288888709716,0.08561401870240992,6.128190092265523,ai_domain,6.128190092265523
shipped,60,426,0.025969101962485037,0.08586839962266281,0.42433462698528146,6.127872402408639,other,6.127872402408639
performance-based,16,259,0.006925093856662676,0.0522063744184734,0.5832531221299284,6.127230359419683,other,6.127230359419683
reaches,18,267,0.007790730588745511,0.05381892652406331,0.5708185084572559,6.121580410142566,other,6.121580410142566
containerization,1081,3190,0.4678766536907721,0.6430051521039774,0.1366098131679907,6.1170969337505054,other,6.1170969337505054
pay.,24,291,0.010387640784994014,0.05865658284083305,0.5385743749440337,6.115030926440334,other,6.115030926440334
adventure,15,254,0.006492275490621259,0.051198529352479705,0.5893356079617025,6.114832094153843,other,6.114832094153843
on-demand,38,345,0.016447097909573855,0.06954130955356495,0.48269249842629414,6.114204606189374,other,6.114204606189374
recruitingaccommodation,1,190,0.00043281836604141724,0.03829811250776041,0.7204144931083842,6.104892204966533,other,6.104892204966533
deeds,0,186,0.0,0.03749183645496545,0.7308855994918133,6.104098191234262,other,6.104098191234262
vancouver,7,219,0.003029728562289921,0.04414361389052384,0.6499181622297616,6.101675695602976,other,6.101675695602976
hesitate,7,219,0.003029728562289921,0.04414361389052384,0.6499181622297616,6.101675695602976,other,6.101675695602976
labor,135,668,0.058430479415591326,0.13464810081675765,0.32263548860566793,6.096012732223339,other,6.096012732223339
syndrome,5,209,0.0021640918302070866,0.04212792375853645,0.6695177624259347,6.088254123114559,other,6.088254123114559
imposter,4,203,0.001731273464165669,0.04091850967934402,0.6830303651496816,6.0815962936652745,other,6.0815962936652745
handling,786,2439,0.340195235708554,0.4916268231917244,0.1566534155277841,6.079941362640129,other,6.079941362640129
nonprofits,3,199,0.0012984550981242518,0.04011223362654906,0.691665479689398,6.078308176543772,other,6.078308176543772
baby,3,198,0.0012984550981242518,0.03991066461335032,0.6946383379555083,6.0773368249814865,other,6.0773368249814865
hdhp,2,193,0.0008656367320828345,0.038902819547356624,0.707034654546618,6.074107815488229,other,6.074107815488229
prioritizes,84,503,0.03635674274747905,0.1013892136389657,0.37963970571689565,6.072252620749932,other,6.072252620749932
freely,19,268,0.008223548954786927,0.05402049553726205,0.5632739437193521,6.071846293956575,other,6.071846293956575
positions,651,2089,0.28176475629296266,0.4210776685721657,0.16970628640241436,6.061304312339015,noise,6.061304312339015
entrepreneurs,13,242,0.005626638758538424,0.04877970119409483,0.6014300991605843,6.059035105308751,other,6.059035105308751
expressing,15,251,0.006492275490621259,0.05059382231288349,0.5857065564270538,6.053697828968675,other,6.053697828968675
camera,91,525,0.03938647130976897,0.10582373192933797,0.3683585389271009,6.050264154062983,other,6.050264154062983
outcome-driven,4,201,0.001731273464165669,0.04051537165294654,0.682567628470446,6.048647566289389,other,6.048647566289389
respected,42,355,0.018178371373739524,0.07155699968555233,0.46699954809342614,6.041545535777393,other,6.041545535777393
iceberg,25,291,0.010820459151035432,0.05865658284083305,0.5298146894096742,6.041074219356393,other,6.041074219356393
wishing,0,182,0.0,0.0366855604021705,0.7308852383211768,6.038103018035845,other,6.038103018035845
applicant-privacy-notice,0,181,0.0,0.03648399138897175,0.734582035708037,6.037992964141094,other,6.037992964141094
career-advancing,0,181,0.0,0.03648399138897175,0.734582035708037,6.037992964141094,other,6.037992964141094
anduril.com,0,181,0.0,0.03648399138897175,0.734582035708037,6.037992964141094,other,6.037992964141094
friends,16,253,0.006925093856662676,0.05099696033928096,0.5800656894364646,6.031025255673404,other,6.031025255673404
expense,28,301,0.012118914249159684,0.060672272972820435,0.5168203363524828,6.024680222139158,other,6.024680222139158
triage,272,1065,0.1177265955632655,0.214670999056657,0.24402949454957046,6.02429248573415,other,6.02429248573415
data-driven,555,1833,0.24021419315298656,0.36947600119328855,0.18084248496514732,6.021011021978322,other,6.021011021978322
interviews.,5,204,0.0021640918302070866,0.04112007869254275,0.6710258952110628,6.020878451888016,other,6.020878451888016
friction,36,332,0.015581461177491021,0.06692091238198135,0.4847587473727266,6.0203666130970195,other,6.0203666130970195
too.,48,376,0.02077528156998803,0.07578994896272585,0.448326496282931,6.019657992946609,other,6.019657992946609
debate,4,199,0.001731273464165669,0.04011223362654906,0.6820958609858518,6.015520061583494,other,6.015520061583494
tens,48,375,0.02077528156998803,0.07558837994952712,0.44877284277910334,6.014463637413964,other,6.014463637413964
builds,870,2643,0.37655197845603305,0.5327469018842671,0.14824234435483774,6.01136989470555,other,6.01136989470555
reputation,64,431,0.027700375426650704,0.0868762446886565,0.41163745144817554,6.0105162598530475,other,6.0105162598530475
decision-making.,80,485,0.034625469283313386,0.09776097140138841,0.3831274454542992,6.008253667097005,other,6.008253667097005
harmony.,0,179,0.0,0.03608085336257428,0.7346233153521933,6.004723304621773,other,6.004723304621773
harassment,7,213,0.003029728562289921,0.042934199811331404,0.6477527827602554,6.003121608659489,other,6.003121608659489
suspect,6,207,0.0025969101962485036,0.04172478573213897,0.659978391105259,5.993995758129703,other,5.993995758129703
place.,26,291,0.011253277517076847,0.05865658284083305,0.5243649169524947,5.9905107820955825,other,5.9905107820955825
tuesday,12,234,0.005193820392497007,0.04716714908850492,0.604736326408668,5.985280360633475,other,5.985280360633475
employee.,17,254,0.007357912222704093,0.051198529352479705,0.5719750100822978,5.979639701637385,other,5.979639701637385
planet.,17,254,0.007357912222704093,0.051198529352479705,0.5719750100822978,5.979639701637385,other,5.979639701637385
capitalone.com,1,182,0.00043281836604141724,0.0366855604021705,0.7199560001019574,5.972205737987798,other,5.972205737987798
weaviate,1,182,0.00043281836604141724,0.0366855604021705,0.7199560001019574,5.972205737987798,other,5.972205737987798
anduril.com.,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
questionable,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
parenting.,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
hiatus,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
luring,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
sacrifices,0,177,0.0,0.0356777153361768,0.7346655354964611,5.971268325552791,other,5.971268325552791
leaves,10,224,0.004328183660414173,0.04515145895651754,0.619970197929165,5.963853090926961,other,5.963853090926961
gpt,18,257,0.007790730588745511,0.051803236392075916,0.5652020570842176,5.961170197958907,ai_domain,5.961170197958907
iconic,6,205,0.0025969101962485036,0.04132164770574149,0.6593159874408556,5.960667482483265,other,5.960667482483265
singapore,6,205,0.0025969101962485036,0.04132164770574149,0.6593159874408556,5.960667482483265,other,5.960667482483265
valued.,36,328,0.015581461177491021,0.06611463632918639,0.4821948299901493,5.958956221683984,other,5.958956221683984
rollback,17,253,0.007357912222704093,0.05099696033928096,0.5694008899948226,5.950574796562564,other,5.950574796562564
offerings,339,1244,0.14672542608804046,0.2507518524192313,0.2205814666549042,5.945708200574831,other,5.945708200574831
eligibility.,23,277,0.009954822418952597,0.0558346166560507,0.5357694960889514,5.94482873352786,other,5.94482873352786
reserved.,3,190,0.0012984550981242518,0.03829811250776041,0.6931450780221571,5.94421340538281,other,5.94421340538281
switch,179,789,0.07747448752141368,0.15903795141380506,0.2846497339374938,5.943319419771048,other,5.943319419771048
kotlin.,40,341,0.017312734641656693,0.06873503350077,0.4689623050662828,5.9409621560644785,other,5.9409621560644785
december.,1,181,0.00043281836604141724,0.03648399138897175,0.7162861551222566,5.9390123825245995,other,5.9390123825245995
capitalone.com.,1,181,0.00043281836604141724,0.03648399138897175,0.7162861551222566,5.9390123825245995,other,5.9390123825245995
supportlinc,0,176,0.0,0.03547614632297806,0.7308846965659228,5.937735344262257,other,5.937735344262257
iiba.,0,176,0.0,0.03547614632297806,0.7308846965659228,5.937735344262257,other,5.937735344262257
co-creation,0,176,0.0,0.03547614632297806,0.7308846965659228,5.937735344262257,other,5.937735344262257
exceptional,1138,3303,0.49254730055513285,0.6657824505954348,0.1299102605500071,5.936635520913917,other,5.936635520913917
durable,41,345,0.017745553007698107,0.06954130955356495,0.4648171794475999,5.9357088089491015,other,5.9357088089491015
website.,38,333,0.016447097909573855,0.06712248139518008,0.47508272815890784,5.9316763848230885,other,5.9316763848230885
decisions.,390,1382,0.16879916275615273,0.2785683762406573,0.20747404960136429,5.928758899117586,other,5.928758899117586
award-winning,59,408,0.025536283596443617,0.0822401573850855,0.4185576209547861,5.928364151190447,other,5.928364151190447
asks,24,279,0.010387640784994014,0.056237754682448175,0.5312763250220289,5.925104685485991,other,5.925104685485991
prorated,17,251,0.007357912222704093,0.05059382231288349,0.5682393881025725,5.917902116589833,other,5.917902116589833
usd.,17,251,0.007357912222704093,0.05059382231288349,0.5682393881025725,5.917902116589833,other,5.917902116589833
grants,19,259,0.008223548954786927,0.0522063744184734,0.556133198266048,5.91441105150227,other,5.91441105150227
tenure,14,238,0.006059457124579842,0.04797342514129988,0.5877867422967658,5.9104320346133985,other,5.9104320346133985
response.,25,282,0.010820459151035432,0.05684246172204439,0.5258396484507593,5.90986719037248,other,5.90986719037248
pwc,63,421,0.02726755706060929,0.0848605545566691,0.40874555398260703,5.907749158454899,other,5.907749158454899
grammatical,1,178,0.00043281836604141724,0.03587928434937554,0.7197114088658161,5.904745237129814,other,5.904745237129814
deserves.,0,173,0.0,0.03487143928338184,0.7347529282646903,5.903789791000365,other,5.903789791000365
ecosystems.,20,262,0.008656367320828346,0.05281108145806961,0.5498085003663,5.8970846117138604,other,5.8970846117138604
differentiated,48,367,0.02077528156998803,0.0739758278439372,0.443646243690889,5.895024031696898,other,5.895024031696898
balance.,24,277,0.010387640784994014,0.0558346166560507,0.5300056236828681,5.8929370709238285,other,5.8929370709238285
tackling,117,595,0.05063974882684582,0.11993356285324969,0.3307062778391323,5.877711607991485,other,5.877711607991485
publicly,21,264,0.009089185686869762,0.05321421948446709,0.5448792750985838,5.8762596214719975,other,5.8762596214719975
retries,1,177,0.00043281836604141724,0.0356777153361768,0.7159589431566076,5.871177256515937,other,5.871177256515937
favors,1,177,0.00043281836604141724,0.0356777153361768,0.7159589431566076,5.871177256515937,other,5.871177256515937
society.,1,176,0.00043281836604141724,0.03547614632297806,0.7195849736250448,5.870724493354604,other,5.870724493354604
elections,1,176,0.00043281836604141724,0.03547614632297806,0.7195849736250448,5.870724493354604,other,5.870724493354604
everand,0,172,0.0,0.034669870270183104,0.7308843353962189,5.869870382421441,other,5.869870382421441
payments.,7,204,0.003029728562289921,0.04112007869254275,0.6471160130978184,5.867179157602741,other,5.867179157602741
gets,45,355,0.019476826471863776,0.07155699968555233,0.4499897668474837,5.866609455918394,other,5.866609455918394
matter.,24,276,0.010387640784994014,0.05563304764285196,0.5276608406307997,5.864873693124761,other,5.864873693124761
remain,344,1249,0.14888951791824753,0.25175969748522503,0.216672291554854,5.862025995482047,other,5.862025995482047
decades,22,267,0.00952200405291118,0.05381892652406331,0.5388818198389256,5.859770141823442,other,5.859770141823442
high-caliber,12,226,0.005193820392497007,0.04555459698291501,0.6006216945488774,5.852517674531904,other,5.852517674531904
provide.,9,212,0.0038953652943727554,0.042732630798132665,0.6277019953012726,5.8510745415395045,other,5.8510745415395045
requesting,27,286,0.011686095883118267,0.05764873777483935,0.5141008710936195,5.848506953669668,other,5.848506953669668
u.s.-based,4,189,0.001731273464165669,0.038096543494561666,0.6795918278392854,5.84709584818552,other,5.84709584818552
clearlyrated,3,185,0.0012984550981242518,0.037290267441766715,0.6887734433931794,5.843464907413305,other,5.843464907413305
referrals,11,221,0.00476100202645559,0.04454675191692131,0.608170186631467,5.84094271918786,other,5.84094271918786
iac,462,1565,0.19996208511113478,0.31545550565602654,0.1906643835947115,5.840079222978425,other,5.840079222978425
sender,2,180,0.0008656367320828345,0.03628242237577302,0.7017917098239614,5.839607551884218,other,5.839607551884218
transformation.,81,476,0.0350582876493548,0.09594685028259976,0.37435382925115235,5.838047106354989,other,5.838047106354989
guarantee,99,535,0.042849018238100306,0.10783942206132535,0.34918693525764866,5.838009834391757,other,5.838009834391757
outcome-focused,1,175,0.00043281836604141724,0.03527457730977932,0.7157897865658747,5.836964380538859,other,5.836964380538859
screenings,13,228,0.005626638758538424,0.04595773500931249,0.5941279651702658,5.828045035290647,other,5.828045035290647
augmented,61,408,0.02640192032852645,0.0822401573850855,0.4098945266701275,5.827480725954782,other,5.827480725954782
associations,6,197,0.0025969101962485036,0.039709095600151574,0.6565378209736075,5.825487285085095,other,5.825487285085095
legally,196,828,0.08483239974411778,0.16689914292855587,0.2702741571625449,5.817127376585849,other,5.817127376585849
mexico,21,261,0.009089185686869762,0.05260951244487087,0.5411317730092282,5.814789753412033,other,5.814789753412033
faas,4,187,0.001731273464165669,0.037693405468164194,0.6790598737768399,5.812831473633359,other,5.812831473633359
corporations,7,201,0.003029728562289921,0.04051537165294654,0.6430548861130188,5.801132516002435,other,5.801132516002435
hyperscale,10,213,0.004328183660414173,0.042934199811331404,0.6172268098711626,5.793352665166162,other,5.793352665166162
compliance-driven,9,209,0.0038953652943727554,0.04212792375853645,0.6236404045051742,5.785562154306493,other,5.785562154306493
gdpr,44,346,0.01904400810582236,0.06974287856676369,0.4492349713859749,5.783940796078228,other,5.783940796078228
liquidity,12,221,0.005193820392497007,0.04454675191692131,0.600326841482401,5.782041714224564,other,5.782041714224564
better-rounded,4,185,0.001731273464165669,0.037290267441766715,0.6785167755387942,5.778366099404419,other,5.778366099404419
story.,4,185,0.001731273464165669,0.037290267441766715,0.6785167755387942,5.778366099404419,other,5.778366099404419
qualifications.,130,627,0.05626638758538424,0.12638377127560935,0.3145493766750871,5.778089331398212,other,5.778089331398212
repeatable,131,630,0.05669920595142566,0.12698847831520554,0.31362410079887404,5.777180797909501,other,5.777180797909501
early-stage,71,439,0.030730103988940626,0.08848879679424641,0.38785699696693854,5.77643751618585,other,5.77643751618585
addresses.,1,170,0.00043281836604141724,0.034266732243785625,0.7191879473614549,5.767459146849103,other,5.767459146849103
stop.,0,165,0.0,0.03325888717779193,0.7349405298439322,5.76646488823309,other,5.76646488823309
matters.,46,352,0.019909644837905194,0.07095229264595612,0.44275599787588504,5.765895418207076,other,5.765895418207076
interested,588,1887,0.25449719923235337,0.38036072790602043,0.16984741253370572,5.76483863395868,other,5.76483863395868
parents,7,198,0.003029728562289921,0.03991066461335032,0.6447076581643767,5.7646779680937215,other,5.7646779680937215
personalization,68,428,0.029431648890816373,0.08627153764906029,0.39273286748432845,5.763128481658042,other,5.763128481658042
identities,10,212,0.004328183660414173,0.042732630798132665,0.6141355012100647,5.761912575903234,other,5.761912575903234
ones,128,620,0.05540075085330141,0.12497278818321818,0.3154248198112555,5.760698124199747,other,5.760698124199747
encourages,83,477,0.035923924381437634,0.0961484192957985,0.3672439464173962,5.752370979592409,ai_domain,5.752370979592409
apis,3562,9042,1.5416990198395284,1.8225870173429979,0.07421668841339724,5.750799199678882,other,5.750799199678882
preservation,5,188,0.0021640918302070866,0.03789497448136293,0.6661262711004898,5.749711503185425,other,5.749711503185425
fee,23,265,0.009954822418952597,0.05341578849766583,0.527997337450957,5.749636387692758,other,5.749636387692758
rolling,60,399,0.025969101962485037,0.08042603626629685,0.40839443849299784,5.745447950994849,other,5.745447950994849
depth,355,1267,0.1536505199447031,0.25538793972280227,0.2101290403665157,5.742720786388085,other,5.742720786388085
workplaces,11,215,0.00476100202645559,0.04333733783772888,0.6050058437568246,5.7390249994626705,other,5.7390249994626705
paris,2,174,0.0008656367320828345,0.03507300829658058,0.7008066737735064,5.735863367942824,other,5.735863367942824
false,18,244,0.007790730588745511,0.04918283922049231,0.5552547851101277,5.733706186069577,other,5.733706186069577
behaving,1,168,0.00043281836604141724,0.033863594217388146,0.7190493488930532,5.732624298655714,other,5.732624298655714
inexpensive,0,163,0.0,0.032855749151394456,0.7349903305165917,5.731619712966872,other,5.731619712966872
love,921,2730,0.3986257151241453,0.5502834060325574,0.138405089032565,5.728690267400942,other,5.728690267400942
teammates,370,1305,0.16014279543532436,0.2630475622243544,0.2059048204897227,5.721004753850748,other,5.721004753850748
projected,32,297,0.013850187713325352,0.05986599692002548,0.4875605514261707,5.717739606879359,other,5.717739606879359
sponsorship.,85,481,0.03678956111352046,0.09695469534859345,0.36276835244993855,5.717112889359101,other,5.717112889359101
maintainable,1245,3531,0.5388588657215645,0.7117401856047474,0.12044325151533108,5.714683509961637,other,5.714683509961637
achieving,271,1032,0.11729377719722407,0.20801922162109862,0.23408526401924412,5.713177666750311,other,5.713177666750311
eligible.,14,226,0.006059457124579842,0.04555459698291501,0.5808731888526619,5.708883246579718,other,5.708883246579718
reflective,4,181,0.001731273464165669,0.03648399138897175,0.677395714934768,5.7088180567970666,other,5.7088180567970666
slis,26,274,0.011253277517076847,0.05522990961645448,0.511525686205422,5.704677315910599,other,5.704677315910599
worlds,8,199,0.003462546928331338,0.04011223362654906,0.6331697786070052,5.70440185867274,other,5.70440185867274
transparent,54,376,0.023372191766236533,0.07578994896272585,0.4193846562620891,5.70207850130059,other,5.70207850130059
narratives,18,242,0.007790730588745511,0.04877970119409483,0.5539564650065358,5.700018838799235,other,5.700018838799235
compellingly.,0,162,0.0,0.03265418013819572,0.7308834324735898,5.696672577545673,other,5.696672577545673
nafta,0,162,0.0,0.03265418013819572,0.7308834324735898,5.696672577545673,other,5.696672577545673
payoff.,0,162,0.0,0.03265418013819572,0.7308834324735898,5.696672577545673,other,5.696672577545673
respect,368,1297,0.15927715870324155,0.26143501011876447,0.20563328421897964,5.69659006301631,other,5.69659006301631
delivery.,544,1764,0.235453191126531,0.35556773928257557,0.17375790969479343,5.6927638692994895,other,5.6927638692994895
customer-centric,60,396,0.025969101962485037,0.07982132922670064,0.40547055168126533,5.6918105658965334,other,5.6918105658965334
counseling,17,237,0.007357912222704093,0.047771856128101135,0.559615194576276,5.684464774611471,other,5.684464774611471
unmatched,23,260,0.009954822418952597,0.052407943431672134,0.526370567634407,5.6788642054553815,other,5.6788642054553815
patient,112,564,0.048475656996638736,0.11368492344408879,0.32765270924673473,5.677209792384603,other,5.677209792384603
thriving,39,321,0.016879916275615272,0.06470365323679522,0.45981232579371323,5.676168522909715,other,5.676168522909715
calendar,33,298,0.01428300607936677,0.060067565933224217,0.4817370878583347,5.673256819662955,other,5.673256819662955
unlocks,3,175,0.0012984550981242518,0.03527457730977932,0.6864322632471431,5.669810787229411,other,5.669810787229411
explicitly,8,197,0.003462546928331338,0.039709095600151574,0.6322359895569516,5.669561842143079,other,5.669561842143079
traces,24,264,0.010387640784994014,0.05321421948446709,0.5195789050440762,5.667936695963474,other,5.667936695963474
signed,11,210,0.00476100202645559,0.042329492771735186,0.6048038255069805,5.667126527901267,other,5.667126527901267
caching,274,1036,0.11859223229534832,0.2088254976738936,0.23126365837484286,5.662867585067525,sys_design,5.662867585067525
renters,1,164,0.00043281836604141724,0.033057318164593195,0.7187620848388079,5.662312191293607,other,5.662312191293607
cease,0,160,0.0,0.03225104211179824,0.7308832518893418,5.661397325178683,other,5.661397325178683
contact-us.,0,160,0.0,0.03225104211179824,0.7308832518893418,5.661397325178683,other,5.661397325178683
realizing,13,219,0.005626638758538424,0.04414361389052384,0.5865919026417927,5.661015344206066,other,5.661015344206066
color,152,684,0.06578839163829542,0.13787320502793748,0.2915344970914955,5.650671239888405,other,5.650671239888405
orientation,190,796,0.08223548954786929,0.16044893450619624,0.2674187725360486,5.650348647883666,other,5.650348647883666
partnering,421,1434,0.18221653210343666,0.2890499649269917,0.192767817332955,5.64675640247037,other,5.64675640247037
collectively,45,340,0.019476826471863776,0.06853346448757125,0.4408618832111326,5.64507050816683,other,5.64507050816683
stereotypes,9,200,0.0038953652943727554,0.04031380263974779,0.621912742045442,5.644655492627431,other,5.644655492627431
rust,393,1359,0.170097617854277,0.27393228893708627,0.19831523015868768,5.642136571858055,tech_stack,5.642136571858055
dashboards,498,1637,0.2155435462886258,0.3299684746063357,0.17915433906584077,5.640593054336521,other,5.640593054336521
deeper,50,358,0.021640918302070863,0.07216170672514856,0.426446749959851,5.6403330070846485,other,5.6403330070846485
ote,4,177,0.001731273464165669,0.0356777153361768,0.6762256261779083,5.638422056096924,other,5.638422056096924
round,24,261,0.010387640784994014,0.05260951244487087,0.519224238548956,5.629961072463623,other,5.629961072463623
slideshare,0,158,0.0,0.03184790408540076,0.7308830713051897,5.6259009311656065,other,5.6259009311656065
easier,149,672,0.06448993654017117,0.13545437686955258,0.2927053771264845,5.619477601187928,other,5.619477601187928
offline,73,434,0.03159574072102345,0.08748095172825272,0.3777185160078709,5.616305465559303,other,5.616305465559303
reusable,787,2377,0.3406280540745954,0.47912954437340255,0.14584243067551395,5.6146920295985945,other,5.6146920295985945
transforms,33,295,0.01428300607936677,0.059462858893628,0.4781232491060834,5.613418198440607,other,5.613418198440607
well-structured,54,370,0.023372191766236533,0.07458053488353343,0.4152536156287603,5.610709807585149,other,5.610709807585149
pool,12,211,0.005193820392497007,0.042531061784933925,0.5946404622889538,5.609897723349909,other,5.609897723349909
saves,9,198,0.0038953652943727554,0.03991066461335032,0.6208840722195283,5.609546496595458,other,5.609546496595458
rapidly.,9,198,0.0038953652943727554,0.03991066461335032,0.6208840722195283,5.609546496595458,other,5.609546496595458
message,334,1196,0.14456133425783335,0.24107653978569182,0.21135375903116937,5.609018935926981,other,5.609018935926981
characteristics.,43,331,0.01861118973978094,0.0667193433687826,0.4441740168600603,5.605716738174979,other,5.605716738174979
multiplier,16,227,0.006925093856662676,0.04575616599611375,0.5644954968108902,5.596796523047277,other,5.596796523047277
pii,34,297,0.014715824445408187,0.05986599692002548,0.47453684704054666,5.596502944551438,other,5.596502944551438
craftmanship,2,165,0.0008656367320828345,0.03325888717779193,0.7030485431848668,5.593691351030492,other,5.593691351030492
cases.,204,831,0.08829494667244912,0.1675038499681521,0.2580302607809415,5.592461132449404,other,5.592461132449404
eeocompliance,0,156,0.0,0.03144476605900328,0.73088289072113,5.5901791829072165,other,5.5901791829072165
greenest,0,155,0.0,0.031243197045804545,0.7352024873718666,5.590067899104364,other,5.590067899104364
streamline,424,1436,0.18351498720156093,0.2894531029533892,0.19044173704573275,5.5886558489735885,other,5.5886558489735885
checking,89,484,0.03852083457768614,0.09755940238818966,0.35174751304977825,5.5858502506106795,other,5.5858502506106795
evidence.,6,184,0.0025969101962485036,0.03708869842856797,0.6483632343063466,5.58327951282588,other,5.58327951282588
opportunity.,126,600,0.05453511412121858,0.12094140791924339,0.3099772361408135,5.582311494489093,other,5.582311494489093
same.,45,336,0.019476826471863776,0.06772718843477629,0.4379938724151753,5.582162945271556,other,5.582162945271556
property,103,528,0.044580291702265976,0.10642843896893418,0.33376981388792615,5.579450661044644,other,5.579450661044644
compute,551,1768,0.2384829196888209,0.3563740153353705,0.1697942170281319,5.578452803932579,other,5.578452803932579
details.,55,371,0.023805010132277947,0.07478210389673216,0.41119337580231274,5.57314230985644,other,5.57314230985644
build.,55,371,0.023805010132277947,0.07478210389673216,0.41119337580231274,5.57314230985644,other,5.57314230985644
