term,count_a,count_b,rate_a_per_1k,rate_b_per_1k,log_odds_delta,z,category,abs_z
qualifications,5137,1954,3.138970158702225,0.5128740844252687,-0.8611794245930087,-49.96800002898878,other,49.96800002898878
degree,15082,18669,9.215874622064815,4.90012603998738,-0.2988561451266625,-38.7679858565231,credential,38.7679858565231
required,8341,8087,5.0967782935050145,2.1226267762267903,-0.42010798703223706,-38.07371982288672,other,38.07371982288672
bachelor,12765,16197,7.800068926578529,4.251290453140265,-0.28625985866616066,-34.38714166315719,credential,34.38714166315719
responsibilities,4342,3415,2.653184432370072,0.8963485150011733,-0.5237689253540774,-32.559733978713744,other,32.559733978713744
americans,1438,244,0.8786916659945103,0.06404364206743375,-1.145859437313371,-31.066360964735097,other,31.066360964735097
internship,1803,675,1.101725364247637,0.1771699114570401,-0.8670704656129438,-29.719350651976253,other,29.719350651976253
experimenting,1383,302,0.8450838484495186,0.07926713075559425,-1.0689073340741704,-29.38106752476761,other,29.38106752476761
minimum,4611,4349,2.817557212726486,1.1414991776691368,-0.4333214895667554,-29.000321464392723,other,29.000321464392723
empowerment,1329,281,0.8120870821326176,0.07375517795470855,-1.0791662894427176,-28.95159900175352,other,28.95159900175352
implementation,5912,6705,3.6125348604725627,1.7598877871399317,-0.34128040411311833,-27.09263376877024,other,27.09263376877024
sql,6567,7793,4.012773414872009,2.04545943701439,-0.3187774797245817,-26.986949327239664,tech_stack,26.986949327239664
requirements,9228,12574,5.638780732821517,3.300347358016033,-0.25059329514363426,-26.08676234906817,other,26.08676234906817
powerful,1584,742,0.967905145295761,0.19475566563129446,-0.7697118576086996,-25.81577359964307,other,25.81577359964307
rdbms,1360,550,0.8310296702034312,0.1443606685946253,-0.8342635417672888,-25.195056177395518,other,25.195056177395518
desired,1396,602,0.8530275144146985,0.15800931362538984,-0.8064051821776834,-24.97980219578239,other,24.97980219578239
html,2304,1729,1.4078620295211068,0.45381744727292195,-0.5465969898589398,-24.481207460255547,other,24.481207460255547
trends,2573,2163,1.572234809877521,0.5677311384912264,-0.49041027317771313,-23.842026843415773,other,23.842026843415773
javascript,4630,5366,2.829167186060211,1.408435177597744,-0.33030384064586826,-23.335507208782182,tech_stack,23.335507208782182
languages,5528,6883,3.3778911888857115,1.8066081489760104,-0.2947418036886287,-23.183194460724835,other,23.183194460724835
marrying,838,173,0.5120609291400554,0.04540799212158213,-1.0870646933965737,-23.074116822509303,other,23.074116822509303
external,3545,3694,2.1661766035817376,0.9695787450700831,-0.38328371724424315,-23.057204844560264,other,23.057204844560264
related,10451,15713,6.386096384776515,4.124253064776994,-0.20253600433790453,-23.0479529482635,other,23.0479529482635
cloud-based,2445,2232,1.4940202526819037,0.5858418405512792,-0.4492978401029504,-21.720366752562164,other,21.720366752562164
required.,2804,2906,1.7133876435664859,0.76274927806542,-0.3858976635125968,-20.618538674072312,other,20.618538674072312
participating,1699,1324,1.038176036526198,0.3475155003986979,-0.5278772895940476,-20.48159967517352,other,20.48159967517352
located.,549,67,0.3354671242218263,0.01758575417425435,-1.2299978297076883,-19.865753213399888,other,19.865753213399888
procedures,2628,2740,1.6058426274225126,0.7191786035441332,-0.38286848594987255,-19.83431668264774,other,19.83431668264774
staying,1406,1012,0.8591380266956061,0.2656236302141105,-0.5669125434633946,-19.64640289629941,other,19.64640289629941
linux,3790,4657,2.3158841544639737,1.222341152082127,-0.30108729109669863,-19.540833646422264,tech_stack,19.540833646422264
following,4394,5690,2.684959096230792,1.4934767350971232,-0.275168534109147,-19.498520168135105,other,19.498520168135105
variety,2475,2555,1.5123517895246266,0.6706209241077592,-0.38780912823076097,-19.447925823044024,other,19.447925823044024
utilize,2152,2078,1.3149822428513116,0.5454208533447842,-0.4211771526709658,-19.36882946453744,other,19.36882946453744
interface,2048,1937,1.2514329151298726,0.5084120273959803,-0.43153077062966627,-19.259346751013577,other,19.259346751013577
implementing,4444,5909,2.7155116576353295,1.550958528592074,-0.26210587991469847,-18.810248416053362,other,18.810248416053362
java,6672,9925,4.076933793821539,2.6050538832757377,-0.20735199666126647,-18.79774727556628,tech_stack,18.79774727556628
functional,3273,3960,1.9999706695410517,1.039396813881302,-0.3087062236062126,-18.5431811696269,other,18.5431811696269
citizenship,1556,1310,0.9507957109092198,0.34384086519810747,-0.48949846162687205,-18.51288493038669,other,18.51288493038669
clearance,2906,3366,1.7757148688317435,0.8834872917991067,-0.3303611947411822,-18.48778357287161,credential,18.48778357287161
