term,count_a,count_b,rate_a_per_1k,rate_b_per_1k,log_odds_delta,z,category,abs_z
degree,15410,19183,6.66973102069824,3.86669838019141,-0.2598209276644434,-34.11955315812313,credential,34.11955315812313
sql,7922,8277,3.428787095780107,1.6683867222459625,-0.3466142331408859,-31.19196389071767,tech_stack,31.19196389071767
experimenting,1609,335,0.6964047509606404,0.06752561942157756,-1.0484671192642887,-30.883284565500695,other,30.883284565500695
trends,3473,2367,1.503178185261842,0.47711385424141517,-0.5581547887344129,-30.025499513286647,other,30.025499513286647
bachelor,12835,16584,5.55522372814159,3.3428205148878876,-0.24112385176905704,-29.18448386603707,credential,29.18448386603707
html,2917,1819,1.262531173742814,0.3666540350085062,-0.6010320460530165,-29.050309257869642,other,29.050309257869642
internship,1882,739,0.8145641648899472,0.1489595007538681,-0.8113367949314938,-28.66134143535486,other,28.66134143535486
external,4707,4308,2.0372760489569512,0.8683593088601675,-0.41253514183133255,-27.689199014434106,other,27.689199014434106
empowerment,1334,318,0.5773797002992506,0.064098946197199,-1.0035502635644447,-27.44473222708632,other,27.44473222708632
americans,1445,416,0.625422538929848,0.08385270949067541,-0.9358457539839042,-27.43018749503966,other,27.43018749503966
requirements,12585,16759,5.447019136631236,3.378095092197667,-0.2261848317796824,-27.327943357024655,other,27.327943357024655
rdbms,1609,577,0.6964047509606404,0.11630532061567239,-0.8491713982012898,-27.280742673931318,other,27.280742673931318
functional,4643,4363,2.0095756735303003,0.8794456045860982,-0.3993414334353602,-26.794327748282097,other,26.794327748282097
javascript,5500,5657,2.380501013227795,1.1402759076652664,-0.35422498362306154,-26.455588388703212,tech_stack,26.455588388703212
procedures,3603,3042,1.5594445728472264,0.613172938150564,-0.4526472632741614,-26.066860189447215,other,26.066860189447215
written,5313,5525,2.29956397877805,1.1136687979230329,-0.34871200110444267,-25.668807740601828,other,25.668807740601828
interface,2898,2181,1.2543076247880272,0.43962201778644977,-0.5095261568925729,-25.611465123442684,other,25.611465123442684
languages,6558,7442,2.8384228444996147,1.5000765962250155,-0.30517775191790086,-25.520274353889953,other,25.520274353889953
marrying,1003,174,0.43411682113954153,0.03507300829658058,-1.1040933151721646,-25.061519109965616,other,25.061519109965616
specifications,2876,2334,1.244785620735116,0.47046207680585683,-0.47221415037886416,-24.068806289585908,other,24.068806289585908
utilize,2838,2293,1.2283385228255423,0.46219774726470847,-0.47441330722399844,-23.994309563659737,other,23.994309563659737
clearance,3838,3714,1.6611568888669594,0.7486273150201166,-0.38457103846972895,-23.63077317872763,credential,23.63077317872763
linux,4611,4898,1.995725485816975,0.9872850266474235,-0.3380081700195472,-23.303370603406,tech_stack,23.303370603406
participating,2148,1528,0.9296938502569643,0.30799745216767316,-0.5370843975198483,-22.943807485638448,other,22.943807485638448
java,8024,10395,3.4729345691163322,2.0953098922008917,-0.23945153158418364,-22.93127925260309,tech_stack,22.93127925260309
implementation,5945,7082,2.5731051861162255,1.4275117514734694,-0.28091613958752415,-22.649654994232254,other,22.649654994232254
excellent,6443,7888,2.7886487324048517,1.5899763761116532,-0.2673595016793966,-22.602612245227316,other,22.602612245227316
developing,8976,12142,3.884977653587761,2.447450958259089,-0.21818455707471962,-22.356912127559152,other,22.356912127559152
related,11598,16915,5.019827409348357,3.40953985825667,-0.1814402615574835,-21.569508851383855,other,21.569508851383855
writing,4013,4293,1.7369001029242073,0.8653357736621865,-0.3344190168828458,-21.548161950492542,other,21.548161950492542
located.,667,71,0.2886898501496253,0.014311399937110468,-1.2242138356966947,-21.513958208533616,other,21.513958208533616
powerful,1654,1062,0.7158815774325041,0.2140662920170608,-0.5868044759829996,-21.495557039572184,other,21.495557039572184
cloud-based,2708,2420,1.172072135240158,0.4877970119409483,-0.4242261769842157,-21.4726267395107,other,21.4726267395107
database,4368,4851,1.8905506228689104,0.9778112830270828,-0.31574450129016807,-21.428997243459577,other,21.428997243459577
variety,3361,3359,1.4547025282652035,0.6770703153345642,-0.36838845168753753,-21.35382313296559,other,21.35382313296559
internal,6186,7748,2.677414412332207,1.5617567142638296,-0.25602427860880894,-21.336382748436574,other,21.336382748436574
