,period,seniority_3level,section,median_pct,mean_pct,median_chars,mean_chars,n_postings
0,2024-01,junior,about_company,0.29763779527559053,0.3369065784704034,1473.0,1593.391304347826,23
1,2024-01,junior,benefits,0.15289619420797257,0.20115542177349768,663.0,794.0357142857143,28
2,2024-01,junior,legal_eeo,0.12940810936771788,0.17270495775156297,466.0,633.5333333333333,15
3,2024-01,junior,preferred,0.34784427904855875,0.36171767935999577,1231.5,1322.0,28
4,2024-01,junior,requirements,0.26383623957543595,0.3133705021824886,839.0,984.566265060241,83
5,2024-01,junior,responsibilities,0.44390870000370686,0.4052599321250718,853.5,1105.6666666666667,48
6,2024-01,junior,role_summary,0.3631508030235598,0.40617770165269335,882.5,1417.5416666666667,48
7,2024-01,junior,unclassified,0.33356433356433357,0.4099091515230545,681.0,1191.7368421052631,95
8,2024-01,mid,about_company,0.21549494474488595,0.24591249492652884,1025.0,1324.8259493670887,316
9,2024-01,mid,benefits,0.2111449717022203,0.28174446387291996,911.0,1431.4580777096114,489
10,2024-01,mid,legal_eeo,0.1389159363842908,0.15804940728953282,612.0,683.8444444444444,135
11,2024-01,mid,preferred,0.1632582322357019,0.20420457553489604,561.0,829.6396396396397,333
12,2024-01,mid,requirements,0.3281546209292963,0.3386424695985619,933.5,1219.1611374407582,844
13,2024-01,mid,responsibilities,0.36209734305196334,0.41419189101751086,1110.0,1495.5230998509687,671
14,2024-01,mid,role_summary,0.31141753160942537,0.3852489757805678,1362.0,1465.8789237668161,446
15,2024-01,mid,unclassified,0.24657985061764418,0.4023809122987057,828.5,1208.6453831041258,1018
16,2024-01,senior,about_company,0.13035571688136968,0.19440474818120337,534.0,965.6888836552049,4246
17,2024-01,senior,benefits,0.16751996116340073,0.20933974807114594,694.0,1049.8441031585048,6902
18,2024-01,senior,legal_eeo,0.14382186925499305,0.1742430523469573,792.0,978.5496632996633,2376
19,2024-01,senior,preferred,0.23317073170731709,0.3027065280481889,1040.0,1603.248853962017,7635
20,2024-01,senior,requirements,0.2356389464439499,0.28177413024627573,772.0,1059.8625925925926,13500
21,2024-01,senior,responsibilities,0.29139449020164726,0.3443413962171678,1040.5,1346.9129406706793,9304
22,2024-01,senior,role_summary,0.29470510646316184,0.3780687009750012,1357.0,1586.4278703344958,7743
23,2024-01,senior,unclassified,0.29029187817258884,0.39713453834405293,949.0,1374.8072524737809,16877
