flesch_kincaid,flesch_reading_ease,gunning_fog,avg_sentence_length,syllable_count,lexicon_count,sentence_count,uid,source,period,seniority_3level,text_type,text_length
17.975735607675905,17.32880597014926,21.137455579246627,28.714285714285715,762,402,14,arshkon_3885858497,kaggle_arshkon,2024-04,junior,raw_description,2726
22.66071428571429,-36.869999999999976,24.190476190476193,17.142857142857142,321,120,7,arshkon_3885858497,kaggle_arshkon,2024-04,junior,cleaned,1105
14.287443795761703,22.493439022030145,17.580763151953036,16.767441860465116,1426,721,43,arshkon_3888936417,kaggle_arshkon,2024-04,junior,raw_description,5141
17.823360752056406,-12.665052878965923,20.25724357898271,11.26086956521739,637,259,23,arshkon_3888936417,kaggle_arshkon,2024-04,junior,cleaned,2298
15.60330257186082,22.43848890569845,18.737690368129098,22.033333333333335,1266,661,30,arshkon_3905882090,kaggle_arshkon,2024-04,junior,raw_description,4634
19.96398496240602,-16.571616541353336,23.383208020050127,17.68421052631579,816,336,19,arshkon_3905882090,kaggle_arshkon,2024-04,junior,cleaned,2966
18.644392991239048,0.7855882352941705,23.634292866082603,22.11764705882353,816,376,17,arshkon_3905305701,kaggle_arshkon,2024-04,junior,raw_description,2929
20.608431372549017,-24.73975113122168,26.669079939668173,15.692307692307692,520,204,13,arshkon_3905305701,kaggle_arshkon,2024-04,junior,cleaned,1903
13.323043478260871,26.85340579710146,15.176811594202901,15.333333333333334,447,230,15,arshkon_3894406051,kaggle_arshkon,2024-04,junior,raw_description,1634
16.84563600782779,-7.1376712328766985,17.322113502935423,10.428571428571429,351,146,14,arshkon_3894406051,kaggle_arshkon,2024-04,junior,cleaned,1286
15.382508680555556,18.552826967592637,19.069560185185185,18.962962962962962,1023,512,27,arshkon_3902789238,kaggle_arshkon,2024-04,junior,raw_description,3678
20.02411764705882,-23.774232303090685,24.36650049850449,13.882352941176471,604,236,17,arshkon_3902789238,kaggle_arshkon,2024-04,junior,cleaned,2114
16.719487465181057,17.820103992571973,18.709823584029714,23.933333333333334,699,359,15,arshkon_3888480705,kaggle_arshkon,2024-04,junior,raw_description,2561
21.70399127589968,-27.21190839694657,21.531515812431845,18.714285714285715,333,131,7,arshkon_3888480705,kaggle_arshkon,2024-04,junior,cleaned,1212
12.016512096774196,26.164768145161304,14.19758064516129,9.6875,313,155,16,arshkon_3884923055,kaggle_arshkon,2024-04,junior,raw_description,1173
16.82807920792079,-13.593392739273895,18.13887788778878,6.733333333333333,255,101,15,arshkon_3884923055,kaggle_arshkon,2024-04,junior,cleaned,950
17.895862068965517,18.410344827586215,21.255172413793105,29.0,109,58,2,arshkon_3904509818,kaggle_arshkon,2024-04,junior,raw_description,390
23.56571428571429,-24.020714285714234,26.91428571428571,28.0,67,28,1,arshkon_3904509818,kaggle_arshkon,2024-04,junior,cleaned,235
15.651944444444446,17.372115384615398,18.825274725274724,19.384615384615383,2023,1008,52,arshkon_3904388530,kaggle_arshkon,2024-04,junior,raw_description,7265
21.60351557907114,-39.213703703703686,23.887830687830686,11.571428571428571,673,243,21,arshkon_3904388530,kaggle_arshkon,2024-04,junior,cleaned,2386
21.354186991869913,2.818272357723629,24.333333333333332,34.166666666666664,1231,615,18,arshkon_3901698092,kaggle_arshkon,2024-04,junior,raw_description,4331
40.008181818181825,-87.28439393939391,42.1030303030303,58.666666666666664,488,176,3,arshkon_3901698092,kaggle_arshkon,2024-04,junior,cleaned,1667
18.712306201550394,18.34543604651168,21.272093023255817,32.25,475,258,8,arshkon_3905875928,kaggle_arshkon,2024-04,junior,raw_description,1744
48.05030303030303,-73.10454545454542,52.125252525252534,99.0,210,99,1,arshkon_3905875928,kaggle_arshkon,2024-04,junior,cleaned,803
14.270000000000007,10.564999999999998,16.28571428571429,10.0,308,140,14,arshkon_3900942594,kaggle_arshkon,2024-04,junior,raw_description,1128
18.371036414565825,-23.67176470588234,19.384873949579834,7.285714285714286,269,102,14,arshkon_3900942594,kaggle_arshkon,2024-04,junior,cleaned,979
16.028513513513516,8.027427234927245,18.93967113967114,15.653846153846153,880,407,26,arshkon_3902783925,kaggle_arshkon,2024-04,junior,raw_description,3078
22.570892857142862,-46.403749999999974,24.321428571428573,11.428571428571429,457,160,14,arshkon_3902783925,kaggle_arshkon,2024-04,junior,cleaned,1566
25.096936665230505,-16.540109866436836,28.994743644980613,38.36363636363637,920,422,11,arshkon_3904098193,kaggle_arshkon,2024-04,junior,raw_description,3126
32.51479120879121,-73.21979120879118,35.87868131868132,36.4,523,182,5,arshkon_3904098193,kaggle_arshkon,2024-04,junior,cleaned,1736
18.12242424242425,12.899969183359019,21.439137134052388,26.818181818181817,1744,885,33,arshkon_3901952554,kaggle_arshkon,2024-04,junior,raw_description,6271
43.98652173913044,-111.05746376811592,48.663768115942034,61.333333333333336,556,184,3,arshkon_3901952554,kaggle_arshkon,2024-04,junior,cleaned,1878
16.543831082663335,19.585407072047474,19.381750058543442,24.217391304347824,1071,557,23,arshkon_3905370141,kaggle_arshkon,2024-04,junior,raw_description,3824
16.761547619047622,-2.9443253968253487,18.192063492063493,12.444444444444445,261,112,9,arshkon_3905370141,kaggle_arshkon,2024-04,junior,cleaned,948
15.573082706766918,22.12706894354531,18.928796567690412,21.736842105263158,2382,1239,57,arshkon_3904415734,kaggle_arshkon,2024-04,junior,raw_description,8537
19.322340643574503,-13.399542939126832,21.80520598483296,16.88235294117647,689,287,17,arshkon_3904415734,kaggle_arshkon,2024-04,junior,cleaned,2493
14.961539983215442,8.37240468768735,18.10624625344683,11.552631578947368,969,439,38,arshkon_3903479320,kaggle_arshkon,2024-04,junior,raw_description,3413
20.62822608695652,-39.72235652173913,23.161391304347827,7.36,520,184,25,arshkon_3903479320,kaggle_arshkon,2024-04,junior,cleaned,1843
16.34418604651163,3.41224806201555,17.36124031007752,14.333333333333334,192,86,6,arshkon_3894540846,kaggle_arshkon,2024-04,junior,raw_description,715
26.708888888888897,-69.70999999999998,25.555555555555557,15.0,139,45,3,arshkon_3894540846,kaggle_arshkon,2024-04,junior,cleaned,503
15.75908912564994,15.274021739130461,19.111046604357394,18.637931034482758,2206,1081,58,arshkon_3891268642,kaggle_arshkon,2024-04,junior,raw_description,7920
19.203556655246796,-22.110371145793664,21.600710569724654,11.513513513513514,1094,426,37,arshkon_3891268642,kaggle_arshkon,2024-04,junior,cleaned,3943
16.18581441422146,21.446954647676193,18.82392375240951,23.821428571428573,1271,667,28,arshkon_3885864304,kaggle_arshkon,2024-04,junior,raw_description,4729
23.98229773462783,-36.11081445523189,25.466235167206044,22.88888888888889,535,206,9,arshkon_3885864304,kaggle_arshkon,2024-04,junior,cleaned,1948
16.1813025210084,14.376099439775942,19.227450980392156,19.833333333333332,1212,595,30,arshkon_3894204596,kaggle_arshkon,2024-04,junior,raw_description,4299
21.25770833333333,-37.640895127118625,24.312005649717516,11.0625,488,177,16,arshkon_3894204596,kaggle_arshkon,2024-04,junior,cleaned,1694
16.612018240659015,9.318080317740566,20.04754339511621,18.727272727272727,1304,618,33,arshkon_3905325991,kaggle_arshkon,2024-04,junior,raw_description,4596
21.294,-30.88799999999995,24.666666666666668,15.0,789,300,20,arshkon_3905325991,kaggle_arshkon,2024-04,junior,cleaned,2777
18.567641509433972,9.141273584905662,20.411320754716982,26.5,107,53,2,arshkon_3904510185,kaggle_arshkon,2024-04,junior,raw_description,386
20.90357142857143,-23.636071428571398,21.85714285714286,17.5,88,35,2,arshkon_3904510185,kaggle_arshkon,2024-04,junior,cleaned,313
14.587753405994551,23.159068801089944,17.91220708446867,18.35,716,367,20,arshkon_3904388028,kaggle_arshkon,2024-04,junior,raw_description,2549
17.998946135831385,-2.938606557377028,21.39765807962529,17.428571428571427,277,122,7,arshkon_3904388028,kaggle_arshkon,2024-04,junior,cleaned,1017
21.954982193294857,-12.158272135576567,24.965786565147983,28.176470588235293,1078,479,17,arshkon_3895543385,kaggle_arshkon,2024-04,junior,raw_description,3770
26.509883268482493,-59.7887458844657,28.919365459443284,19.76923076923077,749,257,13,arshkon_3895543385,kaggle_arshkon,2024-04,junior,cleaned,2551
15.78707369568961,24.85813221029676,18.943798427366126,24.13157894736842,1707,917,38,arshkon_3905328996,kaggle_arshkon,2024-04,junior,raw_description,6261
16.616666666666664,0.8650000000000091,18.171428571428574,14.0,476,210,15,arshkon_3905328996,kaggle_arshkon,2024-04,junior,cleaned,1753
17.07157656612529,11.050845127610216,21.149002320185616,21.55,886,431,20,arshkon_3905327739,kaggle_arshkon,2024-04,junior,raw_description,3147
25.28881927710844,-56.67906024096379,28.32674698795181,16.6,242,83,5,arshkon_3905327739,kaggle_arshkon,2024-04,junior,cleaned,865
15.630547192353646,16.12804301075272,20.152066905615296,18.6,1700,837,45,arshkon_3904500313,kaggle_arshkon,2024-04,junior,raw_description,6136
19.24745283018868,-27.198757861635215,23.34465408805032,8.833333333333334,564,212,24,arshkon_3904500313,kaggle_arshkon,2024-04,junior,cleaned,2063
18.412909090909093,17.90936363636365,21.93038961038961,30.8,287,154,5,arshkon_3900981110,kaggle_arshkon,2024-04,junior,raw_description,1039
21.746162790697678,-22.552616279069724,24.879069767441862,21.5,211,86,4,arshkon_3900981110,kaggle_arshkon,2024-04,junior,cleaned,751
17.927355725586825,4.367519993083505,22.648182250464703,21.242424242424242,1499,701,33,arshkon_3905302212,kaggle_arshkon,2024-04,junior,raw_description,5207
20.273188405797104,-31.37874581939795,25.985284280936458,10.615384615384615,371,138,13,arshkon_3905302212,kaggle_arshkon,2024-04,junior,cleaned,1281
10.245238095238097,38.233095238095274,14.20952380952381,9.333333333333334,158,84,9,arshkon_3900078900,kaggle_arshkon,2024-04,junior,raw_description,605
13.396969696969698,9.897676767676785,17.717171717171716,6.111111111111111,124,55,9,arshkon_3900078900,kaggle_arshkon,2024-04,junior,cleaned,479
18.163125000000004,8.68475961538465,20.721153846153847,24.615384615384617,655,320,13,arshkon_3903886475,kaggle_arshkon,2024-04,junior,raw_description,2437
30.125000000000004,-63.03249999999994,33.307692307692314,32.5,364,130,4,arshkon_3903886475,kaggle_arshkon,2024-04,junior,cleaned,1316
15.093365912117182,13.60301557922773,17.77897203728362,15.02,1580,751,50,arshkon_3905328454,kaggle_arshkon,2024-04,junior,raw_description,5697
19.97526469310495,-31.077352448333613,21.951194687519397,9.585365853658537,1060,393,41,arshkon_3905328454,kaggle_arshkon,2024-04,junior,cleaned,3803
19.593887147335426,1.5407366771160014,24.476489028213166,26.363636363636363,612,290,11,arshkon_3887723182,kaggle_arshkon,2024-04,junior,raw_description,2142
22.75008333333334,-33.846749999999986,28.096666666666664,19.2,251,96,5,arshkon_3887723182,kaggle_arshkon,2024-04,junior,cleaned,851
14.474013722126934,19.896881074899937,17.895940537449974,16.060606060606062,1069,530,33,arshkon_3904958343,kaggle_arshkon,2024-04,junior,raw_description,3798
20.597807486631016,-31.868582887700484,24.05276292335116,11.647058823529411,531,198,17,arshkon_3904958343,kaggle_arshkon,2024-04,junior,cleaned,1853
17.6025285396714,13.24359424359426,20.909197880626454,24.918367346938776,2429,1221,49,arshkon_3895521599,kaggle_arshkon,2024-04,junior,raw_description,8841
26.305777310924373,-40.548644957983186,29.042857142857144,29.75,611,238,8,arshkon_3895521599,kaggle_arshkon,2024-04,junior,cleaned,2233
17.838790322580646,8.57818548387101,20.912903225806453,23.25,192,93,4,arshkon_3902363316,kaggle_arshkon,2024-04,junior,raw_description,737
17.562500000000004,-4.58031779661016,18.103389830508473,14.75,137,59,4,arshkon_3902363316,kaggle_arshkon,2024-04,junior,cleaned,514
16.197393939393944,2.4460909090909126,18.613333333333333,13.2,149,66,5,arshkon_3900082230,kaggle_arshkon,2024-04,junior,raw_description,572
18.55903703703704,-18.760333333333307,20.616296296296298,10.8,137,54,5,arshkon_3900082230,kaggle_arshkon,2024-04,junior,cleaned,524
26.347819548872184,-15.094398496240586,29.350877192982455,44.21052631578947,1758,840,19,arshkon_3902742058,kaggle_arshkon,2024-04,junior,raw_description,6426
34.989073929961094,-64.2426147859922,37.213696498054475,51.4,665,257,5,arshkon_3902742058,kaggle_arshkon,2024-04,junior,cleaned,2470
16.163785310734465,7.432627118644092,19.935506301607997,15.864406779661017,2028,936,59,arshkon_3894876706,kaggle_arshkon,2024-04,junior,raw_description,7229
19.760239852398524,-28.04368506954296,23.20982117513483,10.423076923076923,1437,542,52,arshkon_3894876706,kaggle_arshkon,2024-04,junior,cleaned,5052
16.72785843920146,9.567020568663025,20.074531155474894,19.333333333333332,2314,1102,57,arshkon_3902792133,kaggle_arshkon,2024-04,junior,raw_description,8302
21.5773949579832,-36.16768907563025,25.002731092436978,13.176470588235293,1216,448,34,arshkon_3902792133,kaggle_arshkon,2024-04,junior,cleaned,4347
19.648750000000003,-7.812083333333305,23.53333333333333,21.333333333333332,292,128,6,arshkon_3904508494,kaggle_arshkon,2024-04,junior,raw_description,1068
21.812549019607847,-31.043529411764695,25.623529411764707,17.0,266,102,6,arshkon_3904508494,kaggle_arshkon,2024-04,junior,cleaned,966
11.704761904761906,48.54857142857145,14.74920634920635,21.0,102,63,3,arshkon_3904507861,kaggle_arshkon,2024-04,junior,raw_description,396
13.829000000000004,18.17950000000002,17.8,12.5,52,25,2,arshkon_3904507861,kaggle_arshkon,2024-04,junior,cleaned,202
15.451199631715774,16.4008722378683,18.581650779896016,18.03125,1174,577,32,arshkon_3904719398,kaggle_arshkon,2024-04,junior,raw_description,4173
18.62714285714286,-16.941666666666663,20.90108736407949,12.095238095238095,635,254,21,arshkon_3904719398,kaggle_arshkon,2024-04,junior,cleaned,2278
19.961568627450983,-17.772941176470567,24.054901960784317,17.0,125,51,3,arshkon_3900079676,kaggle_arshkon,2024-04,junior,raw_description,422
22.945000000000004,-45.69333333333333,27.333333333333332,13.333333333333334,113,40,3,arshkon_3900079676,kaggle_arshkon,2024-04,junior,cleaned,385
23.132824427480916,-16.943887257780347,26.647015071442553,30.23076923076923,897,393,13,arshkon_3904943586,kaggle_arshkon,2024-04,junior,raw_description,3075
28.37521126760564,-66.22046948356805,30.311737089201884,23.666666666666668,418,142,6,arshkon_3904943586,kaggle_arshkon,2024-04,junior,cleaned,1413
16.021583850931677,3.604782608695672,18.083229813664598,13.142857142857142,413,184,14,arshkon_3895225321,kaggle_arshkon,2024-04,junior,raw_description,1446
22.21358695652174,-47.128605072463756,24.007246376811594,9.583333333333334,332,115,12,arshkon_3895225321,kaggle_arshkon,2024-04,junior,cleaned,1137
16.181025268661056,12.839863007067493,18.769987414076873,18.96969696969697,1293,626,33,arshkon_3895547136,kaggle_arshkon,2024-04,junior,raw_description,4671
19.80501201413428,-26.76716749116605,21.489130742049472,11.32,743,283,25,arshkon_3895547136,kaggle_arshkon,2024-04,junior,cleaned,2679
15.814136288318146,21.356478182822457,19.614029273681304,22.274509803921568,2187,1136,51,arshkon_3904420426,kaggle_arshkon,2024-04,junior,raw_description,7797
20.865,-22.76583333333332,25.638006230529598,17.833333333333332,535,214,12,arshkon_3904420426,kaggle_arshkon,2024-04,junior,cleaned,1865
10.545411352838212,49.10411477869468,12.627056764191048,16.64516129032258,859,516,31,arshkon_3902745810,kaggle_arshkon,2024-04,junior,raw_description,3263
13.065111111111111,18.491000000000014,13.840000000000002,9.6,304,144,15,arshkon_3902745810,kaggle_arshkon,2024-04,junior,cleaned,1184
14.900609621740731,21.225621251071118,17.178161341657486,18.523809523809526,767,389,21,arshkon_3901943712,kaggle_arshkon,2024-04,junior,raw_description,2762
19.277327001356856,-21.448948439620068,20.395115332428766,12.181818181818182,342,134,11,arshkon_3901943712,kaggle_arshkon,2024-04,junior,cleaned,1252
20.040229067930493,-5.252649471381716,23.577324097703247,24.346153846153847,1402,633,26,arshkon_3900963497,kaggle_arshkon,2024-04,junior,raw_description,4955
27.438176100628933,-59.70030398322848,30.74297693920336,23.555555555555557,608,212,9,arshkon_3900963497,kaggle_arshkon,2024-04,junior,cleaned,2193
18.023598901098904,6.362651098901097,22.154945054945056,22.75,1908,910,40,arshkon_3905875669,kaggle_arshkon,2024-04,junior,raw_description,6698
19.455990566037745,-20.827334905660365,23.111320754716985,13.25,671,265,20,arshkon_3905875669,kaggle_arshkon,2024-04,junior,cleaned,2414
13.761135083138658,32.3055462415831,16.522687920846504,20.157894736842106,1395,766,38,arshkon_3903882004,kaggle_arshkon,2024-04,junior,raw_description,5142
17.11259896729776,-6.507228915662608,19.92358003442341,11.857142857142858,395,166,14,arshkon_3903882004,kaggle_arshkon,2024-04,junior,cleaned,1512
14.981234025559107,10.883331336528244,17.22944621938232,13.041666666666666,676,313,24,arshkon_3894286585,kaggle_arshkon,2024-04,junior,raw_description,2460
19.692398401065955,-31.31058960692866,21.807328447701536,8.31578947368421,429,158,19,arshkon_3894286585,kaggle_arshkon,2024-04,junior,cleaned,1569
19.22373259052925,6.424047568030915,21.519691450610672,27.615384615384617,1463,718,26,arshkon_3904369093,kaggle_arshkon,2024-04,junior,raw_description,5198
29.359183673469392,-57.24513605442175,30.20952380952381,32.666666666666664,535,196,6,arshkon_3904369093,kaggle_arshkon,2024-04,junior,cleaned,1885
12.345896135688061,34.76522993530341,15.506277321210002,15.842105263157896,1665,903,57,arshkon_3903870846,kaggle_arshkon,2024-04,junior,raw_description,6112
17.18659878921299,-15.921152999449617,19.456686846450197,6.869565217391305,403,158,23,arshkon_3903870846,kaggle_arshkon,2024-04,junior,cleaned,1456
15.91044992743106,12.458921141751347,19.60657958393808,17.666666666666668,1437,689,39,arshkon_3905295844,kaggle_arshkon,2024-04,junior,raw_description,5153
21.610000000000003,-40.87166666666661,25.391666666666666,10.666666666666666,896,320,30,arshkon_3905295844,kaggle_arshkon,2024-04,junior,cleaned,3150
17.744883040935672,18.60223684210527,20.05497076023392,28.5,322,171,6,arshkon_3884833401,kaggle_arshkon,2024-04,junior,raw_description,1238
18.95648148148148,-16.800833333333287,20.955555555555556,13.5,134,54,4,arshkon_3884833401,kaggle_arshkon,2024-04,junior,cleaned,493
15.555480098094701,9.691816638370142,18.63354084135069,14.68421052631579,601,279,19,arshkon_3891800645,kaggle_arshkon,2024-04,junior,raw_description,2153
20.642727272727274,-37.8643706293706,22.657342657342657,8.461538461538462,307,110,13,arshkon_3891800645,kaggle_arshkon,2024-04,junior,cleaned,1124
16.915318029650887,-0.4380129124820371,20.097178383548542,14.470588235294118,560,246,17,arshkon_3902787108,kaggle_arshkon,2024-04,junior,raw_description,2032
20.26333333333334,-33.77423076923074,21.02564102564103,9.23076923076923,328,120,13,arshkon_3902787108,kaggle_arshkon,2024-04,junior,cleaned,1216
14.357471884840308,25.030364372469677,18.04474433948118,18.473684210526315,1353,702,38,arshkon_3905334463,kaggle_arshkon,2024-04,junior,raw_description,4858
16.514013986013982,-6.354620046619999,20.8762703962704,9.533333333333333,344,143,15,arshkon_3905334463,kaggle_arshkon,2024-04,junior,cleaned,1244
18.42745474372956,9.61201090512543,22.279345692475466,26.2,3699,1834,70,arshkon_3887884664,kaggle_arshkon,2024-04,junior,raw_description,13277
27.396924273858925,-47.70370072614105,31.13713692946058,30.125,1276,482,16,arshkon_3887884664,kaggle_arshkon,2024-04,junior,cleaned,4595
12.934081023454159,26.198605543710045,15.679829424307037,13.4,926,469,35,arshkon_3905873949,kaggle_arshkon,2024-04,junior,raw_description,3290
20.13877551020408,-32.698537414965955,23.733333333333334,9.333333333333334,533,196,21,arshkon_3905873949,kaggle_arshkon,2024-04,junior,cleaned,1841
19.24373050935551,10.639234017671527,21.754729729729732,30.0625,942,481,16,arshkon_3895546244,kaggle_arshkon,2024-04,junior,raw_description,3475
30.545374999999996,-55.537874999999985,32.443333333333335,38.4,507,192,5,arshkon_3895546244,kaggle_arshkon,2024-04,junior,cleaned,1833
19.605935828877012,0.597139037433152,24.44385026737968,25.88235294117647,936,440,17,arshkon_3905310131,kaggle_arshkon,2024-04,junior,raw_description,3354
21.5600826446281,-26.356309599491368,27.280864589955502,18.615384615384617,613,242,13,arshkon_3905310131,kaggle_arshkon,2024-04,junior,cleaned,2223
18.875042537513398,11.668415896302292,22.123378885316185,29.15625,1826,933,32,arshkon_3905306062,kaggle_arshkon,2024-04,junior,raw_description,6612
25.15088607594937,-38.354092827004195,27.36877637130802,26.333333333333332,816,316,12,arshkon_3905306062,kaggle_arshkon,2024-04,junior,cleaned,2972
18.839711306446052,7.833847092956461,21.830276916005978,26.86111111111111,1963,967,36,arshkon_3895485987,kaggle_arshkon,2024-04,junior,raw_description,7032
37.744292929292925,-87.38022727272721,40.608080808080814,49.5,571,198,4,arshkon_3895485987,kaggle_arshkon,2024-04,junior,cleaned,2022
24.755796055796058,-6.854242424242415,27.072438672438672,42.42857142857143,599,297,7,arshkon_3904501087,kaggle_arshkon,2024-04,junior,raw_description,2172
27.990714285714287,-55.74571428571426,28.342857142857145,28.0,155,56,2,arshkon_3904501087,kaggle_arshkon,2024-04,junior,cleaned,564
17.965499433177985,15.18704244867115,21.180954780199016,27.470588235294116,904,467,17,arshkon_3904953971,kaggle_arshkon,2024-04,junior,raw_description,3233
31.297441860465117,-52.73674418604651,34.64186046511628,43.0,439,172,4,arshkon_3904953971,kaggle_arshkon,2024-04,junior,cleaned,1524
16.005738997321085,14.783829825232857,20.784702130373773,19.355555555555554,1775,871,45,arshkon_3905880045,kaggle_arshkon,2024-04,junior,raw_description,6346
19.01044152249135,-20.643036678200673,24.277979238754327,11.56,737,289,25,arshkon_3905880045,kaggle_arshkon,2024-04,junior,cleaned,2628
15.540384615384617,29.954615384615437,16.93846153846154,26.0,185,104,4,arshkon_3905885197,kaggle_arshkon,2024-04,junior,raw_description,672
28.585714285714285,-10.140714285714267,30.971428571428575,56.0,106,56,1,arshkon_3905885197,kaggle_arshkon,2024-04,junior,cleaned,389
24.888506446991403,-5.674747492836644,27.99441260744986,43.625,694,349,8,arshkon_3904062229,kaggle_arshkon,2024-04,junior,raw_description,2532
43.44365853658536,-70.35597560975606,46.21463414634147,82.0,376,164,2,arshkon_3904062229,kaggle_arshkon,2024-04,junior,cleaned,1398
24.91516691161033,-13.455811463363403,28.678479949611592,39.36363636363637,923,433,11,arshkon_3905876235,kaggle_arshkon,2024-04,junior,raw_description,3217
37.047976878612715,-67.84233140655104,41.56377649325626,57.666666666666664,442,173,3,arshkon_3905876235,kaggle_arshkon,2024-04,junior,cleaned,1558
16.851948654500465,15.241668728734936,20.814104546860502,23.0188679245283,2426,1220,53,arshkon_3905332170,kaggle_arshkon,2024-04,junior,raw_description,8852
20.360674201474207,-21.91671842751842,23.21961670761671,16.28,1021,407,25,arshkon_3905332170,kaggle_arshkon,2024-04,junior,cleaned,3675
12.740427807486633,28.493743315508027,16.282590612002377,13.909090909090908,594,306,22,arshkon_3905333915,kaggle_arshkon,2024-04,junior,raw_description,2121
16.55983208955224,-8.746222014925337,20.066417910447765,8.375,328,134,16,arshkon_3905333915,kaggle_arshkon,2024-04,junior,cleaned,1173
20.53652709359606,8.086777504105129,24.27224958949097,33.833333333333336,789,406,12,arshkon_3885812237,kaggle_arshkon,2024-04,junior,raw_description,2859
18.54727722772277,-7.930041254125399,20.594719471947197,16.833333333333332,236,101,6,arshkon_3885812237,kaggle_arshkon,2024-04,junior,cleaned,868
12.325158730158734,37.866785714285726,15.063492063492063,17.5,1126,630,36,arshkon_3906252293,kaggle_arshkon,2024-04,junior,raw_description,4180
13.914202898550727,11.33478260869569,14.614492753623189,9.0,456,207,23,arshkon_3906252293,kaggle_arshkon,2024-04,junior,cleaned,1738
13.363502673796795,33.25119618417477,16.140687029819635,19.08823529411765,1183,649,34,arshkon_3902938615,kaggle_arshkon,2024-04,junior,raw_description,4403
14.543636363636367,9.898513097072453,16.494298921417567,10.727272727272727,519,236,22,arshkon_3902938615,kaggle_arshkon,2024-04,junior,cleaned,1946
15.32586382113821,16.461859756097596,19.302168021680217,17.5609756097561,2937,1440,82,arshkon_3891804948,kaggle_arshkon,2024-04,junior,raw_description,10506
18.254645502645506,-16.73066666666662,21.885714285714286,10.714285714285714,1697,675,63,arshkon_3891804948,kaggle_arshkon,2024-04,junior,cleaned,6139
21.820644124846996,-0.7486258159934209,25.366972664218686,34.041666666666664,1671,817,24,arshkon_3886468216,kaggle_arshkon,2024-04,junior,raw_description,6012
22.5764705882353,-26.427549019607824,26.51764705882353,22.666666666666668,507,204,9,arshkon_3886468216,kaggle_arshkon,2024-04,junior,cleaned,1824
