feature,mean_2024,mean_2026,delta,cohen_d,sd_2024,sd_2026
raw_sig_vocab_density,0.32227862334589186,0.41295423989258345,0.0906756165466916,0.2215571638220324,0.4291862842182686,0.39885703430151126
raw_em_dash_density,0.03168868693603201,0.13117852063699384,0.09948983370096183,0.3505831804318186,0.14176297153981013,0.3331169407853147
raw_bullet_density,0.14431350679531801,4.779843120332038,4.63552961353672,1.9022166499931847,1.0840081256427172,2.8874262180220858
avg_sentence_length,31.672595222534742,30.267728963942844,-1.4048662585918983,-0.05783887876541714,27.002855398416795,22.800932008183192
sentence_length_sd,27.350301480424267,28.65194695777586,1.3016454773515918,0.04923896835218764,24.72927769077841,27.253950537593344
type_token_ratio,0.6901157568611098,0.7042567663249636,0.014141009463853771,0.24726671219530313,0.05909166626611925,0.05620696308230794
authorship_score,-0.028411875137522122,0.014307191355082571,0.04271906649260469,0.1083403481795903,0.37209042731340475,0.4050294620320411
