company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
CoreWeave,2026,51,-0.06380124147411174,0.46710482998482933,0.0681796698645175,21.98045628769304,0.7111902512674098
Unisys,2026,20,-0.06616795039713201,0.3261456456856246,0.049414904261756175,47.30198213579793,0.7061487226663399
Affirm,2026,22,-0.06766910656381009,0.23646813610655884,0.007411469990958006,27.611131831905194,0.696523141372464
"Mission Technologies, a division of HII",2026,35,-0.06803019392412292,0.4383859525343275,0.12388442674192776,21.249940924968364,0.7399105029090761
LTM,2026,30,-0.06830401681657526,0.5502313464390713,0.050952285152796414,61.28330014430014,0.7134468839090246
Compunnel Inc.,2026,43,-0.06837067119860875,0.11833224267708553,0.07394628054211122,59.69905301037311,0.7388011897622611
"IDR, Inc.",2026,30,-0.07502680750679327,0.30169365468786213,0.0,29.698646549528902,0.694663917186145
SpaceX,2026,159,-0.07511691281657766,0.41420203793203414,0.014004751608335777,29.765056682701967,0.6808873216123674
Jobs via eFinancialCareers,2026,31,-0.07589660549361148,0.4246310767098434,0.016560519568658554,27.36851014953102,0.7216885770501643
Accenture,2026,59,-0.07717118932347959,0.2583836981421906,0.14202009465486146,34.016294915447716,0.7092333199448211
ManTech,2026,44,-0.07921589466744619,0.24613500040445302,0.0098173964264677,45.01268061944117,0.7053903225239485
CyberCoders,2026,136,-0.07997510688979831,0.3787349702836109,0.21895311111199323,22.541994917247575,0.7366357872797883
Docusign,2026,35,-0.08214922325761538,0.5152321387843483,0.009990036574435299,33.30749422632605,0.7102319971441106
Visionary Innovative Technology Solutions LLC,2026,39,-0.08411681185125218,0.2422375098563082,0.0,45.61050682354491,0.7326261249838996
Silvus Technologies,2026,26,-0.0849026699463402,0.2740583080961896,0.0,19.017697326270987,0.6928571428571428
Akkodis Group Nordics,2026,147,-0.0864526567045054,0.4465737092521006,0.03368879962223728,26.880463147513122,0.7217279291582855
Cloudflare,2026,38,-0.08778043000753455,0.16898507786294803,0.03945074939045146,22.31718594181326,0.6898214353912678
ECS,2026,28,-0.08807320451141738,0.18747506235958675,0.03558266088537635,31.821967847248885,0.6898577543670104
Motion Recruitment,2026,238,-0.08890375543566552,0.3078536620482118,0.11322468216996766,37.738553440326655,0.7098376961547443
Cliff Services Inc,2026,23,-0.08933135847537516,0.503024740365689,0.011231790459717185,31.691002161734257,0.7225760619153769
Signify Technology,2026,21,-0.0930251955792629,0.25452346797671904,0.343307714430042,37.95149224673034,0.7398181082623028
Bright Vision Technologies,2026,30,-0.09375055444595569,1.0017646173522101,0.0,30.919393409785567,0.78042564757153
Deloitte,2026,62,-0.09399514806184354,0.5110304632839409,0.003719795262468754,29.05489653698383,0.7204655339478492
Jack & Jill,2026,69,-0.09707814313992853,0.30040473377656185,0.03727527701755701,15.423615183784296,0.7082063541204965
Capgemini,2026,143,-0.09992915492155481,0.22878029432789085,0.0340442650505519,31.9656528458361,0.6911867102450437
Ramp,2026,26,-0.10013343858675146,0.26410348558718344,0.14339444296613693,30.284930857674496,0.6861852620749205
WHOOP,2026,39,-0.10023873925685192,0.2593518870100357,0.0521979129495856,27.552611651545046,0.6918030264196348
Synchrony,2026,33,-0.10262880402122057,0.17356429840210263,0.024278032022724237,22.040784624767095,0.6970691059507479
