,raw_sig_vocab_density,raw_sig_vocab_density,raw_sig_vocab_density,raw_em_dash_density,raw_em_dash_density,raw_em_dash_density,avg_sentence_length,avg_sentence_length,avg_sentence_length,sentence_length_sd,sentence_length_sd,sentence_length_sd,authorship_score,authorship_score,authorship_score
,mean,median,count,mean,median,count,mean,median,count,mean,median,count,mean,median,count
text_source,,,,,,,,,,,,,,,
llm_labeled,0.4177105673030281,0.35043658587839316,25656,0.13421768652235475,0.0,25656,30.01777702251942,24.153010033444815,25656,28.551197928618805,17.75242950691645,25656,0.020018032893853805,-0.0157390041176173,25656
raw_fallback,0.4067476208985157,0.33696506795462206,19661,0.1272126572549268,0.0,19661,30.593895843000833,24.0,19661,28.7834162163107,17.653485648889728,19661,0.00685500934406001,-0.03194804637018609,19661
