company_name_canonical,period_year,n,mean_score,mean_sig,mean_em_dash,mean_sent_len,mean_ttr
Photon,2024,50,-0.0715532100168635,0.25971628349585896,0.0,32.16276970160026,0.6848069992874022
CrowdDoing,2024,33,-0.07297983294240092,0.30623143321146745,0.0,26.29179502447505,0.6950354609929078
Zivahh LLC,2024,12,-0.07356665720626261,0.3035637411711544,0.0,32.01789604730781,0.6935429184108846
Matlen Silver,2024,12,-0.07440402858159113,0.19880748562288764,0.0,36.97680868324341,0.7143901641780196
Robert Half,2024,54,-0.07533515360473533,0.32900536246442513,0.0,28.187861764192366,0.6906690416473397
Software People Inc.,2024,12,-0.07557195510105261,0.2553046812815887,0.0,23.157840940735678,0.6843319749319793
Five Cubes,2024,24,-0.0767646475826388,0.11282748146666584,0.02117208672086721,58.40560411810412,0.6564505426493099
Belcan,2024,21,-0.08156249647503305,0.17485250364478805,0.0,20.1297599749526,0.6760075498063431
Gables Search Group,2024,15,-0.0816466184998947,0.05572432415845838,0.0,53.35450938495056,0.6797259182772383
Leonardo DRS,2024,19,-0.08396689456998847,0.3529596662732839,0.0,30.06589732529787,0.6757766599386134
ICE,2024,26,-0.08763542310301202,0.405246620895737,0.0,34.28446332596249,0.6825546618870209
W3Global,2024,11,-0.08904143090857158,0.34224041872222644,0.0,27.595181249726703,0.7026563836799418
Kforce Inc,2024,99,-0.08924873905776529,0.48400536817948486,0.0,28.047121351150874,0.6728846714144073
KG Invicta Services (KGiS),2024,12,-0.08959730516076071,0.25681660692332886,0.0,21.098511904761903,0.6901294161979302
Rivian,2024,34,-0.08977274532696611,0.3525637468975095,0.0,27.993304298138398,0.7008335321280942
Schneider Electric,2024,35,-0.09202696394900822,0.2706246877702551,0.012154446828474951,21.497808638726152,0.690657847979469
Global Information Technology,2024,16,-0.09324525813144072,0.24575256242168228,0.0,27.523135198135197,0.7030954467936369
"Donato Technologies, Inc.",2024,24,-0.09326570486198986,0.16547851991606696,0.05783021050196623,38.886714509905296,0.7200386351272711
Amtex Systems Inc.,2024,13,-0.09394703848255595,0.38866578821186226,0.0,25.577611277611275,0.7280745200563243
Recruiting from Scratch,2024,38,-0.09437351419741274,0.2289153697409906,0.004366316488084322,25.345884477742825,0.6805738980542537
Adame Services LLC,2024,43,-0.09480864868110457,0.15040036000485238,0.0,28.94167889499847,0.6966406788262556
Apex Systems,2024,78,-0.0959680015574803,0.31316353703876565,0.0,33.831327769050645,0.7073253631750364
"Sunrise Systems, Inc.",2024,21,-0.09880834877592948,0.10425566124278954,0.04388175143409293,34.972576219380734,0.6807736300361776
NiSUS Technologies Corporation,2024,22,-0.10075792554760055,0.013432194283258113,0.0,37.53105574377314,0.6685644594490486
AMD,2024,25,-0.10274541732811712,0.27478174517052517,0.0,25.985867094822776,0.6863544576405922
Deloitte,2024,22,-0.1034239724234376,0.2872380020655427,0.0,33.460677108188015,0.680368912487147
Accroid Inc,2024,65,-0.10388657588209202,0.20790414808023408,0.0,41.28372597990245,0.7445300848124591
Ledgent Technology,2024,17,-0.10506606753597798,0.1626322182429757,0.0,56.023818397076965,0.724697906121268
Intellectt Inc,2024,90,-0.10540535063723143,0.13095390410713895,0.03210965229776466,40.07746678222371,0.7279296406978
TechTammina LLC,2024,31,-0.10773746500227314,0.08531275639456998,0.0,44.52596877312477,0.7081361832893768
Intelliswift Software,2024,12,-0.10992080566200006,0.1855127961610051,0.0,33.612014806910906,0.7179766326257603
SpaceX,2024,40,-0.11041648967927539,0.4316150597849969,0.017165549903355004,27.90907953527752,0.687638288489892
HireTalent - Diversity Staffing & Recruiting Firm,2024,38,-0.11358260004719785,0.2174552002376753,0.007850772516015575,43.62607911571012,0.6875519613971752
Damco Solutions,2024,12,-0.11756437069152319,0.1388464731211674,0.04945598417408506,37.7710372960373,0.7198509669993483
ClickJobs.io,2024,165,-0.11809496715424513,0.3784386819542004,0.005371140531937338,33.474095143524664,0.697270304072122
Eliassen Group,2024,18,-0.12148336329561753,0.2636269094207314,0.0,46.51330467372134,0.7021854645930986
Mastech Digital,2024,16,-0.12328709879973154,0.16764203944700107,0.14108352144469527,31.219836229946523,0.7404424989235702
The Judge Group,2024,39,-0.12448572617008209,0.15966025245284557,0.038791264207300516,25.642340371907494,0.6969465139579958
VRK IT Vision Inc.,2024,40,-0.12459027142064694,0.14774997893664188,0.0,34.44480282997586,0.7026300793269559
Brooksource,2024,29,-0.12464158188261629,0.2342416451155753,0.0,37.24269172706803,0.6820473329308453
Vodastra Technologies,2024,12,-0.1255365847804997,0.0,0.0,51.20059523809524,0.715347269313702
Odyssey Systems,2024,19,-0.1260070094061264,0.08410061540689913,0.028352439727438547,30.342854518171286,0.6799548359999662
"KBR, Inc.",2024,17,-0.12689214846631638,0.1221564393446086,0.011079964100916313,27.18900706047765,0.670338464674466
Draper,2024,17,-0.12731381710825135,0.5656111295089082,0.0,24.524894790013146,0.738255033557047
NR Consulting,2024,62,-0.12736308749066527,0.11807309048623235,0.0,40.55372775039906,0.715969459542475
SPECTRAFORCE,2024,25,-0.1297594734660239,0.41630904459105766,0.0098159509202454,27.848788015012296,0.7166624554939156
ServiceNow,2024,10,-0.12997699910433494,0.01874062968515742,0.0,24.239740023922383,0.6404494382022472
Actalent,2024,39,-0.13240844382200254,0.04921843957303772,0.023997100192981364,31.66424796870162,0.678860439806968
TALENT Software Services,2024,14,-0.13267413364202357,0.09954016682517021,0.0,21.895626555634504,0.6850447401106458
CACI International Inc,2024,52,-0.13483562316817152,0.18082824122925895,0.00477190303493033,28.497782302203632,0.679394380887773
EPITEC,2024,16,-0.1373696676693743,0.15013303018315957,0.0,30.988341442883083,0.6727340209421672
Scientific Research Corporation,2024,21,-0.13752533737377887,0.23403435117664836,0.0,37.243035591880464,0.6674968278963362
Stellent IT,2024,49,-0.1380927929217063,0.18745311575481102,0.0,40.55900369503815,0.7117957486396738
VeeAR Projects Inc.,2024,29,-0.13821832452080485,0.2638430030113939,0.0,20.81897761645493,0.7251023250345344
Lumicity,2024,11,-0.1385212524892301,0.05376055050803721,0.0,22.43008658008658,0.6860351098116146
MassMutual,2024,18,-0.13946457104441037,0.3030331975059859,0.0,22.872263377578236,0.6920448081631648
LHH,2024,14,-0.13979330641449436,0.5364877195814095,0.03924646781789639,44.57441764584622,0.7447242176763111
Perficient,2024,11,-0.1409200055546931,0.06378150209384192,0.0,18.98281223170048,0.6767297843615112
Talentify.io,2024,10,-0.1467331109698522,0.7459838156622054,0.0,42.263690476190476,0.7406809622130142
"IDR, Inc.",2024,13,-0.1476850044271916,0.0236032761347275,0.0,25.682972895168657,0.6825669734147769
Experis,2024,44,-0.1500089029732116,0.11909992986626383,0.012660274568181777,22.881364736499286,0.6942011828481868
GA-CCRi,2024,10,-0.15198642857320693,0.3896647137227151,0.0,45.6110307050734,0.6887616326537142
Clover,2024,10,-0.15564298415974126,0.07415301664613758,0.0,21.785484968583884,0.6810304335826312
Belay Technologies,2024,52,-0.15564511429708275,0.3199744736141329,0.001588138511088383,29.240009408885026,0.6862505743082613
Abbott,2024,55,-0.15781904213948209,0.12454921013843141,0.00894099515275863,23.34498107895664,0.6870727569327073
INSPYR Solutions,2024,14,-0.15781954581037547,0.5559851398987631,0.0,28.241509159382225,0.7350665802177704
L3Harris Technologies,2024,70,-0.1583461960068493,0.15318897951890417,0.0,31.274521942838316,0.6946479043598215
Guidehouse,2024,13,-0.15840077122803045,0.24525770478683173,0.0,38.653945871976305,0.7057785735487567
Talent Groups,2024,19,-0.16397673108435748,0.0364232380258605,0.0,42.11130097972203,0.7466752943079826
BCforward,2024,13,-0.16422527747008792,0.15768933762693646,0.0,55.3476101551929,0.758868643976127
Talascend - Where Opportunities Await.,2024,11,-0.16607121716076367,0.08581038710140529,0.0,18.379270397200056,0.6878244336666339
Forward,2024,18,-0.16748549388987571,0.030803908606052796,0.0,20.9388082885414,0.6851851851851852
Kellton,2024,10,-0.16875661650406942,0.14698780369790512,0.02014910336490026,34.614378483835004,0.7102100158102599
CNA Search,2024,12,-0.17092941341741083,0.1253497898000783,0.0,42.05323565323565,0.6930796734351347
Saransh Inc,2024,29,-0.17410544572359862,0.14061178782834638,0.0,29.41694212472343,0.7112811294735084
"Lowe's Companies, Inc.",2024,12,-0.17566742562336446,0.1572814520633519,0.0,28.680439528128797,0.702699741212171
Professional Diversity Network,2024,28,-0.1756857751393917,0.3168752571467515,0.0,26.70743052383623,0.7140724499121972
Dice,2024,75,-0.1770364157065446,0.2874352861946793,0.011176004302199352,24.371718682059335,0.7089670831956313
Tesla,2024,79,-0.1799889796443609,0.31400827184513,0.0038820320212320718,50.80885240862149,0.6493488679312048
Curtiss-Wright Corporation,2024,10,-0.1805663855111603,0.15401547357877574,0.0,28.809529776823013,0.6715134560145746
Akkodis,2024,44,-0.18333702025336357,0.16780033475871228,0.0101010101010101,32.01120636168807,0.7123686771024617
Dexian,2024,12,-0.18339115438308626,0.12327033624939077,0.0,37.35509193614032,0.6974387575852248
HireKeyz Inc,2024,17,-0.18730736599252357,0.2663078288475945,0.0,31.61919460700156,0.7183015206491364
Ampstek,2024,16,-0.18824925286570446,0.27949215876930933,0.06815703380588876,42.196452307411995,0.7780234240924776
Ascendion,2024,13,-0.19089573563109144,0.01680644022789533,0.0,23.815505522742363,0.6790328475192722
Columbia Technology Partners,2024,28,-0.19176640074515391,0.12044946503576788,0.0,30.17042689028881,0.6600035461687014
Captivation,2024,41,-0.19215569074892014,0.02087656292663042,0.0,24.584940338634745,0.6902571218534733
"Systemart, LLC",2024,28,-0.19447335664993246,0.034324263637435924,0.0,23.82727030111823,0.6789000905576466
HCA Healthcare,2024,11,-0.19638282464607518,0.27004711697657996,0.032090138229549,24.842405596644902,0.7154736262172815
Innovative Defense Technologies (IDT),2024,10,-0.1975249537232082,0.44023585071776017,0.0,43.3155342451666,0.6794852347699639
RICEFW Technologies Inc,2024,12,-0.19973974444000928,0.2634040549448274,0.0,25.237726639831905,0.7226902386464417
Dezign Concepts,2024,16,-0.2005270515290012,0.2126103456740875,0.021906764808973012,28.53598341894504,0.7106985415898044
