period,company_name_canonical,n_postings,mean_pairwise_cosine,median_pairwise_cosine,saturation_flag
2026,Goldman Sachs,25,0.14641250893960744,0.13075952926473491,False
2026,JPS Tech Solutions,23,0.1462488932981778,0.10478990605956924,False
2026,Databricks,38,0.14569307162086598,0.09842624820489276,False
2026,Whatnot,20,0.14547877263977857,0.12541553532841043,False
2026,Abbott,21,0.14511710684887913,0.1119711486388765,False
2026,SGS Consulting,18,0.1441537029073313,0.085654331571073,False
2026,FieldAI,18,0.14339692594046494,0.10758044973219338,False
2026,Crusoe,17,0.13994499259397947,0.12267490703502565,False
2026,LinkedIn,41,0.1392840647856858,0.10420063789431967,False
2026,CVS Health,24,0.1390737632912582,0.12251883806471049,False
2026,Visionary Innovative Technology Solutions LLC,16,0.13899223211424186,0.09678791003862844,False
2026,Sony Interactive Entertainment,20,0.1387159161322343,0.12481052093129086,False
2026,Rivian,23,0.13854775250468643,0.11290773194228505,False
2026,CACI International Inc,48,0.1379801111528738,0.11473535492287051,False
2026,Charles Schwab,35,0.13797097687396534,0.1272805523231803,False
2026,Pinterest,17,0.1374663547822435,0.10270306455356841,False
2026,LTM,17,0.136492501827279,0.1030872328750512,False
2026,Rivian and Volkswagen Group Technologies,15,0.13455868955326714,0.11423794967701646,False
2026,Intellectt Inc,15,0.1338484370131331,0.05948429747803956,False
